pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
6.0200,74.9632,987.3654,2.9219,2.1489,6.2258,10.8558,71.0086,1.3651,0.0000,3.0429,62.8642,962.3173,1.9622,3.7942,4.9419,11.3484,70.8071,0.9467,0.0000,2.0120,62.6129,905.1859,2.5963,3.3128,6.3596,11.0499,68.4104,0.9782,0.0000,2.0979,52.5497,937.0889,1.9195,1.0000,4.9193,10.0337,67.4136,1.1836,0.0000,2.8983,59.6923,990.8616,1.9502,0.0000,3.8964,10.7464,71.8719,0.9491,0.0000,2.6018,61.4045,933.5227,2.3110,1.7009,5.0101,13.2082,70.8677,1.2712,0.0000,2.5705,58.7531,970.2481,2.2199,4.6596,4.1051,10.0335,67.3503,1.2411,0.0000,3.0187,67.3591,991.3057,1.3989,2.3874,2.5756,9.8206,66.6183,1.3349,0.0000,2.9521,63.4702,926.4261,1.9696,0.5052,4.5252,10.7971,70.7638,1.3636,0.0000,2.2971,4.0000,7.0000,3zq9
5.1200,128.4115,1672.5500,2.1948,35.5702,3.5593,44.0955,350.3079,1.3872,29.9643,0.7952,110.9496,1811.6176,1.9692,56.0574,0.4737,48.0365,360.0899,1.2421,31.2730,0.0000,101.3572,1707.1300,2.8762,47.5358,2.4311,68.4643,336.0155,1.4048,38.7750,0.0000,121.9505,1642.0342,1.8243,30.6689,2.5197,42.2683,382.5204,1.8454,29.6681,0.3854,91.9702,1602.1858,1.0472,33.4139,1.8282,53.7823,320.5579,1.2834,31.9940,0.0000,90.8403,1697.9839,1.4429,45.1354,0.1687,55.5425,368.1756,1.6340,27.1078,0.9708,102.8815,1678.6965,1.8775,49.2268,0.2928,38.8614,328.6058,0.6617,27.3192,0.5651,91.0201,1650.0645,1.4741,26.5347,2.2087,55.0918,344.0829,1.6967,38.2587,0.0000,99.7443,1697.0233,1.8008,41.0263,0.7272,45.7994,330.4344,1.3184,35.8856,0.0000,13.0000,0.0000,3zso
4.9600,109.7075,1639.7279,2.1714,59.0084,2.0019,37.5442,275.4562,0.6162,25.3468,0.0000,104.7856,1660.8912,1.4373,41.6345,1.7242,37.6437,286.4203,1.0842,23.2316,0.3920,96.9742,1592.0400,2.1021,53.0544,2.3645,41.2373,317.9944,0.8884,25.2410,0.0000,92.1888,1637.7385,1.8450,51.4157,1.5357,43.3825,249.2722,0.5881,28.6073,0.0000,101.1518,1627.7598,2.2793,61.2508,0.8105,44.9095,308.7138,1.0831,28.9245,0.0000,89.2819,1585.5219,1.1791,28.6680,1.8408,53.7593,287.4315,1.2785,32.4782,0.0000,88.3830,1586.0042,1.9072,55.6394,1.4501,42.7727,301.0880,0.6730,24.0248,0.0000,88.7307,1711.0884,2.6260,61.9542,0.3575,54.4671,275.0917,1.2250,29.0977,0.6121,98.1867,1603.0492,1.7374,61.3765,0.9088,32.2150,270.1431,0.9194,23.8338,0.4650,13.0000,0.0000,3zsq
3.2800,88.9578,1549.8995,2.0379,42.1242,1.9345,42.9865,200.7008,0.6129,24.9439,0.0000,101.9895,1476.1506,2.7661,48.5108,2.9658,44.3877,192.0394,1.4559,23.2226,0.0000,94.1956,1453.4719,1.9155,43.9860,2.6306,28.1455,171.2420,0.3426,10.9445,0.0000,101.9474,1386.1353,1.8887,50.2735,1.4907,41.1224,216.8010,1.0864,22.1289,0.0000,83.6912,1524.6697,2.2977,48.0717,2.2879,34.7573,217.7054,0.9728,20.0486,0.0000,75.3579,1363.8212,1.2173,38.4551,2.2130,38.8045,198.3722,0.6993,21.1214,0.0000,87.2130,1320.4651,1.3856,29.2324,2.4886,34.0862,205.5536,0.5572,23.2423,0.0000,64.5889,1319.4855,0.8829,43.3907,0.0000,47.7891,230.5262,0.2816,33.2908,0.0000,89.5099,1504.2948,3.1931,45.0637,1.3853,48.7330,210.3276,1.0577,31.4839,0.0000,10.0000,0.0000,3zsx
3.2300,90.8476,1549.3724,2.2352,50.0239,2.0047,22.4580,149.7611,0.2923,7.9193,0.0000,87.4144,1457.3962,1.9837,49.5807,2.7907,19.9986,137.2162,0.2402,5.6163,0.0000,86.2556,1488.6011,2.1229,43.2688,2.3632,25.0440,156.5499,0.3889,9.6629,0.0000,88.1512,1407.9346,2.0366,32.4054,2.7038,24.3761,191.0981,0.7093,10.1104,0.5199,88.6067,1357.5343,1.6973,56.7030,1.2815,35.4073,186.1138,0.8264,8.7709,0.0000,90.7369,1378.7904,1.6520,49.5849,1.8921,28.0929,157.2542,0.7103,4.2404,0.0000,85.5533,1413.1062,1.0680,58.5040,0.2242,17.3749,118.6951,0.0888,5.6795,0.0000,70.5318,1470.9097,0.7599,50.8572,0.3830,22.7505,127.0851,0.3617,4.4461,0.3051,78.2605,1362.0525,1.2345,46.6774,0.9220,19.2052,155.0485,0.1679,6.8083,0.1895,8.0000,0.0000,3zsy
2.8400,85.4343,1250.1609,1.9005,43.1239,2.6525,5.8759,74.0340,1.0175,8.2609,0.0000,63.6408,1140.6847,1.9644,37.8903,2.9348,7.5018,72.5620,0.8978,8.5798,0.0000,66.6952,1156.5858,1.0749,29.6922,1.3345,7.5433,73.1981,0.5924,8.3036,0.0000,62.1136,1101.5166,1.4128,47.2408,0.4192,12.2647,71.4142,0.2813,6.5790,0.0000,54.2497,1107.3586,0.3415,19.3751,0.2520,12.3057,71.8350,0.0286,6.2500,0.0000,50.4928,1057.5465,0.4957,34.9223,0.4761,9.4032,71.6086,0.2199,7.3917,0.0000,64.1269,1185.8309,0.7784,42.0445,0.0000,7.5159,72.3453,1.2832,8.7668,0.0000,54.7361,1091.6150,0.7575,15.4892,1.0077,9.2107,72.1275,0.2074,7.5120,0.0000,56.1518,913.6490,1.1841,11.9389,2.9034,12.6915,71.9438,0.0361,6.5834,0.0000,2.0000,0.0000,3zt2
2.8600,79.9607,1229.2250,1.4920,39.1531,2.2838,7.1484,74.3254,0.8211,8.6211,0.0000,68.9061,1155.7616,0.8807,30.0994,1.2291,7.1678,73.2045,0.7178,8.2582,0.0000,57.9760,1084.4615,0.9659,45.4348,0.3813,12.6968,70.9533,0.1573,6.7229,0.0000,49.7391,1089.6688,0.3644,17.9865,0.8363,13.9437,72.6134,0.0726,6.8252,0.0000,60.3248,1066.0009,0.9149,13.5524,1.6526,10.9368,71.4491,0.0804,6.9369,0.0000,58.1173,1059.6793,0.9128,33.1055,0.2298,12.1215,70.9574,0.2817,6.7141,0.0000,49.6745,933.7402,0.5403,28.4824,1.0903,14.0522,73.2020,0.0831,6.7684,0.0000,55.2626,1020.4672,1.0601,34.7074,0.3221,14.1734,72.3036,0.1989,6.6691,0.0000,59.8372,889.6227,1.3814,10.3331,2.8802,12.7582,71.3595,0.0699,6.7626,0.0000,2.0000,1.0000,3zt3
5.9200,49.6752,925.8741,0.7996,32.3303,1.7871,0.0000,0.0000,0.0000,0.0000,0.0000,58.6640,886.7245,1.1670,45.0063,1.1444,0.0000,0.0000,0.0000,0.0000,0.0000,57.7528,893.0540,0.5559,22.0154,1.5699,0.0000,0.0000,0.0000,0.0000,0.0000,52.2509,877.3423,0.8179,42.4161,1.1564,0.0000,0.0000,0.0000,0.0000,0.0000,51.6949,879.9894,1.2793,49.2645,1.3989,0.0000,0.0000,0.0000,0.0000,0.0000,39.0487,897.6046,0.5984,38.6673,1.6004,0.0000,0.0000,0.0000,0.0000,0.0000,57.7846,917.2571,1.1882,26.4772,1.8006,0.0000,0.0000,0.0000,0.0000,0.0000,59.6453,911.5536,0.9470,25.0643,1.4257,0.0000,0.0000,0.0000,0.0000,0.0000,57.9401,900.4844,1.1739,25.9380,1.6990,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,3zv7
8.4000,125.7235,1703.2809,2.5173,35.0219,3.5811,8.7656,134.0173,0.3247,0.3309,0.2334,125.7235,1703.2809,2.5173,35.0219,3.5811,8.7656,134.0173,0.3247,0.3309,0.2334,125.7235,1703.2809,2.5173,35.0219,3.5811,8.7656,134.0173,0.3247,0.3309,0.2334,127.7977,1731.8546,2.2082,34.9786,2.6930,7.1371,122.6036,0.1294,0.2314,0.0000,95.9333,1554.5953,2.0637,36.4320,1.3843,9.0862,120.5674,0.2045,0.0000,0.4153,96.3035,1353.6849,1.3822,39.6463,2.2623,7.1083,95.1886,0.2785,0.0000,0.0000,106.6396,1493.6520,2.0611,25.5997,1.0532,7.5101,116.1593,0.3372,0.0858,0.6522,91.8816,1373.9961,1.6872,39.3385,2.1898,7.0598,106.5353,0.2256,0.0000,0.0000,115.0158,1626.1130,2.9756,37.1852,1.5993,11.0721,144.2499,1.8685,2.2823,0.0000,5.0000,1.0000,3zxz
4.8500,53.2000,798.9971,2.8311,4.2640,6.8076,5.5841,58.3322,0.0902,0.0000,0.0000,44.0139,740.3113,2.5319,0.0000,6.8095,5.3355,59.4433,0.1833,0.0000,0.0000,55.9174,741.1304,1.8412,8.4875,3.6351,7.4171,55.8859,0.1212,0.0000,0.4973,45.7109,738.9516,2.7644,1.4739,5.7875,6.9617,55.8433,0.3133,0.0000,0.7996,39.2263,663.9885,2.2629,5.0636,5.5084,6.4018,56.6766,0.2468,0.0000,0.6770,46.5502,718.8636,1.6570,8.3526,3.5393,5.6473,56.6990,0.1008,0.0000,0.0000,50.3390,670.3256,0.6604,9.9017,1.6336,6.3376,54.0726,0.2258,0.0000,0.4853,36.6710,666.2582,1.9783,2.5344,5.1111,5.6543,58.2188,0.1774,0.0000,0.1376,50.9328,570.6100,1.5271,7.6160,3.5627,6.6315,54.0116,0.5178,0.0000,0.9813,4.0000,4.0000,3zyf
8.8900,98.1836,1544.8687,2.0224,54.7945,2.5581,7.8324,93.3956,1.0539,4.9267,1.0000,89.8532,1354.1602,1.3086,46.0513,0.6302,8.8011,75.5567,0.4919,2.0158,1.0000,88.5288,1332.2827,2.5925,35.6522,2.4326,13.5039,95.9323,0.6317,9.2468,0.8605,81.2532,1219.0288,1.9800,38.1595,3.1403,12.0298,70.4179,0.1532,1.4505,0.2010,97.0297,1384.9832,2.3713,45.2410,0.8723,9.8770,74.2320,0.2660,3.5695,0.0000,77.5044,1457.2635,1.6492,36.4977,0.6178,13.2008,73.6785,0.2542,1.4874,0.0000,80.4051,1247.4142,1.4775,44.7283,1.2965,10.1172,83.3958,0.8495,7.3336,0.7634,80.6505,1311.7697,2.4056,44.5357,1.6916,8.0245,83.0203,0.3164,5.3613,0.3780,68.8270,1323.0039,1.2919,39.4454,1.0220,6.9843,81.4571,0.6155,3.2763,1.0000,4.0000,1.0000,3zze
8.3800,144.2757,2662.1162,3.6796,100.4303,2.7638,42.7548,348.7323,1.2023,8.0603,0.2901,149.2992,2611.9734,4.1672,87.1533,2.4158,55.7582,380.6357,2.2495,23.1620,1.5738,144.8354,2694.4253,4.1189,103.9946,3.1133,39.2839,357.5456,1.3747,10.5730,0.0000,136.9665,2617.3110,4.0048,96.5390,1.6824,46.6889,372.7920,1.4330,19.6295,0.6525,158.1977,2682.3237,6.2688,130.7789,0.8221,43.4148,343.4853,1.5255,23.1936,0.9692,132.1150,2553.2439,2.1124,86.9294,1.4570,49.3142,335.6910,2.1591,10.8533,0.0000,143.5096,2502.4795,4.4378,99.5852,2.8824,42.4773,398.3915,2.3267,26.3883,0.0000,137.9327,2606.4670,5.2853,114.2858,2.7357,33.4457,318.7185,0.8453,8.6991,0.0000,138.7331,2554.5044,3.2750,82.0952,1.7519,43.2513,343.0625,1.6161,19.5520,0.0000,15.0000,2.0000,4a6b
7.9200,154.1461,2578.0305,3.0722,85.5278,3.3023,42.3865,366.1332,1.2125,6.9076,0.3118,144.4588,2608.0522,2.9452,73.1924,0.0000,58.9007,373.8995,3.1214,34.4512,1.8078,138.1334,2585.2881,3.6560,84.4699,1.6589,46.3100,361.4240,2.2697,26.0430,1.0000,143.8571,2598.2358,3.3245,78.9668,1.2892,55.3843,385.1132,3.5883,30.5881,0.9986,118.8937,2505.1812,2.6245,78.1900,0.4406,60.6594,341.3820,2.1428,20.9078,1.5272,137.6574,2559.9561,3.3315,85.6422,2.2193,52.2170,340.9966,2.3639,9.3655,0.0000,139.7272,2613.6013,5.4192,65.2345,2.7618,47.7918,339.0640,2.7875,30.0276,1.0000,129.3419,2525.3545,3.3828,61.2844,2.9634,61.2194,327.7154,3.7623,20.9491,0.7532,108.5652,2259.6416,3.3963,67.2274,2.9656,56.4524,369.0572,2.2920,35.2621,0.0000,15.0000,2.0000,4a6c
8.0000,115.3109,1618.5627,2.8452,63.3606,3.2552,3.5936,95.6461,0.2170,6.2229,0.0000,115.3109,1618.5627,2.8452,63.3606,3.2552,3.5936,95.6461,0.2170,6.2229,0.0000,115.3109,1618.5627,2.8452,63.3606,3.2552,3.5936,95.6461,0.2170,6.2229,0.0000,89.6050,1543.1763,1.5857,57.5064,1.3968,4.7082,92.0661,0.0756,5.9682,0.0000,76.8048,1336.7338,1.1904,67.3121,1.5954,4.4425,90.3345,0.1094,6.6252,0.0000,83.0148,1368.4983,0.6963,57.9260,0.2856,5.0697,109.3703,0.0708,5.7312,0.0000,58.5954,1318.5042,0.9169,56.4290,1.2684,4.4767,92.6545,0.0962,6.0110,0.0000,70.5647,1410.0784,0.8989,59.6144,0.8101,5.2435,100.9556,1.0693,5.7548,0.0000,65.0737,1157.7794,1.1080,64.6101,1.5806,5.3511,94.0687,0.0098,6.3382,0.0000,5.0000,1.0000,4a6l
8.7000,122.8762,1284.1727,2.2407,36.4411,3.1262,8.6929,69.0357,0.2363,3.1471,0.5307,109.8636,1254.2826,2.3178,35.2114,3.8799,4.6960,69.9863,0.0755,2.8512,0.0000,112.2863,1217.5651,2.3658,36.8946,3.5073,8.4378,83.2671,0.6448,3.1372,0.5648,100.5878,1201.8900,2.3383,31.7984,3.4359,5.4895,72.9476,0.0054,3.1783,0.0000,104.0910,1268.0319,3.0354,38.8416,2.5403,7.9982,85.1680,0.5117,3.0961,0.0000,86.3511,1062.3455,2.9196,29.5664,4.7061,5.3251,76.0089,0.4006,3.1169,0.0000,68.0360,858.4713,1.0081,38.3244,1.4705,24.7705,97.4271,0.6528,6.4617,1.0000,73.0027,893.7191,1.4230,46.0868,1.8495,8.8349,103.2297,0.1510,3.2823,0.4867,73.6321,947.6636,1.0737,45.4927,1.1532,5.7345,85.8506,0.0040,2.7417,0.0000,7.0000,0.0000,4a7i
5.7600,111.1725,1248.4159,1.1237,74.1230,0.7798,11.2243,60.5925,0.0835,6.0963,0.0000,86.1304,1320.7712,0.9735,52.0700,0.9100,9.4865,69.7791,0.1902,6.9768,0.0000,94.7093,1255.0035,2.4803,54.8955,2.0071,16.9866,54.0087,0.4579,7.8303,0.0000,121.2603,1255.0122,4.7240,81.2701,2.6527,16.5293,55.4905,0.9991,9.8089,0.0000,98.2221,1275.5261,3.0885,62.8704,1.9774,18.9226,52.9538,0.8698,9.1371,0.0000,82.6501,1259.5815,0.8859,51.0109,0.4842,13.3784,58.1867,0.8644,7.0931,0.0000,72.7324,1224.4700,1.3300,54.4992,1.0082,12.8801,59.5503,0.3105,6.1773,0.0000,62.0326,1207.1649,1.2541,37.5689,1.8488,12.0441,57.3237,0.2845,8.2835,0.0000,85.5896,1196.8529,1.5744,46.3482,0.4561,11.9582,63.3109,0.3593,8.0171,0.0000,7.0000,0.0000,4a95
4.1200,144.7829,2157.7581,6.0976,37.3663,8.0988,33.7866,176.2906,1.1822,0.3925,0.9964,105.2829,2165.4658,3.3539,41.2256,5.0624,34.8022,225.4550,1.0592,3.4749,1.1505,103.6922,2095.2881,1.9722,35.3348,4.6758,47.2874,247.9142,2.5260,3.8934,1.7606,98.0154,1892.9623,2.2739,34.3703,4.2226,30.8104,274.2117,0.3004,2.1122,0.9520,112.9059,2075.7708,5.0970,27.7517,7.3610,41.3859,167.9433,1.2452,3.7093,0.9621,103.5416,2146.7769,2.3704,48.8953,2.5948,28.2271,217.7138,1.1799,0.4575,0.9455,86.8614,1779.5651,2.1437,33.9978,5.1857,46.9694,280.7393,1.4723,9.5785,1.2375,112.7719,1929.4801,3.4072,39.6905,5.3922,32.9520,241.1902,0.8262,3.5609,0.0000,101.9229,1867.2393,2.9966,25.1487,5.9048,30.5374,291.7139,0.4581,3.2741,0.1157,12.0000,2.0000,4aa1
7.7000,101.6888,1611.0524,2.5813,30.1955,2.4395,9.5505,119.7354,0.7991,0.0000,0.9731,84.8187,1704.1375,1.2655,22.6423,1.1734,9.2514,114.5414,0.9687,0.0000,1.0000,90.2085,1563.7687,2.4129,29.2167,2.9974,11.6881,117.0040,0.8760,0.0000,1.0000,99.0526,1513.5759,1.5635,32.2241,1.0767,9.4314,128.1198,0.5564,0.0000,1.0000,72.6927,1558.3190,1.0210,27.4168,1.1171,15.6797,125.2816,0.7639,0.0000,1.5458,69.6514,1555.4200,1.1689,14.7384,2.3763,16.4789,107.0918,0.1281,0.0000,0.3161,68.8680,1519.3616,0.4574,26.5210,0.7206,14.8545,110.1000,0.4927,0.0000,0.9620,74.2615,1632.3093,0.7636,21.0332,0.5921,12.0106,108.8978,0.8406,0.0000,1.0000,86.3119,1498.6951,1.6034,27.8409,1.8640,11.9148,113.8292,1.4661,0.0000,1.5197,8.0000,1.0000,4acc
6.2000,56.0207,881.0659,2.2211,2.1446,6.4024,6.9966,62.3237,0.5335,0.0000,1.2952,53.7148,947.4955,2.6473,2.7801,6.3907,7.1201,60.0383,0.6024,0.0000,1.5154,60.4574,902.5618,2.9420,3.8922,6.4964,9.9221,65.3102,0.4529,0.0000,1.1871,62.8483,937.6946,2.3112,0.2589,5.2556,6.8847,62.7496,0.5166,0.0000,1.1940,53.7797,906.1559,1.7612,0.0000,4.5253,6.7945,61.0868,1.4445,0.0000,2.7005,57.9606,936.4944,2.3846,3.1539,4.5452,7.8916,60.6812,0.8198,0.0000,1.7384,53.2336,725.8813,2.5391,0.0000,6.9520,6.5348,64.3080,0.7039,0.0000,1.4272,58.7366,913.6288,1.5808,3.2386,3.2011,5.7483,61.1685,0.7436,0.0000,1.6205,42.6271,910.2605,1.2386,0.2904,3.5525,9.5253,62.9577,0.3620,0.0000,1.0820,4.0000,6.0000,4ad2
4.6200,58.4812,961.0087,2.9460,0.0000,6.9909,7.8711,69.0608,0.9918,0.0000,2.3409,48.3553,869.1011,1.7398,0.0000,5.1596,8.8608,68.1067,0.5884,0.0000,1.7742,55.3612,959.3715,2.4015,0.0000,5.8219,7.4312,67.8216,1.5465,0.0000,2.0765,43.9874,973.3536,1.5976,0.0000,3.7992,8.9346,69.0337,0.5886,0.0000,1.8600,67.9523,1004.3379,1.6131,0.0000,4.2012,11.7531,67.3732,2.1119,0.0000,1.7229,46.4939,914.3746,1.9850,0.0000,5.2849,7.6091,69.8000,0.8711,0.0000,1.7121,54.1034,973.8344,3.1510,0.0000,6.4462,9.1429,72.3097,1.0208,0.0000,1.3018,53.0746,977.0628,2.4676,0.0000,4.6768,7.8343,68.3109,1.0725,0.0000,2.1304,60.7347,942.9032,1.4054,0.0000,3.2177,7.6236,68.7190,0.6280,0.0000,1.2081,4.0000,7.0000,4ad3
8.3000,77.7092,1012.1087,0.8630,40.3487,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,77.7092,1012.1087,0.8630,40.3487,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,77.7092,1012.1087,0.8630,40.3487,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,77.7092,1012.1087,0.8630,40.3487,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,77.7092,1012.1087,0.8630,40.3487,0.7648,0.0000,0.0000,0.0000,0.0000,0.0000,81.5231,1082.9711,3.2641,49.2267,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.7382,971.1020,1.3903,30.8197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.4415,1094.5082,4.2560,47.7008,0.3881,0.0000,0.0000,0.0000,0.0000,0.0000,62.7575,987.3198,2.3395,37.8785,0.4432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4afg
9.5400,135.4828,1655.1160,3.5774,114.9566,2.9190,6.7798,87.6816,0.5169,6.3419,0.7017,135.4828,1655.1160,3.5774,114.9566,2.9190,6.7798,87.6816,0.5169,6.3419,0.7017,135.4828,1655.1160,3.5774,114.9566,2.9190,6.7798,87.6816,0.5169,6.3419,0.7017,135.4828,1655.1160,3.5774,114.9566,2.9190,6.7798,87.6816,0.5169,6.3419,0.7017,126.5946,1620.0176,2.5104,108.0922,2.5239,5.7765,79.6292,0.5987,4.5938,0.9772,118.6053,1429.3357,1.8000,95.5407,0.0000,9.6061,86.7818,0.3357,5.3948,0.5784,137.4160,1653.6312,5.5942,104.6853,1.8530,7.7072,78.6545,0.2032,10.1439,0.0000,106.8044,1342.6144,1.4915,99.7840,0.0000,7.0949,84.0159,0.8567,4.8088,0.0000,110.3935,1628.9279,4.2168,92.8597,0.2677,7.4369,85.3660,0.0724,4.9013,0.0000,6.0000,1.0000,4afh
8.9600,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,131.9801,1686.7432,2.9087,91.2680,3.5439,4.7047,92.5708,0.3607,6.2449,0.0000,100.2653,1473.3131,2.3229,55.8212,2.2429,8.3684,88.9584,0.0481,6.0490,0.0000,92.1896,1356.9055,1.1142,68.7280,0.9968,7.6817,94.4657,0.0002,5.1179,0.0000,94.5123,1334.2615,1.2128,66.2903,1.5375,5.1235,93.0186,0.0874,5.0673,0.0000,5.0000,0.0000,4ag8
10.7000,132.1695,1747.5923,2.7198,92.0586,1.7433,4.4268,91.8184,0.6291,6.2408,0.0000,132.1695,1747.5923,2.7198,92.0586,1.7433,4.4268,91.8184,0.6291,6.2408,0.0000,101.9845,1490.0812,2.4446,56.2377,1.9673,8.4950,87.5770,0.1192,6.3583,0.0000,87.8226,1473.9087,1.4625,64.5694,0.2078,6.5445,92.3209,0.0282,5.1752,0.0000,91.3038,1367.3289,1.3323,54.5805,1.3387,9.8151,92.6845,0.2346,4.9067,0.0000,102.3844,1526.2095,3.2965,69.0517,2.1234,6.2007,87.4457,0.8977,7.5317,0.0000,88.8270,1335.5060,1.3315,56.1864,1.2045,8.2868,90.2133,0.1504,6.8564,0.0000,78.8355,1362.7037,0.8673,54.6259,0.5390,8.0100,93.9661,0.0323,4.8762,0.0000,76.9319,1282.3063,1.1958,61.7228,1.4564,5.0198,87.2048,0.0257,4.9720,0.0000,5.0000,0.0000,4agc
3.6500,40.4731,616.1640,1.7486,10.1205,2.2772,3.7617,12.1903,0.1055,0.0000,0.4634,56.2774,632.1590,1.1575,19.4110,0.0000,4.2882,11.7469,0.7026,0.0000,1.0000,54.6564,606.9648,1.9305,17.9369,1.1016,3.6972,11.9019,0.1606,0.0000,0.5546,43.2175,538.0837,0.2060,8.7789,0.1046,3.8180,12.4127,0.0782,0.0000,0.3858,41.4389,552.6132,0.1965,11.1181,0.0000,3.6952,12.8686,0.0000,0.0000,0.0000,37.6066,531.0949,0.5477,7.1064,0.7538,3.8379,12.2116,0.0047,0.0000,0.0000,36.8284,545.3126,0.5995,13.0049,0.0000,4.4183,11.8586,0.4809,0.0000,0.9903,31.7234,519.2139,0.3695,14.2357,0.0000,4.1578,11.6496,0.3162,0.0000,0.8007,30.0191,457.1508,0.6435,3.9381,1.6606,3.9194,11.5609,0.2721,0.0000,0.7239,2.0000,1.0000,4agl
3.9800,75.1974,926.6191,1.2510,24.3619,0.0000,6.4215,51.9679,0.0612,6.6086,0.0000,69.9049,929.6664,0.7277,23.1432,0.0000,10.3228,51.0756,1.3389,5.4837,1.0000,68.5789,866.1831,1.2086,24.4328,0.0000,8.9925,53.7491,0.0801,5.5775,0.3216,53.2597,930.6839,1.1803,18.3526,0.5985,7.4168,51.1733,0.0789,5.0330,0.0000,59.5503,1006.9234,1.9558,15.4515,0.7608,7.8125,52.1026,0.1789,5.6138,0.0907,53.1293,922.9625,1.2219,14.0192,0.4047,7.9929,49.2538,0.5258,5.2349,0.9812,54.9385,997.4098,1.7370,16.8149,0.2368,7.6475,50.9966,0.1796,5.6105,0.0669,45.3099,866.5784,0.8656,13.8232,0.8326,6.7357,49.2227,0.1384,4.8963,0.1610,49.5735,841.1800,1.0034,17.1024,0.4004,6.7897,50.2360,0.2278,4.9007,0.5877,5.0000,1.0000,4agm
3.9700,88.6867,1001.7637,1.2684,32.6934,1.1063,8.7454,70.5524,0.1154,6.1033,0.4193,94.1126,998.6345,1.4473,29.4694,1.4225,7.4561,67.9478,0.6795,6.1477,1.0000,89.6496,1068.8433,0.9199,30.7197,0.9422,10.0960,67.9910,1.3354,5.8676,1.0000,73.7433,836.9697,1.0619,20.4192,1.0491,8.7790,68.0193,0.7205,5.6362,1.0000,45.6139,889.7318,1.3738,17.1643,2.5814,7.3779,71.1876,0.1068,6.3973,0.0000,46.5669,894.9836,1.0051,22.0595,1.5521,6.1519,76.0882,0.0309,6.4470,0.0000,47.3120,910.0720,1.3989,25.0481,1.5052,6.5501,79.9162,0.0236,6.6797,0.0000,40.3286,880.6875,0.8526,19.0150,1.3866,7.3221,67.9497,0.2482,6.3967,0.6949,52.3504,888.0015,1.2843,17.9273,2.2299,11.5338,83.6926,1.0838,7.1359,0.2156,7.0000,2.0000,4agn
