pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
7.4700,156.6033,1870.4984,6.7185,11.0515,9.5118,9.5550,112.5055,0.6085,0.4595,1.0000,104.1924,1469.2742,2.8968,23.2640,5.3938,9.8511,110.4528,0.4761,0.4711,1.2806,119.2896,1454.5165,3.0593,23.4548,5.2744,10.8387,144.5470,1.7135,0.5405,1.5679,144.1853,1642.6790,4.6941,9.2751,4.5311,10.4030,139.7508,0.1125,0.4519,0.0000,109.6593,1388.1273,2.7453,22.5761,4.7261,8.9452,124.5408,0.3391,0.6221,0.8303,125.4442,1521.9760,3.3240,22.0787,4.6991,15.1726,130.1344,1.7041,0.6742,0.8337,126.7578,1545.0953,4.6608,14.0508,5.9254,13.0148,118.2816,1.4055,0.3965,1.0000,114.1050,1536.1643,3.7536,2.1639,3.8313,8.6126,151.6851,0.1647,1.0703,0.5798,101.2083,1275.0271,3.2134,13.3253,5.2237,9.9193,138.0116,0.2384,0.9589,0.6165,6.0000,4.0000,3oe4
7.4700,155.9423,2591.3860,4.2331,72.0224,7.5779,15.0556,198.8209,0.8372,10.1212,0.0000,155.9423,2591.3860,4.2331,72.0224,7.5779,15.0556,198.8209,0.8372,10.1212,0.0000,155.9423,2591.3860,4.2331,72.0224,7.5779,15.0556,198.8209,0.8372,10.1212,0.0000,155.9423,2591.3860,4.2331,72.0224,7.5779,15.0556,198.8209,0.8372,10.1212,0.0000,155.9423,2591.3860,4.2331,72.0224,7.5779,15.0556,198.8209,0.8372,10.1212,0.0000,157.4030,2506.5576,3.8109,65.7482,6.3919,17.7285,197.3144,0.8176,13.1962,0.0000,152.8971,2528.6821,4.4276,73.3248,3.8733,18.6946,180.5738,1.7897,11.7314,0.0000,113.6992,2045.2219,3.3164,83.7347,2.6979,29.4702,228.6511,1.4515,14.0934,0.8205,131.3889,2302.5205,6.0566,70.1204,3.8528,25.8811,253.9053,1.2874,12.2463,0.7472,10.0000,7.0000,3own
7.4800,124.8429,2294.3340,2.8913,75.8580,4.7112,25.2736,290.8524,0.4508,4.5965,0.0000,113.5943,2220.7012,2.1566,74.7639,2.4592,28.7748,279.4902,0.4182,4.0481,0.4108,124.9191,2242.7720,3.8003,71.9835,4.8611,27.3192,273.1828,1.0258,3.6074,0.0000,117.3850,2121.7446,2.0702,62.1624,2.9732,22.4809,265.7693,0.3857,9.8180,0.0000,118.8778,2257.8486,1.6292,72.4450,1.1962,38.6875,292.3438,4.1374,15.8863,2.8354,112.5639,2186.5420,2.4374,61.5384,3.0033,24.7441,271.1927,0.4256,4.7571,0.0000,133.1372,2381.0745,3.7509,77.7932,1.7357,33.3993,322.5977,2.3995,7.5818,0.8613,141.4779,2384.9719,5.4027,77.8829,2.9267,24.3497,303.3070,1.6328,9.1783,1.0000,116.4131,2206.7900,3.8674,66.0114,3.9700,25.8063,267.4159,0.8531,14.4468,0.0000,12.0000,5.0000,1k6c
7.4800,191.9358,2728.9395,4.0495,90.6104,7.5763,106.6731,964.6990,2.2570,25.7918,1.7358,165.4504,2591.4666,3.0883,90.6097,5.2454,131.2986,1022.6307,4.4121,23.7373,4.6604,185.2785,2573.7854,4.4778,83.0670,6.9351,111.7892,1043.9968,4.8019,13.7532,5.6327,152.4590,2543.3796,3.6391,84.0395,6.7912,118.9063,1017.5256,3.4017,23.3472,3.6356,150.7788,2285.0242,3.2990,76.6580,5.7450,139.7431,1105.6379,4.8441,23.3661,6.1007,156.0494,2534.7891,3.6835,61.8318,5.1715,132.4427,1057.4531,2.0432,9.9823,3.2151,185.4403,2669.9072,3.8647,66.4675,7.5527,110.6545,997.3591,3.5014,11.5914,1.4939,165.4488,2394.3057,4.1560,83.8004,7.7109,117.2598,1117.4965,5.7506,17.0940,5.5419,174.8500,2508.9070,4.7377,75.5161,8.1051,99.3347,979.3112,2.2537,25.4035,1.5638,32.0000,4.0000,3o6m
7.4800,172.5189,2638.6238,5.8246,101.9977,6.6484,57.5124,361.4381,1.2629,18.3690,0.3500,171.7066,2609.2429,5.4503,84.5837,7.0664,55.2305,358.3214,1.3757,19.4666,0.8917,184.3606,2645.8633,5.8767,92.4051,6.7561,49.5462,382.9323,2.1308,16.0704,0.9492,161.7042,2615.4004,2.5217,98.9587,2.9792,53.6589,375.8332,2.9647,6.5501,2.6396,172.6226,2535.0432,4.5072,112.2696,4.0926,49.3846,372.8163,1.5623,2.9392,1.7657,179.6879,2635.0459,4.9628,95.0864,5.5785,49.0451,399.0754,2.4597,15.2047,0.9231,165.9423,2661.6980,5.0016,87.9157,5.7967,61.4370,382.3213,2.3453,17.1688,0.8221,161.4030,2680.2971,5.1453,92.5502,4.7671,66.1538,390.3383,2.4911,16.2830,1.6535,155.0304,2566.4377,4.7711,112.9781,5.3965,54.8246,382.8530,1.7489,16.3721,0.3060,21.0000,4.0000,1iiq
7.4800,124.0187,2140.6987,3.2703,60.6921,4.2493,38.9572,243.0049,0.3663,5.0413,0.1605,126.2859,2129.9114,3.0860,71.1134,2.7159,36.9992,245.9741,1.1938,0.9064,0.3040,115.1299,2100.7583,3.0040,49.2984,3.7011,34.8087,235.1600,0.4356,3.1855,0.3059,119.1864,2059.1685,2.4483,44.6572,3.8491,37.1509,224.7192,0.8930,6.0554,0.1743,120.4272,2111.3035,1.8028,62.4874,0.4484,26.2771,241.6002,1.5274,2.0788,1.5860,106.3723,2065.8760,2.2991,43.4520,3.0574,29.4182,236.3904,0.6124,3.8282,0.4305,109.0131,2042.8638,2.6442,64.8854,2.8782,36.6012,235.3992,1.7606,3.3154,0.6590,107.5674,2088.8833,2.1819,54.9775,1.3063,31.4982,231.4006,1.0194,5.6887,0.8915,115.5848,2171.0415,3.4087,50.9811,1.0219,50.8150,267.5037,1.6979,17.8378,0.2373,12.0000,3.0000,2qhy
7.4800,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,4.0000,3.0000,3qxm
7.4900,99.1422,1347.4014,2.5569,40.6667,5.8714,20.6892,131.9411,0.2235,3.6879,0.4435,86.1915,1328.8536,2.3992,42.9267,4.7245,26.4516,133.4354,0.4975,8.1990,0.4274,84.0248,1276.4475,1.5076,39.8106,2.8562,21.0935,125.6729,0.3909,5.3597,0.4202,74.5566,1218.8629,0.9940,36.7219,2.0652,26.6270,124.9537,0.3413,6.0575,0.0000,85.2954,1297.9412,1.3560,19.8187,1.5174,21.3215,132.2495,0.2096,6.0602,0.4760,66.8858,1099.5696,1.2076,28.0572,2.9786,29.3001,120.9938,0.1386,7.1615,0.3092,67.6180,1135.8856,1.9729,47.9398,2.8311,29.5306,127.7483,0.2952,8.0972,0.0000,56.4128,1113.5096,0.7282,41.4368,1.4178,32.7622,121.7845,0.2827,9.3934,0.4241,76.9637,1334.7522,2.7093,44.7001,3.1092,29.7016,135.0312,1.8574,10.5388,0.3522,11.0000,5.0000,3m6r
7.4900,129.7946,1853.7812,1.9556,48.8716,3.1237,17.8157,183.7798,0.9667,6.0071,1.1382,114.5057,1775.8049,1.5213,40.6122,2.5725,17.7378,169.0208,0.8852,7.4075,0.9944,101.9111,1891.6271,1.9720,36.9902,1.8659,27.4753,182.3998,0.7006,8.3440,0.7875,102.3625,1561.7542,1.7792,62.1404,2.4690,28.4233,217.8448,0.5777,8.9481,0.5527,100.6120,1665.6342,1.5648,43.5926,2.0384,19.6049,201.4637,1.6838,6.3181,2.7126,99.1346,1890.7998,2.3630,37.5879,2.1380,25.1534,184.2966,0.5656,6.0803,0.4466,88.8153,1452.2029,1.5527,52.5847,3.1294,27.8744,276.8930,0.7230,11.4916,0.6654,122.3141,1602.7181,1.8077,37.7447,2.4430,19.4952,242.0048,1.6947,7.4755,1.1669,92.9271,1675.2332,1.2557,27.9183,1.8244,17.9847,176.6248,1.1785,6.8526,1.9815,12.0000,1.0000,2hh5
7.4900,125.2920,1887.3978,1.4568,42.6669,1.7421,16.7164,160.5761,0.9530,5.7625,1.3574,97.5830,1739.9651,1.4195,50.5319,1.6416,25.9394,191.0844,0.7806,5.5196,0.0000,110.6390,1779.3328,1.1875,26.2636,0.9235,24.6788,174.8740,0.1958,6.5098,0.0000,93.1874,1594.0115,2.4017,48.9248,1.8367,36.9450,256.0509,0.7088,19.0925,0.6371,97.4420,1813.2170,2.2542,39.5725,2.6291,19.9444,205.3632,0.5952,6.7370,0.0000,100.3452,1716.4507,1.4707,40.2596,0.9913,25.7297,200.7127,2.1016,12.2068,2.5920,106.0069,1780.1976,1.7782,43.9272,1.2028,25.9967,197.2533,1.3130,7.4336,0.8283,88.0735,1766.8578,0.9697,32.1545,1.4526,20.0155,191.7002,0.6115,6.9986,0.7440,104.5845,1698.6112,1.6657,16.9711,2.0178,32.5943,245.4114,0.3769,4.9562,0.2314,12.0000,1.0000,2hhn
7.4900,113.1961,1537.7798,3.8219,43.2864,3.7383,2.6985,49.7812,0.1553,0.0000,0.0000,81.5285,1341.5229,1.5023,19.1710,1.3598,2.7719,52.4312,0.0886,0.0000,0.0000,74.3648,1289.3409,1.0340,21.3852,1.0301,4.5886,69.5796,0.0000,0.0000,0.0000,83.6094,1463.6682,1.5854,20.8184,0.4887,2.2104,56.5428,0.3212,0.0000,0.0000,92.6972,1410.4851,2.7314,40.4590,0.6107,2.3297,50.1615,0.5524,0.0000,0.0000,84.0102,1371.8727,2.1494,20.4175,1.3363,4.1258,55.5099,0.3440,0.0000,0.0000,76.7641,1343.3472,1.2569,19.6119,0.0000,3.1276,52.7477,0.0064,0.0000,0.0000,77.2480,1334.5968,3.4185,43.3430,1.7060,2.3281,59.4006,0.3571,0.0000,0.0000,74.2597,1324.6379,3.0812,41.9108,1.2511,2.2254,49.9144,0.1215,0.0000,0.0000,3.0000,0.0000,3nyx
7.5100,141.6022,1645.7584,1.4328,58.4971,1.2081,10.4465,135.8674,0.8664,3.5142,0.0000,141.6022,1645.7584,1.4328,58.4971,1.2081,10.4465,135.8674,0.8664,3.5142,0.0000,141.6022,1645.7584,1.4328,58.4971,1.2081,10.4465,135.8674,0.8664,3.5142,0.0000,141.6022,1645.7584,1.4328,58.4971,1.2081,10.4465,135.8674,0.8664,3.5142,0.0000,141.6022,1645.7584,1.4328,58.4971,1.2081,10.4465,135.8674,0.8664,3.5142,0.0000,132.7209,1615.0140,1.2534,56.8288,1.2727,10.0783,132.3244,0.6681,3.5044,0.0000,106.2157,1539.2902,1.0707,33.5325,0.6413,12.6419,138.3281,0.6468,3.5051,0.0000,109.1183,1319.7056,1.5096,19.4077,2.2186,12.0820,112.6434,0.4922,3.5145,0.0000,98.6697,1384.5791,1.5203,28.6890,1.5259,10.3440,136.3149,0.7627,3.5063,0.0000,6.0000,0.0000,2vwo
7.5100,107.0297,1456.4272,2.9732,42.1548,5.2814,16.9167,76.5908,0.7592,5.5014,0.7353,102.7148,1451.7059,1.2423,41.6393,2.4072,16.1769,80.7835,0.4474,5.4173,0.4713,108.4914,1440.7998,2.6922,40.9901,3.8868,13.2495,78.3370,0.4126,5.4084,0.5154,112.7103,1491.9509,1.4871,45.6878,1.9902,16.5235,71.9717,1.4999,5.4071,1.1182,101.3286,1437.0933,1.2440,42.8232,1.6790,17.2304,72.9852,0.1858,5.4979,0.3223,112.5498,1604.5005,3.0141,47.7262,2.1000,13.8372,71.8151,0.8641,5.4926,1.0139,102.3054,1379.5358,2.6396,41.5544,4.4631,16.6960,73.0004,0.6426,5.4702,0.4115,100.9941,1420.4851,1.1542,42.4010,1.7609,16.6025,77.1242,0.5981,5.4114,0.4494,88.4295,1352.4244,1.1969,41.5935,1.2629,16.1020,71.9635,0.0930,5.4034,0.1687,7.0000,2.0000,3n2v
7.5200,90.9007,1335.3165,2.9317,0.0000,6.9007,19.7839,132.4358,0.1446,0.0000,0.0000,92.7990,1385.3408,2.2676,0.0000,5.6541,9.5482,103.6935,0.1228,0.0000,0.0000,95.2680,1393.7072,2.7093,0.0000,5.2224,14.3755,126.2183,0.0470,0.0000,0.0000,93.7944,1430.7745,2.3793,0.0000,3.9245,9.4850,153.1905,0.5941,0.0000,1.0000,86.3097,1344.5492,2.4687,0.0000,5.9471,12.6773,102.1870,0.1918,0.0000,0.0000,74.4676,1281.7748,1.9870,0.0000,3.8025,23.5225,130.3375,1.9138,0.0000,3.1479,70.1429,1223.4526,2.3115,0.0000,5.4421,20.5506,149.4172,0.1454,0.0000,0.1424,75.5544,1349.5973,1.5897,0.0000,3.8750,10.8495,105.9796,0.3603,0.0000,0.4504,74.1224,1277.0801,2.6335,0.0000,6.0694,12.3975,108.9336,0.1690,0.0000,0.0000,6.0000,3.0000,2gek
7.5200,73.5567,1030.2565,1.5575,19.8132,2.5711,11.9164,35.9604,0.0630,8.3054,0.0000,74.4691,1020.5305,1.7027,16.3027,3.1438,12.1392,38.5027,0.0836,5.7878,0.0000,64.4423,994.2267,1.5644,21.5239,2.6216,15.3230,36.2580,0.0453,8.4927,0.0000,71.3096,928.2180,1.3341,18.2522,3.6241,3.5663,33.0493,0.0182,3.0229,0.0000,69.0343,951.0053,1.7900,29.1449,2.5422,5.2160,36.8567,0.0136,3.8296,0.0000,65.8376,905.3949,0.9970,25.2357,1.5309,4.7336,34.0617,0.0027,2.1299,0.0000,54.3381,867.3378,1.6897,4.9109,4.1702,9.0635,39.0905,0.0028,2.6345,0.0000,56.6750,810.2490,1.6806,14.3167,4.0891,5.2289,35.2246,0.0007,2.9842,0.0000,57.3682,972.8615,0.9778,11.6133,1.5342,4.7855,33.8833,0.0167,3.3227,0.0000,6.0000,2.0000,2nnv
7.5200,92.4500,1686.7924,1.2506,60.9658,2.4306,5.4343,36.1708,0.3445,1.3393,0.0000,92.4500,1686.7924,1.2506,60.9658,2.4306,5.4343,36.1708,0.3445,1.3393,0.0000,92.4500,1686.7924,1.2506,60.9658,2.4306,5.4343,36.1708,0.3445,1.3393,0.0000,92.4500,1686.7924,1.2506,60.9658,2.4306,5.4343,36.1708,0.3445,1.3393,0.0000,92.4500,1686.7924,1.2506,60.9658,2.4306,5.4343,36.1708,0.3445,1.3393,0.0000,94.5573,1608.2225,2.6178,68.3046,2.6217,5.5238,36.9226,0.2572,2.0000,0.0000,87.9099,1565.7830,2.2093,76.4760,0.4583,5.6359,36.2467,0.3849,2.0000,0.0000,97.4667,1800.6422,3.6289,73.6875,1.6115,4.6662,35.7805,2.0037,1.6124,0.0000,73.8957,1469.5410,2.1399,73.5511,0.4791,4.1225,36.4387,0.7730,2.1134,0.0000,1.0000,5.0000,1lke
7.5200,67.2557,1596.4355,1.5788,58.2886,0.5102,16.5669,108.0904,1.2187,3.4967,0.0000,61.1011,1537.8728,1.6437,44.8746,1.5582,15.2147,106.2223,1.3235,3.5671,0.0000,73.7887,1493.7676,1.5447,58.7499,0.5758,14.1305,105.6060,1.5637,3.5675,0.0000,66.3966,1460.4540,1.4138,50.6593,0.9381,16.5447,108.0795,1.2227,3.4970,0.0000,63.3401,1407.0333,0.7590,40.2307,0.2971,15.6852,108.8302,1.2088,3.5130,0.0000,58.4635,1509.6444,1.2527,44.0259,0.0000,16.0232,107.6644,1.2178,3.5094,0.0000,54.5348,1395.2795,0.6381,40.0429,0.4912,15.7556,104.8947,1.2728,3.5167,0.0000,58.7395,1400.9615,1.5462,44.1197,0.9776,17.2070,104.9936,1.3203,3.5607,0.0000,44.3688,1387.8444,0.4594,28.7298,0.6660,16.4332,106.2032,1.2189,3.4980,0.0000,3.0000,3.0000,3hmo
7.5200,71.2743,1182.6215,0.4083,54.9079,0.4249,5.7759,68.5057,0.4660,6.0929,0.7973,72.0696,1184.4567,0.5289,55.2747,0.5515,5.4242,68.1183,0.4280,6.1175,0.7291,66.0326,1195.0511,0.8859,58.0462,0.8496,3.8762,63.3771,0.4848,5.5535,0.8900,65.9477,1195.1573,0.8865,57.3497,0.8810,3.5036,61.9310,0.4596,5.6424,0.8035,69.0524,1161.3257,0.9719,49.4203,0.0000,3.8991,60.2327,0.2428,5.6327,0.7455,68.0084,1161.2401,1.1357,49.9916,0.1692,3.8838,60.8191,0.2578,5.6296,0.7634,68.9191,1158.1572,2.0185,57.7149,1.2922,4.8235,59.2254,0.7534,5.6758,1.0000,63.3573,1171.6154,0.9524,49.2443,0.0000,3.8900,63.2524,0.3940,6.0307,0.7518,55.7834,1020.5076,1.0713,42.3947,1.0639,7.9667,56.2392,0.1634,4.9419,0.7390,4.0000,0.0000,1bm7
7.5200,78.2926,633.7625,3.8634,11.6818,8.3796,1.7884,5.5131,0.0050,0.0000,0.0000,78.2926,633.7625,3.8634,11.6818,8.3796,1.7884,5.5131,0.0050,0.0000,0.0000,78.2926,633.7625,3.8634,11.6818,8.3796,1.7884,5.5131,0.0050,0.0000,0.0000,78.2926,633.7625,3.8634,11.6818,8.3796,1.7884,5.5131,0.0050,0.0000,0.0000,68.7616,656.0835,4.5114,11.6222,7.8130,4.8375,2.4415,0.3312,0.0000,0.0000,64.7202,664.7888,3.6517,7.7885,4.4286,5.5242,2.6812,0.1973,0.0000,0.1695,67.4591,665.8233,4.5972,16.0010,4.6626,1.1621,5.2410,0.0000,0.0000,0.0000,70.7433,653.0582,3.5980,8.3632,2.7397,3.1710,5.2185,0.0102,0.0000,0.0000,59.9412,657.0038,4.5387,8.1063,4.3709,5.4449,1.6325,1.1046,0.0000,0.9882,4.0000,2.0000,1lah
7.5200,78.9049,1197.9662,2.4531,19.6698,6.6388,7.9159,26.0144,0.0063,0.0000,0.0000,78.9049,1197.9662,2.4531,19.6698,6.6388,7.9159,26.0144,0.0063,0.0000,0.0000,78.9049,1197.9662,2.4531,19.6698,6.6388,7.9159,26.0144,0.0063,0.0000,0.0000,78.9049,1197.9662,2.4531,19.6698,6.6388,7.9159,26.0144,0.0063,0.0000,0.0000,78.9049,1197.9662,2.4531,19.6698,6.6388,7.9159,26.0144,0.0063,0.0000,0.0000,76.5541,1196.6959,2.5595,14.8328,5.5099,8.3930,27.1508,0.0147,0.0000,0.0000,71.8887,1164.8123,4.9148,31.5018,4.7488,4.1105,29.2827,0.0456,0.0000,0.0000,73.8221,1128.1045,3.3632,12.7626,3.3324,8.6108,25.6372,0.0180,0.0000,0.0000,82.1309,1155.6934,4.7901,34.5674,3.2653,8.1668,27.2636,0.0039,0.0000,0.0000,2.0000,4.0000,2mas
7.5200,82.7254,1439.8254,1.6868,35.2964,2.5684,9.3943,98.9970,0.3432,0.0000,0.0000,79.5066,1416.5258,1.6583,36.8246,3.0682,4.9800,62.7650,0.2154,0.0000,0.0000,74.9321,1438.9716,1.6027,34.9995,2.9665,5.2313,79.0464,0.3093,0.0000,0.0000,76.4436,1431.1461,0.9977,34.7498,1.5070,7.7810,116.8974,0.2979,0.0000,0.0000,79.0520,1409.7279,1.3059,37.3024,2.2161,4.5687,62.2256,0.2133,0.0000,0.0000,82.0664,1410.5779,2.5799,37.1527,3.6773,9.9449,95.5247,0.8568,1.9542,0.3573,91.6223,1501.3334,3.5401,55.5023,2.2022,8.0385,101.6723,0.3405,1.2443,0.0000,81.7592,1395.3171,2.6488,34.7122,4.6437,2.6809,64.2076,0.5403,0.0000,0.0000,90.7886,1510.9927,2.4226,34.0116,2.2865,10.3918,114.2195,1.7527,6.3507,0.6839,5.0000,1.0000,3myq
7.5200,107.0677,1278.4877,2.4347,30.7811,5.1255,9.0035,94.1155,0.0277,2.6044,0.0000,86.9631,1314.7372,2.7508,11.6734,5.3033,11.1678,106.1690,0.0620,3.9388,0.0000,93.8870,1341.6816,2.8196,39.6287,4.4158,14.2350,93.5671,1.4495,2.9403,0.0000,111.1810,1371.8435,5.2639,32.3325,5.0569,14.3116,92.6863,0.3520,3.8464,0.0000,78.6119,1173.3004,2.9149,27.3649,5.1485,14.0959,97.5745,0.1126,3.4898,0.1899,96.5093,1494.1550,3.4929,33.5269,2.3188,11.0429,92.4749,0.2181,2.7495,0.0000,71.0961,1264.0494,1.3927,34.5833,2.2034,12.0843,89.0865,0.0611,3.6944,0.0000,69.9120,1219.0636,2.4039,10.5851,4.6168,14.5382,98.7665,0.2056,3.4829,0.3189,82.7878,1146.4725,2.0511,32.2745,2.7993,12.9696,87.4802,0.2821,3.2061,0.2225,6.0000,3.0000,1mmq
7.5200,66.2518,1247.7893,1.1835,26.7449,2.2012,12.2466,74.9235,0.3212,15.9414,0.2271,63.1407,1210.0476,1.7050,40.9967,1.1586,19.5140,69.0016,0.2580,17.5092,0.0000,72.5346,1254.3895,1.3620,26.2609,0.9476,14.2885,73.2200,0.4550,10.7394,0.1105,63.4102,1045.1782,1.5853,29.0229,2.2691,12.3733,72.0886,0.7177,15.0564,0.6296,59.5680,1215.0867,1.7781,32.7393,0.0000,19.5269,69.0092,0.2482,17.4651,0.0000,42.1552,1112.8926,1.1526,21.9143,1.6243,18.7636,67.5697,0.2706,15.7417,0.1943,57.0752,1158.6405,1.5390,29.8892,0.0000,19.5903,66.9721,0.2328,14.6531,0.0000,52.2958,1027.8110,1.1240,20.2351,1.0819,19.4560,69.0710,0.2656,17.6416,0.0000,53.9726,1019.5416,2.3547,30.6681,1.7737,19.8902,66.8948,0.2981,15.7732,0.1501,2.0000,3.0000,3ekr
7.5200,139.3013,2035.2773,2.8723,97.4176,3.4144,14.2551,134.9076,0.1997,8.8236,0.0000,119.2290,2117.0649,2.8653,98.5716,3.7667,14.3026,136.8401,0.6738,8.8557,0.0000,128.7894,1917.7590,3.1171,64.4572,3.7969,16.7839,123.0892,0.6267,8.8565,0.0000,124.0830,1919.1758,3.4048,56.8531,4.4034,12.9240,118.3680,0.6055,8.8377,0.0000,105.7519,1645.5975,2.2681,90.7681,2.0037,38.9169,129.1577,0.6786,13.1554,0.0000,113.7944,1866.7096,2.9217,66.9921,4.0856,21.5661,123.0487,1.4067,8.8656,0.0000,106.8845,2080.3518,6.3979,83.8539,4.2766,21.7187,124.1911,0.5795,8.8182,0.0000,102.6475,1977.8842,3.4860,60.4791,3.5373,13.3742,119.7372,0.8456,8.8712,0.0000,104.6697,1641.5868,1.8758,52.9843,3.2946,11.7655,124.9295,0.1024,8.8210,0.0000,8.0000,2.0000,3hfb
7.5200,177.0970,2620.3862,4.7123,88.8088,6.4246,60.2017,438.8314,2.3850,24.7900,1.2628,178.2642,2675.2773,3.9371,100.2691,3.6491,50.6511,473.0594,1.8006,11.2743,1.5062,162.7889,2569.4082,3.2873,97.9279,3.6953,63.1062,431.6783,1.5349,12.7249,1.4934,162.6255,2617.4485,3.4655,72.5348,5.0308,64.7910,413.6628,1.1372,20.0498,0.4336,179.7551,2703.5381,3.8078,100.7512,1.8516,62.3734,441.8628,3.9812,22.9679,2.7688,169.7685,2510.8706,4.4917,83.7541,4.9321,51.9509,392.3397,0.7976,23.8169,0.4201,160.5197,2614.2053,2.5889,79.4934,2.7832,47.9779,441.0600,1.4335,11.3522,0.6825,167.3645,2613.9094,3.5961,101.4742,2.0552,51.5047,459.2451,2.2765,17.6567,1.4038,155.7230,2670.6909,4.3240,80.4498,4.3314,46.9907,425.1430,0.8585,7.9144,0.6215,21.0000,5.0000,1ivp
7.5200,112.3990,1851.0261,3.3888,94.7669,6.3725,27.1462,231.9418,0.4245,8.0172,0.0000,108.1659,1828.3939,3.3160,92.4965,6.3550,30.0610,237.3504,0.8255,9.5436,0.0000,101.2122,1701.0391,2.2094,103.7282,3.0205,33.6087,258.7182,1.0344,15.4546,1.0386,108.6445,1816.1310,3.4888,91.9826,5.8536,20.8520,214.0527,0.3083,4.8586,0.0000,107.7260,1759.3420,3.1085,73.8052,5.7323,27.9528,215.2867,0.4176,11.3692,0.0000,106.7962,1770.5048,3.2650,67.1043,5.7147,23.9792,216.0779,0.2888,11.6964,0.0000,92.2520,1818.1920,1.4113,71.2125,2.8411,18.6503,189.6606,0.2907,13.0946,0.0000,89.0196,1645.8246,1.5700,80.5120,2.9217,33.7357,232.6208,1.2473,22.5670,0.7467,98.8948,1787.9457,3.5566,77.3854,5.4412,25.4169,218.6797,0.7009,10.1957,0.0000,13.0000,6.0000,1lf2
7.5200,111.8156,1761.6078,1.7836,62.9334,3.1787,33.3405,179.3349,0.1891,6.0883,0.0000,149.0031,1809.8806,3.5301,66.8640,3.0187,17.5820,138.4484,0.0945,6.4463,0.0000,120.1336,1720.7490,2.3010,69.6325,2.7377,14.8792,121.4237,0.0857,6.5601,0.0000,108.8083,1677.5156,1.0175,62.5693,1.9370,10.1394,168.6451,0.1956,6.5411,0.0000,110.5091,1772.7983,2.0718,64.9521,2.1560,17.7293,137.9859,0.4263,5.7994,0.0000,103.2280,1728.5925,1.1448,62.0445,2.0193,9.3939,111.6324,0.0314,5.4736,0.0000,107.1493,1699.6974,1.4936,73.6158,1.5961,12.1452,119.0399,0.2805,6.8039,0.0000,96.9374,1691.8810,0.7703,58.6067,1.8188,12.9353,107.0461,0.0563,6.1747,0.0000,100.8322,1671.2324,1.0889,57.5094,2.0626,12.1074,109.6451,0.0501,5.9130,0.0000,10.0000,1.0000,1uml
