pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
7.4000,109.5561,1451.0514,3.0858,41.4870,5.6883,18.8753,210.5482,0.9090,0.0039,0.0000,96.3032,1550.6244,2.2438,16.3802,4.1986,17.1787,169.6318,0.0813,4.6401,0.0000,7.0000,2.0000,1k1m
7.4000,135.1298,1402.8961,4.7980,61.1330,3.2268,0.8955,24.3504,0.5899,0.0000,1.0000,123.3908,1267.9000,3.6073,86.1352,1.2729,1.1876,23.6984,0.3658,0.0000,1.2134,1.0000,2.0000,1oar
7.4000,92.4128,1168.5027,1.7175,53.8207,1.9755,28.0503,209.0962,2.0608,6.1194,2.0464,75.5397,1465.3062,1.0253,55.2162,0.4092,26.1968,197.9254,3.2078,5.5380,2.0476,5.0000,1.0000,1r6n
7.4000,66.1493,1104.5020,3.6205,0.5066,8.1018,10.7849,58.1644,0.5402,0.0000,0.9790,64.1334,1064.4772,4.3715,8.1553,7.9243,10.9607,59.8169,0.5008,0.0000,1.8273,5.0000,5.0000,1f8c
7.4000,106.2767,1256.5135,3.5075,48.0087,4.5516,26.9130,154.9450,0.4539,0.1781,0.2654,94.1984,1129.5043,2.4423,43.6140,3.8979,25.5727,175.2475,0.6696,0.0000,0.0000,9.0000,4.0000,2i3h
7.4000,92.4845,1490.6968,2.8671,91.3283,3.4863,12.4484,81.9858,0.9211,6.9363,1.3174,91.7517,1477.8799,2.4918,83.5070,3.5152,12.0908,80.2382,0.4633,6.4219,0.7397,8.0000,0.0000,2zy1
7.4000,125.4861,2444.8210,2.2197,55.9654,4.6683,34.1450,318.7192,0.6454,4.9882,0.0000,115.1030,2454.9082,2.2346,70.5318,2.2878,34.1130,312.4290,1.1630,3.9022,0.4334,12.0000,7.0000,2bpy
7.4000,91.8021,1241.8820,3.0884,10.4593,5.8810,2.6759,53.6337,0.2773,1.5747,0.0000,89.1817,1234.4226,1.8681,7.6710,4.4111,2.1846,52.0815,0.3565,1.5133,0.0000,4.0000,2.0000,1owh
7.4000,56.0638,965.3471,0.5103,31.7866,0.0000,0.9850,11.5057,0.0000,0.0000,0.0000,58.7923,975.4961,1.0448,29.8815,0.0000,1.1401,11.2723,0.0000,0.0000,0.0000,1.0000,2.0000,1zoe
7.4000,169.2923,2634.7759,4.9767,70.1912,8.9949,79.3303,538.6680,3.3333,10.2962,3.0553,157.6475,2617.4500,4.5433,73.8562,7.8662,79.7642,558.3234,2.2933,12.1676,2.0908,25.0000,8.0000,2er9
7.4000,82.4659,1269.3041,2.2461,36.0769,2.1167,9.0311,59.8841,0.0449,3.8123,0.0000,62.3840,1201.8497,0.6750,24.1634,0.2959,6.8810,59.8001,0.0642,2.7090,0.0000,2.0000,2.0000,3rlq
7.4100,107.5125,897.7733,7.1452,14.1888,12.6552,1.5719,20.3484,0.1115,0.0000,0.0000,90.7979,910.9557,4.6986,15.5533,8.7946,3.1844,18.8128,0.0033,0.0000,0.0000,5.0000,1.0000,2q2a
7.4100,75.9766,754.4557,5.3635,0.0000,11.0646,2.2617,9.0309,0.0258,0.0000,0.0000,74.7726,756.3559,5.9018,0.0000,11.5325,2.5926,9.1823,0.0000,0.0000,0.0000,3.0000,1.0000,1ik4
7.4200,67.2967,895.2810,1.0568,36.0053,1.9199,1.7826,30.0467,0.0000,0.8519,0.0000,64.5302,889.2258,1.0415,36.4580,1.9010,2.3858,29.4816,0.0000,1.2809,0.0000,4.0000,2.0000,3ryy
7.4200,66.8093,1157.3245,0.8596,18.8295,2.6293,6.0021,47.1675,0.0625,0.0000,0.0000,80.7699,1159.5035,2.0497,29.4330,2.2394,5.8937,51.5950,0.2772,0.0000,0.0000,5.0000,1.0000,1q5k
7.4200,131.7570,1888.2867,2.3489,74.9624,2.5943,34.2328,371.1307,1.1696,18.8239,0.0000,99.7565,1774.2966,1.8166,61.5731,1.6407,23.5861,293.2956,1.8880,13.3774,0.0000,7.0000,1.0000,1t32
7.4200,69.3197,1001.7500,2.4979,20.9277,4.4463,1.7531,30.0591,0.3359,0.0000,0.0000,65.1498,962.8808,2.3873,17.5896,4.4889,1.9670,30.1588,0.1746,0.0000,0.0000,2.0000,2.0000,2pou
7.4200,86.0994,1384.6982,1.0872,59.6897,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.4723,1390.2087,2.2152,70.4067,0.9964,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2xys
7.4300,130.3425,1816.8196,5.1213,27.5470,12.8715,12.9184,131.5102,0.3740,0.0000,0.2496,134.5385,1821.2468,4.5003,34.4745,9.8846,18.3323,127.9133,0.0981,0.6434,0.0000,16.0000,3.0000,1b5j
7.4300,151.4478,2288.0188,1.8178,59.3024,1.9172,16.2947,218.2930,0.5239,5.5844,0.0000,148.4004,2219.0427,1.4915,60.0472,2.0251,16.2141,224.7442,0.6245,5.8104,0.0000,10.0000,2.0000,2bak
7.4300,63.7984,697.2309,3.5760,0.0000,8.4267,2.2307,8.3314,0.0062,0.0000,0.0000,63.4037,695.7234,3.3351,0.0000,8.0630,2.3509,8.2496,0.0112,0.0000,0.0000,3.0000,1.0000,2isw
7.4400,76.5244,749.3484,6.0688,0.0000,10.4343,0.9136,2.9825,0.0339,0.0000,0.0000,51.8230,710.5869,2.3576,0.0000,5.2979,1.0765,3.0158,0.0000,0.0000,0.0000,1.0000,5.0000,2f7o
7.4400,98.7561,1467.1638,4.0565,36.7201,4.9480,8.4257,114.9653,0.5785,7.6302,0.0000,90.2615,1449.3593,3.6300,36.6024,4.8616,9.1083,115.0211,0.6422,8.9742,0.0000,7.0000,4.0000,2qbq
7.4400,149.5118,2464.9246,4.5758,68.9929,6.5805,48.9693,366.1714,1.6013,13.2946,0.0000,156.3843,2517.0596,6.6718,80.4735,5.5480,46.4006,370.4926,1.7654,10.3826,0.0000,12.0000,0.0000,2r38
7.4400,141.8024,2140.8564,1.8009,67.3074,2.6536,17.6210,125.9218,0.1512,5.6725,0.0000,138.2412,2092.9446,1.1277,87.5525,1.0049,11.4239,135.5275,0.0878,5.6895,0.0000,8.0000,0.0000,1ciz
7.4400,111.3408,1579.4537,4.3188,43.4483,5.6709,9.2174,133.8074,0.4585,13.7431,0.0000,106.5236,1567.3621,3.7098,36.8282,5.2129,9.8009,139.7137,0.3738,14.2029,0.0000,6.0000,2.0000,1qb9
7.4400,118.6494,1771.5114,3.1223,30.5498,5.1574,12.9849,124.9550,0.5211,4.5522,0.0000,92.2247,1498.5729,2.4414,19.2597,4.4897,13.1959,170.4349,0.6300,6.0590,0.0000,4.0000,2.0000,1vzq
7.4400,61.8518,1023.7657,2.1112,8.3717,5.1868,10.7735,100.5922,0.2077,0.0000,0.3076,49.9588,1140.2709,1.4693,9.0851,3.4213,9.2519,75.9811,0.3582,0.0000,0.9268,5.0000,4.0000,2oxn
7.4400,70.9574,738.6233,4.6978,0.0000,9.2270,1.2640,2.0110,0.4548,0.0000,0.0000,54.8284,720.2673,2.3060,0.0000,5.0618,1.3947,2.5243,0.0000,0.0000,0.0000,1.0000,5.0000,3dx0
7.4400,75.6334,1246.8345,1.6844,73.4847,2.7113,20.3328,143.1801,0.9456,14.2084,0.0000,59.5796,1162.1393,1.0438,62.3409,0.0000,24.1552,142.0751,0.2295,11.2141,0.0000,4.0000,3.0000,3lbl
7.4500,117.8454,1279.1038,3.6262,65.2528,3.6022,12.6256,71.9739,1.1827,11.7417,0.0000,117.0146,1287.7992,3.8762,62.1847,3.1562,13.7655,70.2629,0.8283,11.5987,0.0000,2.0000,1.0000,1n0s
7.4500,85.9389,969.9141,1.8279,29.1818,3.2201,15.1795,79.1711,1.1582,0.0000,1.9334,94.2832,893.0071,1.6742,19.3192,3.7264,14.7343,83.7056,0.9857,0.0000,1.5748,5.0000,6.0000,2ccb
7.4600,73.6549,1200.3069,2.5782,0.0000,5.6835,18.9714,77.5416,1.0577,0.0000,2.0178,79.1939,1169.9331,2.2035,0.0000,4.4435,11.5028,75.4892,1.3221,0.0000,2.4611,4.0000,3.0000,3kyg
7.4600,136.2233,1490.4235,2.4167,55.2198,2.4962,12.2323,75.9902,0.2797,0.0000,0.5557,118.2196,1439.6167,2.6090,51.4913,4.3186,8.3253,64.4340,0.2395,0.0000,0.0000,9.0000,0.0000,1yei
7.4600,144.8078,1691.6582,3.0749,66.9452,3.1981,18.6496,109.3777,0.3414,5.0430,0.0000,140.4773,1608.5552,3.0204,66.2837,4.5699,9.7759,90.3283,0.1532,0.9883,0.0000,13.0000,0.0000,1yej
7.4600,81.9199,1039.9133,2.3418,8.3192,5.2588,3.1822,56.3860,0.1362,0.0000,0.0000,67.2545,1033.5344,1.8212,6.9463,3.4194,4.8959,58.6064,0.0000,0.0000,0.0000,3.0000,1.0000,1sqo
7.4600,91.4974,1298.0007,4.7149,13.1354,10.8361,12.5210,66.8362,0.2944,0.8003,0.0000,87.8036,1404.5746,4.9925,5.7801,10.0623,18.1564,57.5442,0.2748,0.0000,0.4205,10.0000,1.0000,3fed
7.4600,130.0546,1503.4375,3.8661,69.1953,2.4613,2.4404,52.2674,0.0380,0.8412,0.0000,126.9366,1494.4476,5.1294,63.7157,1.9663,2.5483,55.9193,0.0739,0.2905,0.0000,6.0000,0.0000,2g71
7.4600,83.9821,1331.3608,4.2332,0.0000,7.6410,8.2082,51.0227,0.2861,0.0000,0.8655,70.9144,1263.5909,2.8755,0.0000,6.5538,9.5734,50.7314,0.3394,0.0000,0.8819,5.0000,4.0000,2p53
7.4600,84.5714,1383.9712,2.7250,0.0000,5.7148,13.8218,80.5004,0.2586,0.0000,0.0000,71.2211,1323.4545,2.2261,0.0000,5.3629,10.6744,90.3555,0.3925,0.0000,0.0000,4.0000,4.0000,3ocz
7.4700,169.4979,2178.1770,5.2510,45.5446,7.5596,12.7440,149.4545,0.1301,7.5909,0.0000,162.4228,2172.8535,6.6622,44.4089,6.2672,12.0214,149.9308,0.4263,7.5551,0.0000,7.0000,3.0000,1xh4
7.4700,184.6068,2653.2891,5.7424,13.0995,11.1743,43.6339,318.0807,1.7236,0.5533,0.0000,172.6821,2468.7354,6.4018,13.5805,12.3865,45.4134,302.9118,1.9846,0.5588,0.9145,17.0000,3.0000,5tmp
7.4700,156.6033,1870.4984,6.7185,11.0515,9.5118,9.5550,112.5055,0.6085,0.4595,1.0000,104.1924,1469.2742,2.8968,23.2640,5.3938,9.8511,110.4528,0.4761,0.4711,1.2806,6.0000,4.0000,3oe4
7.4700,155.9423,2591.3860,4.2331,72.0224,7.5779,15.0556,198.8209,0.8372,10.1212,0.0000,157.4030,2506.5576,3.8109,65.7482,6.3919,17.7285,197.3144,0.8176,13.1962,0.0000,10.0000,7.0000,3own
7.4800,124.8429,2294.3340,2.8913,75.8580,4.7112,25.2736,290.8524,0.4508,4.5965,0.0000,113.5943,2220.7012,2.1566,74.7639,2.4592,28.7748,279.4902,0.4182,4.0481,0.4108,12.0000,5.0000,1k6c
7.4800,191.9358,2728.9395,4.0495,90.6104,7.5763,106.6731,964.6990,2.2570,25.7918,1.7358,165.4504,2591.4666,3.0883,90.6097,5.2454,131.2986,1022.6307,4.4121,23.7373,4.6604,32.0000,4.0000,3o6m
7.4800,172.5189,2638.6238,5.8246,101.9977,6.6484,57.5124,361.4381,1.2629,18.3690,0.3500,171.7066,2609.2429,5.4503,84.5837,7.0664,55.2305,358.3214,1.3757,19.4666,0.8917,21.0000,4.0000,1iiq
7.4800,124.0187,2140.6987,3.2703,60.6921,4.2493,38.9572,243.0049,0.3663,5.0413,0.1605,126.2859,2129.9114,3.0860,71.1134,2.7159,36.9992,245.9741,1.1938,0.9064,0.3040,12.0000,3.0000,2qhy
7.4800,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,109.8965,1363.0348,5.6599,11.7306,10.4312,10.9022,42.9382,1.2463,0.0000,2.0000,4.0000,3.0000,3qxm
7.4900,99.1422,1347.4014,2.5569,40.6667,5.8714,20.6892,131.9411,0.2235,3.6879,0.4435,86.1915,1328.8536,2.3992,42.9267,4.7245,26.4516,133.4354,0.4975,8.1990,0.4274,11.0000,5.0000,3m6r
7.4900,129.7946,1853.7812,1.9556,48.8716,3.1237,17.8157,183.7798,0.9667,6.0071,1.1382,114.5057,1775.8049,1.5213,40.6122,2.5725,17.7378,169.0208,0.8852,7.4075,0.9944,12.0000,1.0000,2hh5
7.4900,125.2920,1887.3978,1.4568,42.6669,1.7421,16.7164,160.5761,0.9530,5.7625,1.3574,97.5830,1739.9651,1.4195,50.5319,1.6416,25.9394,191.0844,0.7806,5.5196,0.0000,12.0000,1.0000,2hhn
7.4900,113.1961,1537.7798,3.8219,43.2864,3.7383,2.6985,49.7812,0.1553,0.0000,0.0000,81.5285,1341.5229,1.5023,19.1710,1.3598,2.7719,52.4312,0.0886,0.0000,0.0000,3.0000,0.0000,3nyx
7.5100,141.6022,1645.7584,1.4328,58.4971,1.2081,10.4465,135.8674,0.8664,3.5142,0.0000,132.7209,1615.0140,1.2534,56.8288,1.2727,10.0783,132.3244,0.6681,3.5044,0.0000,6.0000,0.0000,2vwo
7.5100,107.0297,1456.4272,2.9732,42.1548,5.2814,16.9167,76.5908,0.7592,5.5014,0.7353,102.7148,1451.7059,1.2423,41.6393,2.4072,16.1769,80.7835,0.4474,5.4173,0.4713,7.0000,2.0000,3n2v
7.5200,90.9007,1335.3165,2.9317,0.0000,6.9007,19.7839,132.4358,0.1446,0.0000,0.0000,92.7990,1385.3408,2.2676,0.0000,5.6541,9.5482,103.6935,0.1228,0.0000,0.0000,6.0000,3.0000,2gek
7.5200,73.5567,1030.2565,1.5575,19.8132,2.5711,11.9164,35.9604,0.0630,8.3054,0.0000,74.4691,1020.5305,1.7027,16.3027,3.1438,12.1392,38.5027,0.0836,5.7878,0.0000,6.0000,2.0000,2nnv
7.5200,92.4500,1686.7924,1.2506,60.9658,2.4306,5.4343,36.1708,0.3445,1.3393,0.0000,94.5573,1608.2225,2.6178,68.3046,2.6217,5.5238,36.9226,0.2572,2.0000,0.0000,1.0000,5.0000,1lke
7.5200,67.2557,1596.4355,1.5788,58.2886,0.5102,16.5669,108.0904,1.2187,3.4967,0.0000,61.1011,1537.8728,1.6437,44.8746,1.5582,15.2147,106.2223,1.3235,3.5671,0.0000,3.0000,3.0000,3hmo
7.5200,71.2743,1182.6215,0.4083,54.9079,0.4249,5.7759,68.5057,0.4660,6.0929,0.7973,72.0696,1184.4567,0.5289,55.2747,0.5515,5.4242,68.1183,0.4280,6.1175,0.7291,4.0000,0.0000,1bm7
7.5200,78.2926,633.7625,3.8634,11.6818,8.3796,1.7884,5.5131,0.0050,0.0000,0.0000,68.7616,656.0835,4.5114,11.6222,7.8130,4.8375,2.4415,0.3312,0.0000,0.0000,4.0000,2.0000,1lah
7.5200,78.9049,1197.9662,2.4531,19.6698,6.6388,7.9159,26.0144,0.0063,0.0000,0.0000,76.5541,1196.6959,2.5595,14.8328,5.5099,8.3930,27.1508,0.0147,0.0000,0.0000,2.0000,4.0000,2mas
7.5200,82.7254,1439.8254,1.6868,35.2964,2.5684,9.3943,98.9970,0.3432,0.0000,0.0000,79.5066,1416.5258,1.6583,36.8246,3.0682,4.9800,62.7650,0.2154,0.0000,0.0000,5.0000,1.0000,3myq
7.5200,107.0677,1278.4877,2.4347,30.7811,5.1255,9.0035,94.1155,0.0277,2.6044,0.0000,86.9631,1314.7372,2.7508,11.6734,5.3033,11.1678,106.1690,0.0620,3.9388,0.0000,6.0000,3.0000,1mmq
7.5200,66.2518,1247.7893,1.1835,26.7449,2.2012,12.2466,74.9235,0.3212,15.9414,0.2271,63.1407,1210.0476,1.7050,40.9967,1.1586,19.5140,69.0016,0.2580,17.5092,0.0000,2.0000,3.0000,3ekr
7.5200,139.3013,2035.2773,2.8723,97.4176,3.4144,14.2551,134.9076,0.1997,8.8236,0.0000,119.2290,2117.0649,2.8653,98.5716,3.7667,14.3026,136.8401,0.6738,8.8557,0.0000,8.0000,2.0000,3hfb
7.5200,177.0970,2620.3862,4.7123,88.8088,6.4246,60.2017,438.8314,2.3850,24.7900,1.2628,178.2642,2675.2773,3.9371,100.2691,3.6491,50.6511,473.0594,1.8006,11.2743,1.5062,21.0000,5.0000,1ivp
7.5200,112.3990,1851.0261,3.3888,94.7669,6.3725,27.1462,231.9418,0.4245,8.0172,0.0000,108.1659,1828.3939,3.3160,92.4965,6.3550,30.0610,237.3504,0.8255,9.5436,0.0000,13.0000,6.0000,1lf2
7.5200,111.8156,1761.6078,1.7836,62.9334,3.1787,33.3405,179.3349,0.1891,6.0883,0.0000,149.0031,1809.8806,3.5301,66.8640,3.0187,17.5820,138.4484,0.0945,6.4463,0.0000,10.0000,1.0000,1uml
7.5200,86.0711,1324.8295,2.2649,42.2384,2.1036,8.8630,64.9113,0.0685,3.8370,0.0000,69.5048,1276.6461,1.5388,31.4160,0.5974,6.9583,64.5980,0.0917,2.7878,0.0000,2.0000,3.0000,3rlr
7.5400,264.0413,4271.4087,10.5428,139.9614,8.0741,74.8962,604.3238,2.6613,2.3369,2.4181,268.9306,4212.8730,11.8096,153.4236,8.7473,76.0241,571.9268,2.4269,1.3980,2.0111,29.0000,7.0000,2e7l
7.5400,88.5154,1465.8411,2.2433,37.5303,3.0265,41.3180,170.0884,0.5554,13.9573,0.0000,93.0159,1482.4225,0.8139,48.8426,0.5851,24.3557,184.3180,1.0623,2.8522,1.4654,10.0000,1.0000,2f1g
7.5500,106.7126,1515.1158,3.1106,34.3607,5.5161,38.1199,231.1086,1.0284,10.2246,0.0000,102.8568,1462.8168,2.7978,14.7101,4.6892,43.9938,197.0551,0.3292,17.2839,0.0000,9.0000,2.0000,1k1j
7.5500,90.1934,1461.7971,2.1327,75.7982,3.0985,3.8805,119.6148,0.0615,2.6525,0.0000,92.4694,1422.8431,1.3755,74.7290,1.7150,3.8244,119.8974,0.2160,3.8245,0.0000,5.0000,1.0000,2xj1
7.5500,86.6685,1308.5902,3.8901,10.8110,8.6831,10.3279,66.7423,0.4029,0.0000,1.1568,84.1859,1301.5531,2.9171,5.1160,8.0351,13.0183,59.9887,0.3892,0.0000,0.6359,5.0000,6.0000,3b50
7.5500,65.3316,940.5100,1.1254,43.8268,1.8883,4.3640,36.9911,0.0044,2.8721,0.0000,71.6616,915.1927,1.4302,46.1583,1.9268,4.5969,36.3506,0.0000,2.1371,0.0000,5.0000,2.0000,3rz0
7.5500,78.0637,896.5582,4.5320,5.8300,8.6460,4.4221,35.0674,0.0000,0.0000,0.0000,62.0122,930.2393,1.8195,6.8066,4.1881,5.5009,34.9965,0.0066,0.0000,0.0000,2.0000,4.0000,1v0l
7.5500,126.0091,1852.8994,3.5568,13.2163,7.0536,28.1096,295.9362,1.1344,3.6057,1.4238,128.7001,1602.9924,1.5250,16.7332,2.3088,47.6953,338.3076,0.5479,34.2198,0.5385,15.0000,2.0000,1vj9
7.5500,150.3248,1590.5509,3.2378,68.3083,4.2187,12.8580,142.9870,0.1254,5.7268,0.0000,132.1698,1550.0853,3.2653,53.0558,5.2307,15.3366,131.8215,0.1469,5.7783,0.0000,8.0000,3.0000,1lpk
7.5500,113.9588,1728.7787,3.2338,20.4911,5.4307,25.0725,186.3431,0.1516,1.1833,0.0000,108.9062,1708.5594,3.3338,39.8863,5.9953,21.3163,224.9930,1.1217,0.7718,0.0000,11.0000,6.0000,1tlp
7.5500,84.6189,1225.3429,0.7669,28.7620,1.0298,5.1219,44.2697,0.0394,1.8687,0.0000,86.7465,1246.7493,0.5119,24.1637,0.1176,7.3904,47.8873,0.3274,2.8557,0.0000,5.0000,2.0000,2oi0
7.5500,101.8741,1503.1998,3.1474,26.4813,4.8089,13.8374,178.9840,0.6128,0.3018,0.7041,101.0475,1431.4330,3.8307,24.7258,6.4547,14.8401,138.1295,0.1187,0.7408,0.0000,12.0000,1.0000,3ni5
7.5600,119.3175,1949.5221,3.1883,47.5057,6.6285,36.1166,295.9190,1.3694,36.0909,0.7947,113.5807,1884.9172,4.0733,41.5902,5.5179,51.1509,304.2743,3.7525,40.0830,1.5740,12.0000,5.0000,3cct
7.5700,115.6745,1804.6161,2.4002,26.0352,5.0125,24.7934,210.6453,0.7593,13.1356,0.5438,98.4167,1779.7539,3.3177,27.8228,6.7483,20.4702,213.5483,0.6054,12.0206,0.5517,12.0000,4.0000,3cd0
7.5700,104.2392,1940.6115,2.4289,139.4562,0.9534,34.6658,262.1120,1.4239,52.9448,0.0000,93.9735,1970.1049,3.3784,138.1075,0.9587,36.3924,260.8247,1.1411,50.2456,0.7847,11.0000,12.0000,1m13
7.5700,123.0258,2165.2571,2.4146,65.3440,3.8846,27.8908,251.5884,0.8553,12.5940,0.0000,120.9317,2167.1223,2.4423,66.2362,3.9326,28.6153,252.4433,0.8703,12.5733,0.0000,10.0000,6.0000,2pyn
7.5700,78.9468,1139.4899,3.1701,0.0000,5.4829,3.7087,48.8371,0.1319,0.0000,0.0000,62.6625,1104.2184,2.0341,0.0000,2.3470,3.5386,49.7734,0.2342,0.0000,0.0000,1.0000,2.0000,3ocp
7.5700,148.3905,2347.0188,3.4702,83.7400,5.6411,30.0247,285.4872,1.1924,4.2876,0.0000,139.4530,2366.6887,3.0736,88.1730,2.5331,37.3442,261.5564,1.9884,3.9347,0.5636,12.0000,5.0000,2avs
7.5700,99.1193,1220.7374,3.3373,65.5967,5.4490,22.0915,80.9882,0.2784,2.9220,0.3673,98.4639,1236.1124,2.3511,72.9860,3.5167,15.9787,81.2760,0.0596,3.1517,0.0000,10.0000,1.0000,1a0q
7.5700,94.2483,1160.6117,6.9857,3.0555,15.4497,12.2814,33.6748,0.6867,0.0000,1.2702,91.9726,1179.8356,4.9670,1.4437,11.9629,8.8901,35.5039,0.9640,0.0000,1.0000,6.0000,0.0000,1q95
7.5700,138.3372,1915.0537,3.5770,2.1460,7.6746,26.5071,281.7093,0.3846,1.0000,0.3577,127.4801,1825.3643,4.1904,2.3217,9.1079,32.5493,321.4386,0.5356,1.0000,0.0000,14.0000,2.0000,1qhc
7.5700,175.2098,2462.1387,2.4239,182.9697,2.7361,38.2868,254.3078,0.7481,45.8310,0.0000,166.3315,2500.9209,2.8144,179.0113,2.0563,29.9571,244.3082,0.8999,42.7367,0.0000,14.0000,0.0000,3ipq
7.5800,131.6335,2021.3696,4.3923,45.8406,7.2933,31.7187,302.9348,1.9730,34.0976,1.1123,120.6932,1994.9485,3.9006,42.8286,6.9973,30.9512,288.9643,1.8634,32.2872,0.3332,13.0000,5.0000,3cda
7.5900,147.4871,2189.6436,4.6043,88.8607,7.9162,33.7006,254.4885,1.4952,31.1128,0.0000,139.8641,2109.3176,3.7724,82.7876,6.3993,25.6532,248.4102,0.5749,15.2621,0.0000,14.0000,4.0000,2fdp
7.5900,114.7284,1542.0992,5.1669,47.4377,8.8182,7.2929,64.2503,0.4551,1.5106,0.0000,115.4061,1550.6003,5.0500,45.6600,8.9101,6.1591,64.3374,0.7126,1.6354,0.0000,4.0000,4.0000,2xb8
7.6000,154.5240,1885.4736,3.9882,89.7444,1.1317,10.7829,82.3583,0.1609,9.3952,0.0000,150.0522,1841.8444,4.0345,89.5676,1.4982,14.7547,82.3375,0.1758,9.9129,0.0000,9.0000,0.0000,3fh7
7.6000,144.4144,1637.1396,2.3873,70.0240,3.3873,18.9486,214.7226,0.3402,8.9935,0.0000,165.8825,1860.1233,4.9254,76.2091,4.1675,10.6034,166.1090,0.3229,0.0000,0.0000,9.0000,1.0000,3liw
7.6000,98.4637,1578.1838,2.5088,71.7539,3.5383,8.7286,78.4368,0.1488,11.3913,0.0000,93.9381,1564.4738,2.3247,73.4588,3.4561,9.2620,78.0999,0.1657,10.5827,0.0000,6.0000,1.0000,3iph
7.6000,53.9547,752.3398,0.5026,33.7543,0.0000,5.0092,13.0395,0.0786,0.0000,0.0000,53.7851,757.0440,0.5617,33.8096,0.0000,4.7031,13.2697,0.0899,0.0000,0.0000,3.0000,2.0000,3p58
7.6000,138.1618,1556.4154,2.9074,66.4510,3.3303,12.8434,142.7684,0.1129,5.6360,0.0000,135.3288,1533.9987,2.6589,60.8899,3.1960,13.0377,143.7185,0.0969,5.5395,0.0000,6.0000,2.0000,1lpz
7.6000,90.0124,1312.7811,1.7461,45.3834,1.2009,10.2653,194.5637,0.4790,1.9008,0.0000,109.5910,1669.5310,4.3608,38.1359,1.1441,12.1569,205.3525,0.7551,2.3478,0.0000,5.0000,3.0000,2o8h
7.6000,93.3636,1431.8601,3.6718,34.2925,5.9530,13.8235,135.4406,1.1614,10.2066,0.0000,96.3270,1364.6702,3.6066,29.0094,6.3454,13.9447,135.1990,1.0304,9.8517,0.0000,7.0000,1.0000,2zmm
7.6000,112.3819,1458.4988,1.6312,53.9729,2.4532,11.7960,72.6746,0.0311,6.0024,0.0000,121.3512,1515.4164,1.9833,61.0545,1.4035,11.6224,73.4622,0.1499,6.4953,0.0000,7.0000,2.0000,3ehx
7.6000,156.0686,1545.4503,7.2835,39.9649,7.8247,5.9621,93.0554,0.1514,3.8912,0.0000,146.4614,1448.2910,7.4268,39.1740,7.5916,15.3929,81.5299,0.2999,3.5481,0.0000,6.0000,2.0000,3gc4
7.6000,96.6708,1284.6343,3.4577,21.2490,7.5761,15.5201,79.5995,0.0168,0.0000,0.0000,75.8369,1248.0092,1.5148,26.2532,3.4842,11.7934,61.9410,0.4152,0.0000,0.6671,8.0000,4.0000,3kr4
7.6100,90.8319,1105.9364,2.7064,18.5664,5.1149,23.5000,73.4766,0.1084,9.7009,0.3634,86.6522,1111.3800,2.8372,17.7024,5.0479,25.5322,71.0363,0.4841,9.6762,1.1264,13.0000,2.0000,3ibn
7.6200,132.7329,1191.2103,5.8974,0.0000,12.6054,10.5522,106.9794,0.0137,0.0000,0.0000,114.3077,1208.7942,3.8951,0.0000,8.7425,10.1121,102.5981,0.0514,0.0000,0.0000,6.0000,2.0000,1fzq
7.6200,122.7284,2313.9790,3.1606,75.6289,5.7724,24.7179,289.9500,0.5977,6.9456,0.0000,120.0899,2175.9341,2.1923,67.4449,2.8104,25.3879,288.1276,0.6083,10.7844,0.0000,12.0000,6.0000,1k6t
7.6200,199.6485,2844.0073,5.3898,84.6489,9.0384,56.2892,428.5197,1.7381,5.3506,2.0210,188.4844,2827.8899,4.5024,79.6167,7.0576,58.8063,427.7407,1.1616,7.0643,1.4459,29.0000,7.0000,2aoe
7.6200,105.4308,1362.9470,2.6845,36.8883,5.3342,10.3673,82.3349,0.2181,0.0000,0.0000,109.1483,1378.3680,3.8329,34.0521,4.9770,6.2301,87.0649,0.2602,0.7820,0.6031,5.0000,2.0000,1yqy
7.6200,230.9996,3120.3303,8.2977,157.7995,6.2608,80.7244,599.7994,2.1273,43.6222,0.3552,198.0964,2971.6858,4.5991,161.5876,6.1471,53.4313,483.0118,0.8436,12.5899,0.0000,25.0000,8.0000,2p3c
7.6200,128.1614,1955.5862,3.3609,59.0426,5.2974,29.0178,215.2733,0.7634,7.2036,0.0000,122.7232,2036.5553,4.1569,67.3235,3.7973,44.3330,244.3255,1.0502,7.5455,0.2306,14.0000,3.0000,2psu
7.6200,84.1233,1504.3141,0.6745,54.6261,0.3959,7.3310,109.8944,0.4999,0.0000,0.0000,86.0935,1462.0522,1.3536,60.0176,0.0676,8.9007,103.9847,0.1329,0.0000,0.0000,4.0000,1.0000,2pvl
