pbindaff,6.6_1,7.6_1,8.6_1,16.6_1,6.7_1,7.7_1,8.7_1,16.7_1,6.8_1,7.8_1,8.8_1,16.8_1,6.16_1,7.16_1,8.16_1,16.16_1,6.15_1,7.15_1,8.15_1,16.15_1,6.9_1,7.9_1,8.9_1,16.9_1,6.17_1,7.17_1,8.17_1,16.17_1,6.35_1,7.35_1,8.35_1,16.35_1,6.53_1,7.53_1,8.53_1,16.53_1,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,6.6_2,7.6_2,8.6_2,16.6_2,6.7_2,7.7_2,8.7_2,16.7_2,6.8_2,7.8_2,8.8_2,16.8_2,6.16_2,7.16_2,8.16_2,16.16_2,6.15_2,7.15_2,8.15_2,16.15_2,6.9_2,7.9_2,8.9_2,16.9_2,6.17_2,7.17_2,8.17_2,16.17_2,6.35_2,7.35_2,8.35_2,16.35_2,6.53_2,7.53_2,8.53_2,16.53_2,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
2.6600,1900.0000,521.0000,571.0000,5.0000,822.0000,221.0000,250.0000,2.0000,1954.0000,565.0000,611.0000,7.0000,0.0000,0.0000,0.0000,0.0000,469.0000,139.0000,149.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.5101,1665.8978,2.6636,0.0000,6.0578,18.8735,170.3077,0.8260,0.0000,0.0000,1876.0000,516.0000,573.0000,5.0000,835.0000,223.0000,255.0000,2.0000,1944.0000,567.0000,609.0000,8.0000,0.0000,0.0000,0.0000,0.0000,458.0000,134.0000,155.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.0732,1705.6537,2.4967,0.0000,5.4184,18.9415,161.3996,0.7946,0.0000,0.2908,0.1000,3a1e
4.8300,1183.0000,337.0000,450.0000,1.0000,709.0000,195.0000,255.0000,0.0000,1208.0000,334.0000,443.0000,7.0000,0.0000,0.0000,0.0000,0.0000,220.0000,61.0000,80.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.0023,1238.0245,6.9734,0.0000,13.6014,8.2669,122.4366,0.9524,0.0000,1.0000,1140.0000,327.0000,434.0000,1.0000,604.0000,171.0000,225.0000,0.0000,1221.0000,334.0000,452.0000,6.0000,0.0000,0.0000,0.0000,0.0000,223.0000,63.0000,83.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.3266,1187.7035,6.1397,0.0000,13.0574,7.6604,107.6850,0.9933,0.0000,1.0000,0.1176,3a1s
9.0800,5327.0000,1480.0000,1576.0000,3.0000,706.0000,195.0000,213.0000,1.0000,967.0000,265.0000,285.0000,0.0000,174.0000,46.0000,50.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.4662,2127.9202,3.4149,76.1549,3.3586,28.9402,247.2670,0.7832,3.8955,0.1095,4975.0000,1365.0000,1498.0000,3.0000,614.0000,172.0000,185.0000,0.0000,840.0000,235.0000,260.0000,0.0000,120.0000,33.0000,39.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.8131,2013.5139,3.1035,58.1663,2.2424,41.0393,242.8756,3.0642,18.1270,1.2158,0.0769,3a2o
3.3000,2408.0000,769.0000,863.0000,12.0000,817.0000,249.0000,290.0000,3.0000,1913.0000,601.0000,689.0000,9.0000,0.0000,0.0000,0.0000,0.0000,436.0000,135.0000,166.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,237.0000,73.0000,95.0000,2.0000,0.0000,0.0000,0.0000,0.0000,93.1455,1845.5233,3.3400,6.9486,7.6919,25.2653,250.7211,0.5280,1.0000,0.0000,2392.0000,776.0000,851.0000,11.0000,817.0000,251.0000,295.0000,3.0000,1781.0000,592.0000,654.0000,4.0000,0.0000,0.0000,0.0000,0.0000,408.0000,136.0000,148.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,209.0000,71.0000,85.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0157,1721.7336,3.6102,4.7519,8.6735,41.4728,262.0895,0.5006,1.0000,0.0000,0.0769,3aaq
4.5100,1534.0000,439.0000,538.0000,48.0000,650.0000,187.0000,214.0000,18.0000,312.0000,90.0000,123.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.7686,871.3356,3.2008,5.0359,6.9253,5.6734,39.7215,0.3218,1.5244,0.6839,1564.0000,449.0000,548.0000,44.0000,674.0000,193.0000,222.0000,18.0000,336.0000,103.0000,137.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,72.4512,950.9951,2.9124,3.4171,5.7710,3.4582,51.9246,0.0163,1.4993,0.0000,0.1818,3aas
5.0500,2466.0000,664.0000,819.0000,76.0000,1130.0000,312.0000,374.0000,33.0000,268.0000,79.0000,99.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.4132,1337.3699,4.4231,6.3729,10.0261,10.2982,97.7083,0.7194,0.0000,1.2904,2420.0000,663.0000,809.0000,75.0000,1108.0000,332.0000,375.0000,35.0000,273.0000,74.0000,96.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.1444,1354.1259,4.4230,6.5921,10.1007,9.3161,103.3004,0.9270,0.0000,1.3040,0.1111,3aau
6.2200,4079.0000,1092.0000,1098.0000,69.0000,177.0000,52.0000,53.0000,3.0000,562.0000,154.0000,148.0000,7.0000,358.0000,106.0000,96.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.3198,1657.0715,1.1754,65.3212,0.0000,5.8732,81.4863,0.0042,3.7069,0.0000,3850.0000,1077.0000,1044.0000,45.0000,132.0000,35.0000,28.0000,0.0000,422.0000,123.0000,115.0000,5.0000,257.0000,68.0000,62.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.4401,1420.0442,2.3165,89.7153,0.9311,39.6208,106.6157,0.9282,31.6649,0.0000,0.1250,3acl
4.7600,4353.0000,1053.0000,1154.0000,52.0000,209.0000,54.0000,61.0000,3.0000,222.0000,59.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.7235,1400.2899,0.7703,93.6566,0.0000,5.5903,47.3954,0.0034,11.7808,0.0000,4344.0000,1052.0000,1152.0000,52.0000,209.0000,54.0000,61.0000,3.0000,222.0000,59.0000,58.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.7727,1396.6161,0.7458,93.8036,0.0000,5.6737,46.6986,0.0007,11.7777,0.0000,0.2857,3acw
5.7000,4838.0000,1130.0000,1289.0000,53.0000,202.0000,56.0000,57.0000,3.0000,222.0000,54.0000,58.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,104.2193,1444.4191,0.4813,117.6925,0.0000,9.9869,80.3098,0.3306,13.4723,0.8032,4824.0000,1139.0000,1265.0000,50.0000,203.0000,53.0000,57.0000,3.0000,222.0000,54.0000,58.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.1299,1428.8899,0.4009,119.8709,0.0000,11.9162,78.6423,0.0450,15.0294,0.0000,0.1000,3acx
3.0300,2121.0000,467.0000,518.0000,43.0000,410.0000,96.0000,99.0000,10.0000,222.0000,42.0000,53.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2428,781.6724,1.6507,25.4474,1.5947,1.1726,10.0334,0.0000,0.0000,0.0000,2003.0000,463.0000,493.0000,45.0000,393.0000,91.0000,92.0000,10.0000,205.0000,45.0000,51.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.2142,693.7670,1.0853,24.4199,1.5348,3.1933,8.4339,0.0023,0.0000,0.0000,0.2500,3adv
3.6000,1937.0000,665.0000,573.0000,0.0000,165.0000,60.0000,45.0000,0.0000,1401.0000,473.0000,421.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.0406,1085.0553,2.7331,2.2034,6.8741,35.5216,176.0422,0.9146,0.0000,2.0525,1833.0000,647.0000,527.0000,0.0000,144.0000,57.0000,37.0000,0.0000,1440.0000,499.0000,424.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,56.9006,1023.6394,2.6379,2.1489,7.1938,34.1513,215.2514,1.8066,0.0000,3.4448,0.0741,3afk
8.0500,5929.0000,1480.0000,1778.0000,61.0000,2354.0000,598.0000,732.0000,20.0000,1244.0000,311.0000,377.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,166.3049,2614.7498,4.4924,48.1103,8.2872,110.3295,680.8224,2.0627,10.6196,3.3909,5328.0000,1370.0000,1652.0000,48.0000,2701.0000,664.0000,798.0000,30.0000,1115.0000,300.0000,340.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,185.1910,2676.1401,5.2453,22.1257,10.2285,69.5425,573.7425,1.6041,9.2695,2.0209,0.0286,3ag9
7.8000,5687.0000,1329.0000,1767.0000,57.0000,2541.0000,596.0000,803.0000,23.0000,1421.0000,345.0000,455.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,178.4414,2845.7102,6.6587,24.3194,11.5238,57.4601,462.5979,1.5791,7.3105,2.6519,5600.0000,1298.0000,1744.0000,59.0000,2744.0000,629.0000,849.0000,31.0000,1406.0000,344.0000,451.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,161.9581,2933.9463,4.8036,18.5726,10.1398,48.1069,398.6508,0.7419,3.7948,1.8970,0.0328,3agl
7.0000,2777.0000,800.0000,767.0000,23.0000,1452.0000,390.0000,377.0000,12.0000,1308.0000,378.0000,366.0000,13.0000,0.0000,0.0000,0.0000,0.0000,160.0000,43.0000,43.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.3403,1725.0779,2.6802,3.0596,5.7519,31.0875,210.1019,1.9322,0.0000,3.9406,2862.0000,858.0000,755.0000,23.0000,1587.0000,461.0000,421.0000,14.0000,1121.0000,328.0000,309.0000,7.0000,0.0000,0.0000,0.0000,0.0000,117.0000,32.0000,29.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.6491,1659.0417,1.9370,3.7275,4.1460,50.0545,278.4161,1.5890,0.0000,2.9287,0.0909,3bbb
5.2800,1529.0000,460.0000,406.0000,15.0000,644.0000,190.0000,174.0000,6.0000,1873.0000,529.0000,522.0000,19.0000,0.0000,0.0000,0.0000,0.0000,356.0000,100.0000,105.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,110.6725,1399.5819,3.6652,0.0000,8.4480,14.0878,103.8094,1.6195,0.0000,2.5225,1480.0000,451.0000,395.0000,14.0000,577.0000,174.0000,157.0000,4.0000,1807.0000,528.0000,506.0000,18.0000,0.0000,0.0000,0.0000,0.0000,335.0000,97.0000,96.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.9363,1328.2091,3.7915,0.0000,8.0755,10.4147,111.6507,0.3651,0.0000,0.6946,0.1176,3bbf
7.6200,3590.0000,937.0000,942.0000,32.0000,1323.0000,359.0000,367.0000,12.0000,224.0000,56.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.2964,1596.5535,2.2637,64.8655,2.4904,2.4320,23.6664,0.0000,0.0000,0.0000,3563.0000,974.0000,933.0000,29.0000,1299.0000,354.0000,319.0000,8.0000,190.0000,51.0000,57.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.9310,1558.6063,2.5397,57.2387,1.3585,5.1281,23.2061,0.0134,0.0000,0.0000,0.3333,3be9
5.5700,1664.0000,488.0000,570.0000,6.0000,189.0000,55.0000,66.0000,1.0000,954.0000,269.0000,322.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.7076,980.4519,1.8778,20.9261,4.2912,5.4085,28.8022,0.8868,0.5347,1.5594,1701.0000,508.0000,591.0000,12.0000,194.0000,60.0000,64.0000,1.0000,917.0000,278.0000,318.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.1275,986.3430,2.0423,16.5085,5.1506,9.6567,28.1027,0.6945,0.0000,1.1093,0.1250,3bex
2.5200,1668.0000,535.0000,586.0000,15.0000,735.0000,227.0000,257.0000,9.0000,1847.0000,572.0000,640.0000,11.0000,0.0000,0.0000,0.0000,0.0000,355.0000,113.0000,129.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.1195,1631.0341,3.2340,0.0000,7.7045,14.3075,118.2243,0.7041,0.0000,0.6113,1755.0000,549.0000,603.0000,12.0000,923.0000,280.0000,318.0000,5.0000,1759.0000,543.0000,604.0000,14.0000,0.0000,0.0000,0.0000,0.0000,365.0000,116.0000,130.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,97.5449,1731.7767,4.8746,0.0000,8.8019,12.5850,95.4354,0.3491,0.0000,0.1978,0.1250,3bf1
6.4900,1144.0000,271.0000,331.0000,17.0000,690.0000,163.0000,196.0000,12.0000,688.0000,160.0000,194.0000,8.0000,238.0000,56.0000,70.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,84.2760,827.7456,3.6310,7.0460,6.8249,1.5303,14.6964,0.2206,0.0000,0.6709,1131.0000,272.0000,331.0000,16.0000,683.0000,157.0000,203.0000,8.0000,679.0000,160.0000,193.0000,11.0000,238.0000,49.0000,69.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.2548,841.7999,3.1208,6.2419,6.3757,0.6644,15.5676,0.5798,0.0000,1.0000,0.2222,3bft
6.2700,1139.0000,263.0000,345.0000,17.0000,695.0000,165.0000,204.0000,12.0000,679.0000,158.0000,203.0000,9.0000,225.0000,56.0000,67.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.3993,842.5121,4.1646,5.4278,7.8311,0.9285,15.3121,0.3935,0.0000,0.8961,1149.0000,262.0000,339.0000,13.0000,682.0000,165.0000,199.0000,10.0000,686.0000,155.0000,191.0000,9.0000,231.0000,49.0000,73.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.0222,873.3550,3.2304,4.1500,5.4507,2.1904,12.9301,0.5050,0.0000,1.0000,0.2222,3bfu
4.8500,2187.0000,654.0000,523.0000,21.0000,272.0000,90.0000,64.0000,2.0000,160.0000,47.0000,36.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,216.0000,50.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,66.8549,847.8175,1.1880,46.6615,1.4421,5.1402,37.5627,0.0297,0.7972,0.0000,2111.0000,654.0000,517.0000,19.0000,342.0000,104.0000,78.0000,3.0000,159.0000,48.0000,36.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.0000,37.0000,35.0000,1.0000,0.0000,0.0000,0.0000,0.0000,45.5758,854.4764,0.9953,32.8202,1.1348,4.3901,34.8180,0.0971,0.3791,0.1755,0.4000,3cj2
7.0500,5314.0000,1415.0000,1692.0000,35.0000,725.0000,193.0000,238.0000,5.0000,1386.0000,366.0000,450.0000,10.0000,0.0000,0.0000,0.0000,0.0000,170.0000,52.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.6808,1948.1306,2.0391,61.6073,4.6819,59.5913,353.0945,0.9388,14.2135,1.8663,5381.0000,1458.0000,1683.0000,27.0000,711.0000,200.0000,234.0000,2.0000,1458.0000,390.0000,446.0000,6.0000,0.0000,0.0000,0.0000,0.0000,177.0000,46.0000,62.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,109.5391,2140.4949,1.6755,57.5522,3.4859,44.7206,230.9571,0.8451,23.3770,1.0398,0.0500,3ahn
7.0500,4955.0000,1218.0000,1543.0000,45.0000,866.0000,223.0000,265.0000,7.0000,1372.0000,326.0000,406.0000,12.0000,0.0000,0.0000,0.0000,0.0000,161.0000,33.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.8541,1878.7931,2.1698,46.4869,4.4952,33.1684,253.5900,0.4104,3.6454,0.2736,5110.0000,1262.0000,1583.0000,44.0000,887.0000,221.0000,263.0000,8.0000,1416.0000,339.0000,430.0000,13.0000,0.0000,0.0000,0.0000,0.0000,164.0000,33.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.3822,2074.0427,3.5777,54.9820,4.1508,31.9884,228.1958,0.2569,3.3969,0.0000,0.0606,3aho
3.8100,1444.0000,431.0000,441.0000,50.0000,332.0000,95.0000,99.0000,12.0000,499.0000,147.0000,149.0000,17.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.4144,834.0412,2.3447,11.1217,3.2225,3.0875,6.3865,0.5372,0.0000,0.0000,1393.0000,429.0000,424.0000,52.0000,306.0000,87.0000,90.0000,12.0000,407.0000,126.0000,123.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,30.4039,796.0174,1.5670,2.7974,3.6965,3.0569,6.4610,0.4380,0.0000,0.0000,0.4000,3ai8
6.8600,4705.0000,1314.0000,1423.0000,2.0000,505.0000,145.0000,158.0000,0.0000,654.0000,182.0000,205.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0822,1727.7181,1.4678,75.3234,0.9915,54.8084,231.7816,1.8042,34.1272,0.0000,4933.0000,1387.0000,1483.0000,0.0000,525.0000,150.0000,161.0000,0.0000,663.0000,184.0000,199.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.3977,1847.5081,1.2105,74.6832,1.8086,33.9224,239.6830,2.1095,5.1197,0.5371,0.0741,3aid
2.9200,1312.0000,350.0000,430.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1246.0000,344.0000,408.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.5140,825.9174,4.3494,0.0000,9.9796,10.9926,74.7816,0.6434,0.0000,1.4085,1346.0000,361.0000,434.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1258.0000,336.0000,391.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.0149,851.8904,3.5156,0.0000,8.0987,18.3709,72.4878,0.6971,0.0000,0.8115,0.1111,3alt
6.5300,2827.0000,767.0000,824.0000,22.0000,1141.0000,303.0000,325.0000,8.0000,495.0000,131.0000,143.0000,4.0000,147.0000,40.0000,43.0000,1.0000,0.0000,0.0000,0.0000,0.0000,411.0000,106.0000,117.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.6229,1596.9825,2.5759,40.7168,4.1833,10.6210,116.1807,1.3624,4.1165,0.0000,2581.0000,704.0000,700.0000,10.0000,1023.0000,282.0000,296.0000,6.0000,564.0000,144.0000,160.0000,4.0000,213.0000,52.0000,61.0000,2.0000,0.0000,0.0000,0.0000,0.0000,296.0000,86.0000,74.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.3029,1589.8544,1.3839,29.9976,1.7177,10.1506,88.1352,0.5698,0.0000,0.0000,0.1667,3ama
