pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
7.4400,2958.0000,856.0000,933.0000,73.0000,827.0000,233.0000,256.0000,21.0000,612.0000,181.0000,194.0000,18.0000,124.0000,37.0000,40.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.9661,1504.5891,2.7415,7.6046,5.7282,30.3960,179.6499,0.5840,12.8941,1.2659,0.0800,1sc8
7.4400,1241.0000,314.0000,355.0000,6.0000,204.0000,55.0000,57.0000,1.0000,656.0000,164.0000,186.0000,3.0000,208.0000,53.0000,63.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.1613,737.7836,4.9699,0.0000,9.9681,0.9700,2.3539,0.4740,0.0000,0.0000,0.2222,2f7o
7.4500,3082.0000,714.0000,940.0000,0.0000,692.0000,165.0000,211.0000,0.0000,1063.0000,231.0000,326.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.9370,1353.4403,3.1327,31.0359,6.1725,12.2759,85.0063,0.4062,0.0000,0.9569,0.1111,2ccb
7.4600,2286.0000,677.0000,741.0000,55.0000,784.0000,230.0000,238.0000,14.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.3019,1041.4731,2.3378,8.3141,5.2370,3.1948,57.1287,0.1444,0.0000,0.0000,0.2222,1sqo
7.4600,2730.0000,679.0000,594.0000,10.0000,460.0000,112.0000,104.0000,2.0000,1836.0000,450.0000,418.0000,6.0000,0.0000,0.0000,0.0000,0.0000,239.0000,60.0000,53.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.0892,1519.5593,2.2861,52.0736,2.9583,12.3023,81.0633,0.3353,0.0000,0.3984,0.1000,1yei
7.4600,3201.0000,787.0000,710.0000,9.0000,435.0000,107.0000,96.0000,2.0000,1720.0000,423.0000,394.0000,6.0000,0.0000,0.0000,0.0000,0.0000,237.0000,57.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,139.5001,1640.7450,3.3622,59.3516,4.9878,17.2414,88.9267,0.3024,2.2309,0.3426,0.0714,1yej
7.4700,3047.0000,955.0000,905.0000,7.0000,1482.0000,475.0000,448.0000,5.0000,2972.0000,983.0000,936.0000,3.0000,0.0000,0.0000,0.0000,0.0000,667.0000,225.0000,219.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.4225,2618.7061,6.0140,14.4527,11.0841,41.8202,334.8595,1.6993,0.5296,0.0000,0.0513,5tmp
7.4800,6368.0000,1740.0000,1891.0000,10.0000,1057.0000,293.0000,307.0000,2.0000,1163.0000,321.0000,351.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.8542,2590.5024,5.3036,90.5703,6.8415,54.7337,360.1378,1.4017,17.5286,1.0333,0.0417,1iiq
7.4900,3322.0000,976.0000,993.0000,76.0000,510.0000,158.0000,148.0000,13.0000,802.0000,236.0000,242.0000,18.0000,158.0000,49.0000,51.0000,2.0000,0.0000,0.0000,0.0000,0.0000,353.0000,94.0000,87.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.4319,1839.4161,2.0528,49.1896,3.1774,17.8487,185.5903,0.8438,6.0095,1.0278,0.0741,2hh5
7.5200,1145.0000,291.0000,371.0000,0.0000,449.0000,113.0000,153.0000,0.0000,432.0000,108.0000,135.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.3118,631.9376,3.6591,11.5677,8.0655,2.1094,5.3294,0.0029,0.0000,0.0000,0.1667,1lah
7.5200,5027.0000,1150.0000,1543.0000,44.0000,459.0000,109.0000,146.0000,5.0000,623.0000,134.0000,193.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.9387,1834.1359,3.0498,93.6359,6.0350,28.2338,233.3097,0.4612,8.8754,0.0000,0.0588,1lf2
7.5200,4491.0000,1149.0000,1184.0000,19.0000,0.0000,0.0000,0.0000,0.0000,1049.0000,256.0000,262.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,89.8480,1673.1290,1.3587,64.2151,2.5608,5.3608,36.1853,0.3472,1.3388,0.0000,0.2222,1lke
7.5200,2717.0000,705.0000,838.0000,9.0000,489.0000,123.0000,150.0000,2.0000,619.0000,156.0000,179.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,106.0963,1283.1526,2.0833,31.8936,4.5830,8.9983,94.5795,0.0397,2.6653,0.0000,0.1176,1mmq
7.5200,2391.0000,695.0000,729.0000,38.0000,411.0000,119.0000,134.0000,6.0000,680.0000,193.0000,202.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.4493,1197.3120,2.4876,17.7014,6.7758,8.3183,25.8513,0.0010,0.0000,0.0000,0.2000,2mas
7.5400,3269.0000,973.0000,1021.0000,57.0000,607.0000,186.0000,194.0000,9.0000,389.0000,120.0000,122.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,88.1491,1455.4319,2.0397,45.0631,1.8532,44.2566,177.0524,0.7477,14.1291,0.3359,0.0870,2f1g
7.5500,3401.0000,967.0000,1203.0000,104.0000,623.0000,177.0000,214.0000,17.0000,500.0000,149.0000,179.0000,15.0000,92.0000,26.0000,31.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.9962,1521.7529,3.3015,43.2533,5.7723,20.7988,230.4142,0.8673,1.0496,0.0000,0.0909,1k1j
7.5500,3513.0000,1065.0000,1146.0000,99.0000,806.0000,224.0000,266.0000,16.0000,278.0000,82.0000,85.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,150.3041,1592.4083,2.9617,66.9067,3.9161,12.4110,143.1777,0.2052,5.6441,0.0000,0.0952,1lpk
7.5500,3429.0000,987.0000,1106.0000,8.0000,469.0000,136.0000,147.0000,3.0000,1661.0000,463.0000,535.0000,6.0000,0.0000,0.0000,0.0000,0.0000,181.0000,48.0000,54.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.5728,1795.9716,2.4912,31.7381,3.0703,20.5279,195.1384,0.8116,1.3903,0.6027,0.0667,1tlp
7.5500,1537.0000,520.0000,539.0000,0.0000,183.0000,63.0000,65.0000,0.0000,897.0000,290.0000,297.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,78.3598,898.3325,4.5732,5.8278,8.6902,4.4603,35.0619,0.0000,0.0000,0.0000,0.2000,1v0l
7.5500,4029.0000,1151.0000,1294.0000,104.0000,791.0000,223.0000,253.0000,18.0000,727.0000,217.0000,235.0000,20.0000,106.0000,36.0000,31.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.2879,1848.8300,3.5436,10.2636,7.1895,29.7615,284.8096,0.6841,3.7029,1.0075,0.0588,1vj9
7.5700,2816.0000,733.0000,638.0000,11.0000,167.0000,45.0000,39.0000,0.0000,1001.0000,271.0000,234.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.0000,52.0000,44.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.8204,1223.2782,3.3766,65.5425,5.4873,22.4268,81.7394,0.2841,2.9142,0.3336,0.0870,1a0q
7.5700,7266.0000,1674.0000,1588.0000,188.0000,0.0000,0.0000,0.0000,0.0000,864.0000,196.0000,181.0000,23.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.0016,1948.3252,2.1074,137.6323,0.4059,32.4427,263.2273,1.2762,51.7975,0.0851,0.0556,1m13
7.5700,1357.0000,465.0000,438.0000,0.0000,227.0000,78.0000,73.0000,0.0000,1759.0000,595.0000,565.0000,1.0000,0.0000,0.0000,0.0000,0.0000,224.0000,76.0000,72.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.2394,1160.0562,7.3830,3.1681,16.2118,12.6479,33.1342,0.8216,0.0000,1.3387,0.1429,1q95
7.5700,2243.0000,663.0000,611.0000,58.0000,865.0000,247.0000,241.0000,25.0000,2155.0000,692.0000,602.0000,43.0000,0.0000,0.0000,0.0000,0.0000,410.0000,134.0000,129.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,128.5975,1928.2896,3.1402,3.2218,6.1267,33.4417,340.4372,0.5754,0.9707,0.4979,0.0625,1qhc
7.5700,6000.0000,1694.0000,1798.0000,1.0000,822.0000,227.0000,257.0000,0.0000,740.0000,200.0000,228.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,147.9386,2324.5801,3.8288,84.3420,6.2922,29.3180,277.4664,1.0670,4.3295,0.0000,0.0645,2avs
7.6000,6976.0000,1968.0000,2046.0000,6.0000,919.0000,269.0000,271.0000,4.0000,916.0000,245.0000,264.0000,0.0000,240.0000,64.0000,64.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,148.8438,2692.4717,5.0544,84.8403,9.2324,34.8554,411.0274,0.9527,16.2307,0.0000,0.0714,1bwa
7.6000,3492.0000,1072.0000,1129.0000,100.0000,666.0000,197.0000,215.0000,18.0000,162.0000,48.0000,48.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,243.0000,63.0000,87.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.7725,1556.5359,2.9716,66.4632,3.4233,12.9231,142.7231,0.1084,5.6940,0.0000,0.1250,1lpz
7.6200,1049.0000,329.0000,366.0000,6.0000,596.0000,178.0000,214.0000,5.0000,1249.0000,381.0000,391.0000,6.0000,0.0000,0.0000,0.0000,0.0000,251.0000,79.0000,77.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.3959,1150.9480,4.9282,0.0000,11.8039,11.5257,108.2425,0.0075,0.0000,0.0634,0.1250,1fzq
7.6200,2580.0000,723.0000,811.0000,0.0000,368.0000,108.0000,112.0000,0.0000,914.0000,259.0000,288.0000,0.0000,181.0000,55.0000,57.0000,0.0000,0.0000,0.0000,0.0000,0.0000,198.0000,56.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.0054,1364.1771,2.7016,36.8758,5.3376,10.2162,82.4908,0.1974,0.0000,0.0000,0.1429,1yqy
7.6200,6334.0000,1780.0000,1872.0000,16.0000,1615.0000,453.0000,481.0000,6.0000,1232.0000,358.0000,379.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,187.6015,2816.9680,5.3149,79.8455,8.8677,58.9856,417.5390,1.4683,5.3735,2.1560,0.0299,2aoe
7.6300,2175.0000,611.0000,765.0000,67.0000,882.0000,242.0000,307.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.9112,1143.2476,2.4534,21.4323,5.0406,2.7024,51.4611,0.0974,0.0000,0.4459,0.2222,1c1r
7.6400,2806.0000,747.0000,875.0000,72.0000,1305.0000,350.0000,402.0000,28.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.0541,1412.5831,2.8297,33.4542,4.5284,6.5800,69.0076,0.0138,0.0000,0.1680,0.1538,1c1v
7.6400,3337.0000,871.0000,994.0000,73.0000,506.0000,141.0000,160.0000,12.0000,410.0000,108.0000,121.0000,8.0000,124.0000,33.0000,33.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.9979,1409.8790,1.1735,72.6422,1.1445,8.8104,89.7853,0.1407,4.7530,0.0000,0.1053,1uvt
7.6400,3061.0000,798.0000,862.0000,17.0000,166.0000,46.0000,49.0000,1.0000,913.0000,243.0000,275.0000,4.0000,147.0000,41.0000,43.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.6856,1463.4768,2.9170,36.4723,5.6665,16.7214,102.7374,1.0711,12.2876,0.0000,0.1333,966c
7.6600,3072.0000,886.0000,986.0000,80.0000,734.0000,210.0000,233.0000,16.0000,302.0000,92.0000,96.0000,6.0000,210.0000,60.0000,69.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.2910,1532.2842,2.0281,32.3867,2.8190,10.0138,110.6636,0.0615,1.9485,0.0000,0.1538,1f0r
7.6600,3721.0000,941.0000,1409.0000,0.0000,448.0000,112.0000,180.0000,0.0000,1146.0000,280.0000,417.0000,0.0000,0.0000,0.0000,0.0000,0.0000,173.0000,44.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.9074,1662.8750,3.1953,52.8323,5.5669,37.7360,209.3279,0.4276,12.8037,0.0000,0.0465,1ppk
7.6600,2817.0000,842.0000,904.0000,50.0000,335.0000,103.0000,114.0000,6.0000,506.0000,141.0000,163.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,108.4294,1308.2535,2.5083,64.6994,2.9906,20.4766,151.4565,0.2786,0.5173,0.4014,0.0667,5fiv
7.6700,5943.0000,1646.0000,1765.0000,5.0000,890.0000,246.0000,265.0000,0.0000,893.0000,241.0000,271.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,117.4769,2369.4172,2.2973,65.8770,3.8469,41.5968,308.2070,1.1304,9.3973,0.5296,0.0588,2bpv
7.6800,2749.0000,768.0000,920.0000,90.0000,536.0000,151.0000,181.0000,12.0000,268.0000,72.0000,89.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,204.0000,50.0000,66.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.3668,1309.6725,3.6630,19.0376,6.3397,6.9758,69.8662,1.0355,4.8798,1.0000,0.1667,1o2q
7.6800,2966.0000,775.0000,876.0000,59.0000,700.0000,194.0000,216.0000,15.0000,482.0000,132.0000,153.0000,12.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.0000,42.0000,48.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.5811,1394.1772,1.6359,64.9686,2.7421,17.6226,90.7014,0.3445,15.0659,0.0000,0.0909,1t4v
7.6800,709.0000,255.0000,160.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1706.0000,576.0000,373.0000,0.0000,0.0000,0.0000,0.0000,0.0000,356.0000,118.0000,80.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.4297,981.3190,4.2148,0.0000,10.6291,32.4387,183.3701,1.0313,0.0000,2.2685,0.0667,1w1g
7.7000,6188.0000,1857.0000,1888.0000,7.0000,1512.0000,467.0000,455.0000,1.0000,1466.0000,434.0000,449.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,177.9246,2795.6526,5.9317,67.5744,9.3947,48.5969,449.6017,0.4149,12.0825,0.3053,0.0308,1bai
7.7000,7173.0000,1635.0000,1881.0000,40.0000,1818.0000,439.0000,477.0000,13.0000,1907.0000,413.0000,477.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,225.7230,2966.3931,6.9570,98.4316,13.3988,55.7408,487.7102,0.6990,8.1988,0.5483,0.0299,1fzm
7.7000,4925.0000,1399.0000,1492.0000,1.0000,1418.0000,385.0000,429.0000,0.0000,1032.0000,295.0000,328.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,144.0899,2344.0588,3.9999,75.9457,3.3779,58.0908,260.6078,2.4375,8.0336,3.7271,0.0455,1gno
7.7000,6186.0000,1731.0000,1831.0000,7.0000,833.0000,227.0000,244.0000,3.0000,1273.0000,356.0000,376.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.7101,2547.3613,5.4384,87.9948,8.7746,59.2464,368.6031,2.4822,21.2379,0.6913,0.0435,1izh
7.7000,6057.0000,1730.0000,1865.0000,0.0000,363.0000,110.0000,119.0000,0.0000,898.0000,237.0000,265.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,126.7696,2185.1477,3.5437,76.5574,6.4354,38.0214,288.2630,0.5497,28.9411,0.0000,0.0769,1mes
7.7000,4977.0000,1551.0000,1484.0000,47.0000,1444.0000,444.0000,435.0000,13.0000,2307.0000,669.0000,638.0000,26.0000,0.0000,0.0000,0.0000,0.0000,175.0000,52.0000,46.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,179.9359,2735.2449,6.4801,30.3664,10.6609,37.0377,388.1342,1.5238,12.0978,1.1402,0.0541,1oz0
7.7000,1878.0000,545.0000,576.0000,6.0000,838.0000,244.0000,254.0000,3.0000,371.0000,118.0000,128.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,190.0000,62.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.6477,1068.5437,2.0509,16.0105,3.6929,7.0995,28.8407,0.1661,0.8482,0.0000,0.3333,1uou
7.7000,3031.0000,891.0000,956.0000,78.0000,822.0000,236.0000,261.0000,20.0000,769.0000,228.0000,244.0000,22.0000,109.0000,35.0000,32.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,120.9251,1595.4740,4.1484,8.3733,8.2733,18.1197,220.1551,1.3414,1.8964,2.1168,0.0690,1vja
7.7000,3326.0000,1037.0000,1018.0000,2.0000,998.0000,320.0000,315.0000,1.0000,3472.0000,1113.0000,1088.0000,2.0000,0.0000,0.0000,0.0000,0.0000,672.0000,231.0000,215.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0337,2660.1201,8.8917,16.4584,16.5677,50.2160,413.0296,1.6297,1.0409,1.5485,0.0513,4tmk
7.7200,5815.0000,1632.0000,1704.0000,5.0000,398.0000,116.0000,125.0000,0.0000,1189.0000,325.0000,354.0000,0.0000,194.0000,55.0000,63.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.3118,2305.7529,4.4100,93.3152,5.8456,19.3337,286.4097,0.1171,1.4296,0.0000,0.0833,1ajv
7.7200,4589.0000,1131.0000,1203.0000,20.0000,476.0000,111.0000,124.0000,2.0000,650.0000,171.0000,164.0000,4.0000,173.0000,47.0000,45.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,132.7506,2000.5349,1.7499,80.2882,2.8622,14.0595,128.5525,0.0753,5.8518,0.0000,0.1111,1caq
7.7200,2751.0000,747.0000,655.0000,13.0000,828.0000,214.0000,193.0000,4.0000,1133.0000,307.0000,265.0000,4.0000,247.0000,68.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,94.2635,1312.0992,2.2682,22.7795,3.8779,33.3077,111.6259,0.2872,0.0000,0.1977,0.0714,1cnw
7.7200,4820.0000,1057.0000,1071.0000,6.0000,291.0000,65.0000,74.0000,0.0000,840.0000,180.0000,178.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,359.0000,84.0000,83.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.6795,1673.1237,2.3937,90.0722,2.4586,55.6617,388.0376,1.2934,23.5708,0.0000,0.0541,1j4r
7.7200,1395.0000,385.0000,378.0000,6.0000,224.0000,59.0000,61.0000,1.0000,695.0000,189.0000,186.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,66.2820,675.3851,4.4267,4.2328,8.2922,0.8199,1.9513,0.0000,0.0000,0.0000,0.2857,1oif
