pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,flexibility,PDB
6.7200,78.9280,1378.2048,0.2243,82.0457,0.5212,3.7053,45.5189,0.0551,11.0801,0.0000,81.4210,1379.7157,1.6513,91.0803,1.0807,3.6137,49.8756,0.1216,12.2931,0.0000,0.1111,1rbp
7.7400,112.6775,1548.9662,1.5916,65.6306,0.9448,9.1945,137.2249,0.6125,5.0909,0.0000,111.3380,1513.0737,1.5330,68.9756,0.7576,9.9210,146.9181,0.5346,4.8733,0.0000,0.1111,1rd4
2.0600,30.2467,399.1910,3.9342,0.0000,8.2177,2.0037,3.0801,0.0000,0.0000,0.0000,31.0270,387.5475,3.9473,0.0000,8.2281,1.9792,2.9050,0.0000,0.0000,0.0000,0.2222,1rdi
1.6600,28.6763,415.6949,2.5000,1.2243,6.1901,0.0000,0.0000,0.0000,0.0000,0.0000,31.3965,394.6967,2.3830,1.7847,5.7081,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,1rdj
2.2400,29.3094,411.8837,3.8686,0.0000,8.9478,0.2899,3.7082,0.3648,0.0000,0.8628,29.1548,434.7569,2.4252,0.0000,6.3607,0.7559,2.6513,0.2623,0.0000,0.7317,0.2222,1rdl
1.8400,36.8655,531.1511,4.0746,1.7523,8.9481,3.7715,18.4678,0.5654,0.0000,1.1599,32.6915,503.4714,3.5066,0.0000,8.2244,3.5931,18.4411,0.6675,0.0000,1.2984,0.1818,1rdn
6.7000,98.3094,1790.6542,2.8264,114.2790,2.4174,3.0595,92.5609,0.0766,8.3076,0.0000,99.5134,1793.7441,2.3853,102.7940,2.4174,3.2279,77.4811,0.0441,8.0520,0.0000,0.1667,1rdt
8.3000,129.4271,1579.0581,3.4270,47.8108,4.7473,10.8823,104.9572,0.1178,3.3158,0.0000,83.1703,1639.2357,2.5164,42.3864,2.6930,11.2690,103.7833,0.0284,3.0823,0.0000,0.1429,1rej
6.7000,158.8027,2296.2585,3.8371,72.5052,6.9931,22.3727,176.3443,0.3793,13.2187,0.0000,144.4656,2217.2236,3.7610,69.2163,3.4527,19.8481,171.1884,1.0966,14.5602,0.0000,0.0741,1rek
4.3100,50.6933,811.0480,1.9672,0.0000,4.7575,11.7054,84.9796,0.0137,0.0000,0.0000,49.2559,824.8824,1.4405,0.0000,3.5800,12.9217,83.6124,0.1157,0.0000,0.0000,0.1538,1rgk
9.0000,108.1679,1384.3296,3.7325,39.4889,6.3264,40.1774,194.4943,0.3614,12.3836,0.0000,115.9306,1393.4994,3.3407,60.6986,6.3313,26.3412,190.3500,1.2522,2.8846,0.2086,0.0667,1rm8
6.4300,85.9360,1152.6737,1.1043,50.0941,1.2912,5.5646,57.4762,0.4028,4.8781,0.0000,91.9367,1140.8607,1.3005,51.7171,0.4652,6.0075,65.9152,0.0001,2.8345,0.0000,0.1818,1ro6
3.1800,172.8297,2319.7881,8.3161,15.6134,15.5958,36.5351,272.3117,1.5455,0.0000,2.6070,159.9030,2274.0959,6.5623,16.3878,13.3635,35.3345,260.9007,2.2188,0.0000,2.1877,0.0645,1ro7
8.5200,133.1907,1760.1937,4.5732,22.9514,8.2337,11.8795,84.7984,0.5941,1.0000,0.7904,131.0443,1749.0729,4.9652,14.5297,6.8422,12.3991,87.5401,0.4360,1.0000,0.0000,0.1000,1rp7
6.4800,74.1991,928.9927,7.0223,0.0000,13.6655,0.5723,3.4806,0.2556,0.0000,0.7222,74.8677,929.8546,7.7755,0.0000,11.2248,0.2929,3.7332,0.3774,0.0000,0.8777,0.2222,1rpj
2.7500,47.1497,462.7227,1.5374,6.8875,3.8119,0.0000,0.0000,0.0000,0.0000,0.0000,47.0558,461.5300,1.5643,6.8802,3.8273,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1rql
4.1000,106.5469,1547.3690,2.3472,28.3791,3.7735,83.5111,464.1854,2.0426,9.3144,3.9352,105.9784,1525.1990,1.8909,51.1053,2.5899,86.1816,486.2465,2.9699,8.4708,4.2929,0.0339,1rzx
5.9000,82.9944,1144.0372,3.4794,0.0000,6.9938,10.0873,78.4906,0.0152,0.0000,0.0000,70.9895,1108.5790,2.0168,6.5264,4.5417,5.9842,78.6962,0.0047,0.0000,0.0000,0.1111,1rzy
5.1500,79.2583,849.1668,3.0433,29.0420,4.5319,0.0000,0.0000,0.0000,0.0000,0.0000,59.5790,738.1072,1.6616,29.8478,1.2633,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,1s38
6.3600,154.7353,2358.8562,3.5714,32.8263,6.9650,91.1707,598.7114,2.3014,2.8966,4.4626,173.8126,2329.5376,2.8680,46.4997,5.5291,63.7036,557.7792,1.0798,4.0538,2.6707,0.0270,1s5p
9.0000,129.8778,2105.5149,3.2776,57.9385,4.6670,25.5189,241.5764,0.5535,0.0916,0.0000,136.4966,2105.1323,4.6188,59.0374,4.7079,27.6155,239.0404,0.5612,5.2032,0.0000,0.0667,1s6g
6.8900,109.4592,1766.1694,3.2372,58.1533,2.3288,24.6869,283.5200,1.1805,11.2250,0.5628,109.6840,1687.4397,2.4780,53.1165,2.2554,31.0386,254.6941,1.7515,15.3866,0.7294,0.0952,1sb1
7.7400,110.1056,2094.0171,2.7142,89.6529,4.5956,42.1288,252.6622,0.8807,8.4300,0.0000,111.4727,2096.9062,2.2697,102.9073,2.5518,46.7725,240.6711,0.8031,9.4843,0.0000,0.0556,1sbg
5.0000,72.4930,993.8842,1.8257,21.4001,3.6505,10.9102,38.6860,0.5239,1.0000,0.0000,66.2969,987.7710,1.9001,10.8231,4.2036,5.9570,36.2755,0.7762,0.9834,0.0000,0.1429,1sbr
7.4400,100.4739,1509.9956,2.8128,7.6726,5.7548,30.3988,180.2538,0.5993,12.9721,1.2837,103.4442,1492.0208,3.6421,7.7342,7.9907,22.9253,190.3311,0.6718,9.1934,0.8139,0.0800,1sc8
9.2700,146.6426,2388.8655,3.1238,94.8355,5.7290,29.2678,276.0332,1.1358,4.8157,0.0000,149.4399,2358.5957,5.8025,79.1771,5.4740,31.4744,276.3639,1.6168,4.8344,0.0000,0.0645,1sdt
10.0700,135.2706,2379.6829,3.0465,86.6161,5.1303,29.8849,293.0240,1.1760,5.2260,0.0000,122.5589,2300.5750,2.2284,81.9962,2.4664,31.9357,290.2080,1.3694,4.3742,0.6996,0.0645,1sdu
8.7400,139.8305,2358.3813,2.7900,86.6261,5.0829,26.6760,282.2752,0.9361,4.4962,0.0000,120.2279,2303.0168,1.8099,80.7669,1.8899,29.7924,281.2904,1.2395,4.4662,0.7904,0.0645,1sdv
5.3700,131.8979,2285.0103,3.7634,78.7691,5.1868,21.0426,273.7419,0.6070,3.8450,0.0000,118.1842,2339.0620,2.9905,74.5052,2.8401,27.3012,280.3661,0.9955,5.3404,0.0000,0.0645,1sgu
6.0300,114.6699,2306.8113,2.4421,79.5754,1.2543,47.4808,359.9693,0.5119,34.1583,0.0000,134.9033,2365.3833,4.3116,104.8929,2.3998,42.1295,343.7488,0.5260,12.4091,0.0000,0.0455,1sh9
8.0800,127.1334,2064.8394,4.6594,59.9945,10.0278,34.5185,219.3450,0.4209,6.2203,0.0000,140.9591,2121.4172,4.1891,64.3742,6.0855,51.9891,238.4926,1.8728,19.3029,0.0000,0.0444,1siv
6.5700,108.0001,1793.7145,2.9848,64.5492,4.1269,46.3018,345.3740,1.6702,12.0582,1.2841,88.3622,1583.3973,2.3296,55.6214,2.3841,36.4094,362.8287,0.6975,13.0464,0.3426,0.0952,1sld
6.1700,95.2682,1733.5963,1.2046,37.0134,0.4986,17.6983,188.1491,0.1734,0.0524,0.0000,74.9964,1580.3491,3.1362,19.8267,2.5493,31.6912,236.0600,1.0315,1.0439,1.8496,0.1176,1sle
6.6400,134.4286,1941.2606,2.1721,60.3936,3.4646,18.8107,174.4683,0.5167,4.5443,0.0000,136.1045,1829.0143,3.0252,50.0789,5.1823,24.2427,173.8320,0.1170,4.0774,0.0000,0.0645,1sln
8.6600,74.4740,1556.2938,2.5899,48.6857,0.6192,30.4619,188.9935,4.1276,18.9146,0.0000,90.1273,1543.0216,2.9101,34.9660,0.0000,33.8435,185.6487,3.6563,21.5121,0.0000,0.1333,1sm2
9.4000,75.6353,1431.0432,1.1263,63.8896,1.0000,2.4049,6.9809,0.0081,3.8368,0.0000,75.6353,1431.0432,1.1263,63.8896,1.0000,2.4049,6.9809,0.0081,3.8368,0.0000,0.3333,1sqn
7.4600,81.6473,1042.1211,2.2939,8.3505,5.1733,3.2505,57.1542,0.1258,0.0000,0.0000,67.1369,1030.5747,1.6932,7.0876,3.3372,4.6486,57.9741,0.0231,0.0000,0.0000,0.2222,1sqo
6.2000,88.3077,1208.4072,3.1078,4.1314,6.2780,6.4288,85.0593,0.2462,0.0000,0.0000,80.3639,1128.8134,1.6589,10.6952,3.1632,7.4244,86.3306,0.2893,0.0000,0.0000,0.1538,1sqt
10.1000,113.9840,2142.9829,1.8165,77.2980,1.2989,15.8857,113.6672,2.9178,1.6791,0.0000,113.9840,2142.9829,1.8165,77.2980,1.2989,15.8857,113.6672,2.9178,1.6791,0.0000,0.1250,1sr7
5.3000,97.7416,1254.2841,2.5134,58.2851,2.0580,4.7124,48.1677,0.6579,0.5959,0.0000,104.6853,1276.4817,4.3982,64.6373,2.7293,3.9857,45.9065,0.1396,0.9825,0.0000,0.2000,1srg
6.0800,98.0404,1350.6816,5.3981,59.3842,2.3830,6.6003,53.8758,0.3942,0.6321,0.0000,98.1983,1349.5074,5.4860,59.5902,2.4102,6.4673,53.9117,0.3574,0.6560,0.0000,0.1818,1sri
6.0000,28.0063,330.1602,0.2353,0.0000,0.5368,0.0300,0.9016,0.0000,0.0000,0.0000,22.7531,306.5436,0.5864,0.0000,1.4701,0.9983,0.5496,0.0011,0.0000,0.0000,0.2500,1ssq
8.1000,91.5293,1759.9009,2.2366,27.1457,1.4511,28.6456,209.5046,2.0532,10.0376,0.0000,87.8117,1873.1393,2.8034,69.0131,0.9711,29.3442,195.6777,3.8218,10.9613,0.0000,0.1333,1stc
4.7700,136.8478,1988.7892,3.3671,40.2467,4.8520,51.7521,451.9843,1.7628,1.3891,2.9509,130.2798,1875.0978,4.7669,32.8559,7.4984,54.6954,467.7863,0.9362,2.0122,2.0766,0.0435,1str
5.0000,127.9627,2424.1340,4.1907,65.3245,6.7240,79.4898,546.8157,2.8372,10.2069,4.5577,125.9504,2332.7000,3.1040,59.3975,5.7695,75.5831,530.2672,1.6328,2.4606,3.6359,0.0385,1sts
7.3000,66.1441,789.4478,2.6645,21.1695,3.0258,2.7732,1.4337,0.8319,0.0000,0.0000,70.4368,785.0160,3.5329,22.4868,3.1849,2.5903,1.4387,0.9165,0.0000,0.0000,0.3333,1sw1
7.2200,61.2521,637.2026,1.3565,0.0000,2.3479,2.1966,1.1113,0.3371,0.0000,0.0000,61.2559,638.5532,1.3541,0.0000,2.3474,2.1256,1.0984,0.3717,0.0000,0.0000,0.2222,1sw2
7.3600,76.0681,990.0643,2.2734,23.8859,4.4005,0.5039,25.5098,0.0000,0.0000,0.0000,69.6186,980.5588,2.2612,25.6966,4.3176,3.4433,29.1437,0.0035,0.0000,0.0000,0.1667,1swg
12.0000,92.0828,1109.1505,3.0187,30.4113,5.6425,3.0824,29.9033,0.0003,0.0000,0.0000,56.0648,924.4917,0.8516,29.9589,1.9108,3.0894,30.0321,0.0000,0.0000,0.0000,0.1667,1swk
12.0000,79.5542,1056.5895,1.5177,28.1438,4.0578,2.6294,29.6589,0.0000,0.0000,0.0000,84.4857,1045.3752,2.5202,27.8463,2.4387,2.9724,31.9958,0.0240,0.0000,0.0000,0.1667,1swn
11.0000,90.6126,1089.1047,2.6191,28.6314,4.9082,3.2487,30.5562,0.0246,0.0000,0.0000,62.0681,904.5106,0.6210,27.8790,1.4291,2.6398,30.9436,0.0000,0.0000,0.0000,0.1667,1swp
6.9200,98.1981,1100.4056,3.9541,25.3971,6.6950,3.4937,30.6671,0.0000,0.0000,0.0000,97.3577,1078.0214,3.3706,17.1272,3.5510,4.6699,36.0078,0.0638,0.0000,0.0000,0.1667,1swr
6.0400,109.1543,1866.7634,1.3369,62.1782,1.5019,88.3433,570.7769,1.9440,27.6243,4.2334,119.2176,1665.2620,3.1931,53.8287,5.1962,94.7550,609.4364,2.6061,25.7986,3.4600,0.0308,1t79
6.0300,115.0845,1686.8710,3.0741,41.1611,6.2778,23.4014,164.2873,0.5299,0.0000,0.2222,97.8349,1666.2941,2.5341,35.3845,5.2471,29.9661,181.6204,1.4435,0.0000,2.4912,0.0714,1t7d
5.7400,85.2106,1419.8856,0.7545,56.9478,0.4935,121.5464,746.6152,3.0541,16.3287,5.5194,102.8414,1489.0375,1.0012,55.7961,0.3999,92.3524,752.5574,1.8854,17.8708,4.2837,0.0290,1t7f
8.5200,131.2556,1650.5173,2.3075,81.6738,1.8596,21.8016,169.0243,0.5963,13.1120,0.5268,116.3689,1565.3246,3.7167,74.0388,2.3899,25.7104,178.8668,0.6918,13.3405,0.5980,0.1176,1ta2
9.1300,124.7258,1667.5446,1.6233,62.8292,2.4777,29.7294,195.4404,0.6522,0.7352,1.4283,116.0643,1657.0831,1.9313,58.9914,2.2474,24.3478,191.2918,0.3780,0.7356,0.5226,0.0909,1ta6
6.0200,137.5560,1965.0842,4.7390,73.5081,4.0246,36.9024,232.0094,0.6578,16.3401,0.0000,116.5782,2025.9257,2.5844,83.8807,2.0309,39.3809,243.3972,1.6513,12.4618,0.2628,0.0556,1tcw
6.9500,110.9896,2085.3359,2.7457,88.8522,4.8264,42.2273,247.2818,0.4571,6.4812,0.0000,121.5728,2118.8818,2.6774,106.6286,1.8360,39.1806,233.3504,1.0824,7.4938,0.3210,0.0556,1tcx
5.1500,120.2056,1761.2439,6.3127,37.2810,6.9581,24.8795,148.3899,0.9947,0.1699,0.0000,109.8528,1543.1082,5.1144,41.6934,6.0355,14.4373,158.2191,0.1151,0.0186,0.0000,0.1111,1thz
6.1000,129.2345,1696.9933,2.7762,48.3545,4.8218,9.7881,78.1599,0.6072,2.5338,0.0000,124.3286,1726.4336,2.5213,45.5268,3.7586,11.8690,76.7758,0.5436,2.0271,0.0000,0.0952,1tkb
7.5500,123.2683,1703.2540,2.3041,36.4737,3.3274,28.0932,187.5498,1.6355,2.6286,1.4616,113.7172,1718.8500,3.1484,20.1058,5.3222,25.1713,187.0470,0.1368,1.2514,0.0000,0.0667,1tlp
6.2400,133.5942,1532.0690,2.9773,54.4386,5.6711,21.0066,134.5994,0.2788,1.4365,0.1020,104.0963,1495.0288,2.9094,53.4425,3.4727,25.2146,137.9098,1.2536,2.4293,0.0000,0.0870,1tmt
2.9300,47.5799,546.8844,0.9882,4.2281,2.1981,0.4637,0.9365,0.0000,0.0000,0.0000,40.1210,541.5996,0.9486,4.2925,2.2710,0.2474,1.2946,0.0000,0.0000,0.0000,0.4000,1tng
3.3700,50.1019,593.0596,0.9946,4.3718,2.3342,0.5936,2.0382,0.0000,0.0000,0.0000,49.9030,595.9602,1.0206,4.1875,2.3432,0.4742,2.0752,0.0000,0.0000,0.0000,0.4000,1tnh
4.0000,50.3394,662.6658,1.2489,7.4194,2.2554,3.5782,10.9914,0.0229,5.6110,0.0000,51.2777,663.8521,1.1044,7.0536,2.1163,2.9444,12.3770,0.0000,3.5473,0.0000,0.1818,1tni
1.9600,44.4207,572.2406,0.9884,4.3656,2.2646,1.3780,3.7711,0.0088,0.0000,0.0000,41.1514,581.3801,0.7085,4.8229,1.9652,1.2051,3.4408,0.0140,0.0000,0.0000,0.2857,1tnj
1.4900,46.3143,618.6859,1.1585,4.1026,2.4966,3.3976,6.3194,0.0000,2.7431,0.0000,49.0160,646.4496,0.7943,5.7350,1.4946,2.1917,7.7171,0.0000,2.5286,0.0000,0.2222,1tnk
1.8800,45.2280,609.0494,0.6316,4.5988,1.2086,1.2290,5.2648,0.0000,1.6572,0.0000,38.5610,616.0194,0.4550,7.2645,1.0141,1.1129,5.3328,0.0000,1.8432,0.0000,0.4000,1tnl
3.2200,71.1241,699.9832,2.1486,39.5209,4.9405,1.1590,13.3292,0.0000,1.4601,0.0000,55.7662,686.8490,1.8391,38.2238,4.5992,0.4359,13.8721,0.0000,1.4843,0.0000,0.2500,1tog
8.3000,104.6972,1399.4550,3.1888,57.7835,4.3534,22.1931,125.7152,0.2278,2.1857,0.5227,83.4868,1302.9199,1.2323,58.7988,1.0170,21.3072,122.1398,0.8356,2.6924,0.9917,0.1111,1tom
6.1500,46.6876,1219.4882,0.8469,35.7810,1.8212,13.8399,136.8546,1.5082,25.2412,0.0000,43.8382,1210.7838,0.9664,27.2844,2.0149,14.6521,137.8712,1.4789,22.0557,0.0000,0.2500,1tsl
4.0500,64.4816,888.2169,1.0222,6.2894,3.7122,3.4515,21.7608,0.0146,3.6035,0.0000,67.1795,899.6459,1.8506,9.1948,4.4034,2.2141,23.5802,0.0000,2.4594,0.0000,0.1111,1tuf
7.7400,95.1982,1219.0787,4.7109,43.4657,6.9358,8.6512,70.9000,0.0945,0.0000,0.0000,89.4925,1199.5002,2.4959,35.9690,4.3977,12.9735,85.5394,0.2223,0.7874,0.0000,0.0909,1txr
6.1500,66.8117,822.6304,3.6680,0.0000,9.8845,6.0495,13.0779,0.4163,0.0000,1.4351,65.9917,819.9860,4.0787,0.0000,11.0885,4.6425,13.7279,0.9005,0.0000,1.5841,0.1333,1u0g
5.8500,76.8554,884.1469,3.5976,19.0345,6.7204,0.6636,4.3614,0.6280,0.0000,1.0000,76.4129,886.4354,3.0497,12.0649,3.7933,0.7116,4.3540,0.4885,0.0000,0.9985,0.3333,1u1w
5.0200,95.3755,1381.7661,2.3835,33.2466,4.2432,87.1550,567.9551,2.5988,17.5143,4.9224,84.8683,1290.3688,2.2953,49.5595,4.7715,88.6350,557.0585,2.7884,19.1098,4.3759,0.0333,1u9l
8.1700,98.7066,1748.7340,1.4582,38.5939,1.8886,10.5351,98.1470,0.0959,1.4177,0.0000,103.8177,1896.4614,2.2115,47.0228,0.4887,8.3166,95.7746,0.2669,2.0933,0.0000,0.1111,1udt
2.8900,31.3298,437.5032,0.8220,20.6277,2.2454,0.9456,0.5948,0.0000,0.0000,0.0000,30.8856,408.0781,0.8694,18.4661,2.4195,0.9927,0.5602,0.0000,0.0000,0.0000,0.2857,1ugp
5.9100,81.4110,953.4083,3.1762,0.0000,8.3419,10.5521,131.7854,0.4740,0.0000,0.9751,76.1557,803.3746,2.7205,0.0000,6.6842,15.4116,128.8671,0.5972,0.0000,1.1111,0.0909,1ugx
9.3000,116.2561,1836.7039,1.7051,52.2007,1.4804,11.1210,213.1052,0.5977,4.0104,0.6785,111.0655,1867.9290,1.2885,42.8196,1.0465,14.0952,190.8692,0.7690,4.9928,1.0000,0.0909,1uho
7.0600,62.9080,542.4932,2.6127,4.2842,3.7540,0.0000,0.0000,0.0000,0.0000,0.0000,40.1046,534.9537,0.8748,1.0000,1.8789,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1ui0
4.3500,109.6620,1316.2495,5.2373,0.0000,5.5500,4.4385,42.4104,0.1505,0.0000,0.2589,67.9822,1140.0444,1.4440,0.0000,2.5315,5.1374,44.3879,0.2198,0.0000,0.5592,0.2222,1uio
3.0500,99.9890,881.2719,4.0439,0.0000,8.9834,5.5870,23.6466,1.3001,0.0000,1.9967,93.3924,883.4348,4.9482,0.0000,10.0769,8.1660,23.7143,0.3108,0.0000,0.5245,0.1250,1uj5
3.0500,87.8120,783.3511,5.6224,0.0000,12.3531,1.3524,26.7689,0.2838,0.0000,0.7610,91.8374,824.3914,4.2536,0.0000,8.9319,5.4831,25.5419,0.1989,0.0000,0.1523,0.1176,1uj6
4.2100,71.6501,986.7059,3.2749,1.0000,6.0841,12.1617,117.5785,0.5127,0.0000,0.9470,44.3996,912.1674,2.5933,3.0761,6.4273,15.1807,119.6533,0.8352,0.0000,1.5664,0.1000,1ulg
7.5200,114.0415,1766.1008,2.2225,67.2251,3.3982,35.6116,182.4784,0.2661,6.9357,0.0000,119.2877,1710.9607,2.4814,69.6754,3.2750,16.1327,121.6824,0.1135,6.5895,0.0000,0.0870,1uml
6.5500,115.4132,1794.6599,2.0585,24.9165,4.1236,89.2308,539.5555,1.5868,1.2892,3.2780,107.2528,1788.7833,2.5158,21.9183,4.4719,90.8997,546.1518,2.3960,2.7690,4.9185,0.0364,1umw
7.7000,68.7552,1070.7487,2.0542,15.8820,3.7028,7.1019,28.8231,0.1731,0.8772,0.0000,60.4901,1127.0880,1.0775,2.6865,2.7945,6.8850,28.9662,0.0373,0.0000,0.0000,0.3333,1uou
4.6000,43.5289,521.3891,0.8772,5.1869,1.8835,0.0000,0.0000,0.0000,0.0000,0.0000,46.5427,457.1661,0.8353,1.6608,1.9415,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1upf
4.3500,100.5438,1521.3871,3.1197,17.8092,5.9385,27.5827,135.5647,2.2982,0.0000,1.9383,79.0961,1370.8773,2.3138,12.8770,5.4943,21.0595,152.7522,0.8640,0.0000,1.1750,0.0952,1ur8
5.7700,133.2328,2170.9775,4.1367,34.1804,6.9144,31.3263,206.0162,2.4274,0.0000,2.2706,98.4493,1963.5616,3.2351,25.0678,7.6191,30.5346,253.9256,2.3402,0.0000,2.8907,0.0741,1ur9
5.8200,90.4576,1128.6139,2.4575,0.0000,5.3251,15.2011,80.2478,1.2057,0.0000,2.4444,76.2672,1086.8478,2.2751,0.0000,5.5001,15.2318,81.0328,1.0563,0.0000,2.4203,0.1111,1urg
7.7400,89.1571,1047.6068,1.2661,23.7630,2.0803,14.6152,130.2564,0.7012,0.0000,0.0000,69.6826,1132.7646,1.4698,10.6807,2.6036,11.6550,119.8476,0.2961,0.0000,0.0000,0.1429,1usn
3.8400,45.4635,529.2726,1.0693,4.0512,2.5625,0.2955,1.2067,0.0000,0.0000,0.0000,45.3525,529.2838,1.0548,4.0739,2.5487,0.3094,1.2031,0.0000,0.0000,0.0000,0.4000,1utj
2.4700,49.8082,623.7034,1.2383,5.4318,2.4342,3.0190,6.9717,0.0000,1.3846,0.0000,49.5260,621.6907,1.2599,5.2874,2.4625,2.9347,7.1414,0.0000,1.2438,0.0000,0.2222,1utl
3.0100,47.7674,522.0958,0.9157,6.9826,2.2638,0.9110,4.3022,0.0000,0.0000,0.0000,47.7265,521.4803,0.9274,6.9908,2.2828,0.8874,4.3116,0.0000,0.0000,0.0000,0.2857,1utm
3.4900,50.9854,562.8734,1.4787,5.5652,2.6550,0.5001,1.1212,0.0000,0.0000,0.0000,54.3455,567.1635,0.7743,4.9905,1.4486,0.3102,1.1671,0.0000,0.0000,0.0000,0.4000,1utn
2.2700,46.4897,551.3290,0.8317,7.4857,2.0198,1.0863,4.2664,0.0000,0.0000,0.0000,45.2748,551.8298,0.8865,7.1774,2.1176,1.0103,4.2911,0.0000,0.0000,0.0000,0.2857,1uto
5.1200,63.1118,700.2462,1.3729,0.0000,1.8027,0.5614,11.0395,0.0000,0.0000,0.0000,63.2235,703.7728,1.4938,0.0000,1.8282,0.7798,10.8812,0.0000,0.0000,0.0000,0.1538,1uv6
7.6400,113.1245,1400.8262,1.1961,73.5692,1.1750,8.8720,88.5949,0.1601,4.6587,0.0000,95.5264,1269.0853,0.5463,71.0647,0.3395,11.2183,114.1579,0.1338,5.0134,0.0000,0.1053,1uvt
7.3400,61.1953,833.6629,0.5935,27.1898,0.0000,2.4075,11.3431,0.0085,2.0000,0.0000,61.3250,815.7402,0.9795,24.1400,0.0000,2.4025,11.3438,0.0089,2.0000,0.0000,0.4000,1uw6
5.9800,90.4046,910.8024,5.2021,0.0000,8.2762,1.9487,7.1888,0.0000,0.0000,0.0000,46.0689,868.9171,2.1249,0.0000,5.0207,0.8966,8.7644,0.2785,0.0000,0.7538,0.2000,1uwu
3.0000,58.3697,702.8525,2.0228,0.0000,4.7347,10.2680,50.4646,0.4426,0.0000,0.4997,41.4814,672.4490,2.8225,0.0000,6.7344,8.6299,48.8191,0.3241,0.0000,0.6118,0.1429,1ux7
6.8900,81.5216,759.0958,4.2476,4.5095,7.8329,1.1781,2.8941,0.0000,0.0000,0.0000,33.9555,735.9067,1.8915,2.6034,4.5093,0.3260,3.1104,0.4569,0.0000,0.9656,0.2857,1uz1
6.8900,68.0993,749.4083,3.6369,6.8279,6.8262,0.7947,2.9983,0.0000,0.0000,0.0000,59.1945,751.3196,3.0314,3.7925,5.5157,0.4613,2.9467,0.2748,0.0000,0.7489,0.2857,1uz4
4.9600,99.8238,1547.8668,3.7604,13.0118,8.1442,37.9605,259.8188,1.6299,0.0000,2.7317,75.6492,1458.0682,2.8179,13.8336,6.4896,43.2251,247.1855,2.9515,0.0000,3.7049,0.0690,1uz8
5.1000,53.2277,896.3542,3.0433,0.0000,7.6317,5.7739,38.8481,0.0877,0.0000,0.1984,60.2486,935.7063,3.1035,0.0000,6.7575,4.8098,39.4884,0.0154,0.0000,0.0000,0.1818,1v0k
7.5500,78.3598,898.3325,4.5732,5.8278,8.6902,4.4603,35.0619,0.0000,0.0000,0.0000,62.0405,930.2083,1.8211,6.8109,4.1895,5.4972,34.9963,0.0068,0.0000,0.0000,0.2000,1v0l
5.1000,80.4089,963.2606,4.2821,0.0000,8.0378,4.4959,40.4401,0.0000,0.0000,0.0000,65.4819,896.6852,2.2650,0.0000,5.6146,5.5324,38.6148,0.2273,0.0000,0.4118,0.1818,1v0m
7.5500,77.0362,887.0391,4.3745,5.8865,8.7191,4.2550,35.2796,0.0000,0.0000,0.0000,62.1852,923.6249,2.0525,6.8365,4.3114,5.4533,35.1623,0.0050,0.0000,0.0000,0.2000,1v0n
3.2500,60.3618,608.5001,2.4234,4.1327,4.5657,0.2820,2.7015,0.0000,0.0000,0.0000,60.0819,611.1548,2.3856,4.2820,4.4903,0.2822,2.7012,0.0000,0.0000,0.0000,0.4000,1v2j
6.1900,134.3002,1551.2991,1.0189,43.2434,0.0000,5.6577,126.6583,0.0936,2.8557,0.0000,101.4168,1437.6437,1.0761,67.3458,0.7732,6.3649,125.4416,1.1861,2.8317,0.0000,0.2000,1v2k
4.2900,60.9887,588.6489,1.2182,6.9217,2.6419,0.2939,2.6785,0.0000,0.0000,0.0000,61.0843,588.5437,1.2377,6.9420,2.6612,0.2950,2.6775,0.0000,0.0000,0.0000,0.4000,1v2l
4.2900,51.7167,618.6096,1.2994,5.8660,3.1441,0.3671,2.5171,0.0000,0.0000,0.0000,51.7600,618.7950,1.2960,5.8978,3.1341,0.3657,2.5171,0.0000,0.0000,0.0000,0.4000,1v2m
5.9000,108.8294,1343.4221,2.5203,57.4262,3.5764,8.1462,92.2207,0.1164,12.9607,0.0000,100.9443,1279.4172,1.7051,48.8561,3.2719,9.1711,92.2681,0.0000,12.0037,0.0000,0.1111,1v2n
4.7300,113.0542,1346.5043,2.1514,41.7518,4.4371,12.3913,117.6468,0.0380,0.0000,0.0000,108.1948,1274.3914,3.2244,39.6512,6.4631,10.4861,133.5160,0.3353,0.0000,0.5547,0.0800,1v2p
4.1300,108.3230,1430.6715,1.9595,40.7715,2.9827,9.9523,108.0071,0.0055,0.0000,0.0000,111.6538,1330.0530,1.9882,42.4859,3.6935,10.2735,116.7424,0.1618,0.0000,0.0000,0.0800,1v2q
