pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,flexibility,PDB
4.3900,67.0426,850.9931,2.9672,2.1166,6.0682,12.9007,67.1626,0.9429,0.0000,0.9319,52.2015,951.1732,0.8197,2.0879,1.7150,10.3439,67.6838,0.6083,0.0000,0.7883,58.3403,893.3342,1.9799,0.0000,3.8209,12.2987,65.9813,1.0176,0.0000,1.0039,50.7225,963.1302,1.5043,1.7875,2.3032,11.5176,67.4116,0.6818,0.0000,0.9167,63.1048,916.0511,1.7528,3.0000,2.2316,12.7272,67.0755,0.6519,0.0000,0.8010,50.9385,868.8207,1.7381,3.7865,3.3428,12.3588,67.1856,0.6752,0.0000,0.8082,40.3870,840.9884,1.6913,0.0000,4.3652,13.0601,67.0978,0.5479,0.0000,0.4959,47.3533,865.3787,2.0348,0.0000,4.1681,12.1032,67.6705,0.4902,0.0000,0.4222,45.1362,781.6417,1.7192,2.7344,4.4537,10.2000,68.3474,0.4334,0.0000,0.3580,0.1667,3djo
4.2000,67.6992,983.6721,2.1328,2.6037,4.2031,11.1201,62.2992,0.5548,0.0000,0.8448,59.9036,933.7167,1.3692,1.6782,2.6702,11.9415,56.6448,0.2119,0.0000,0.6293,50.9804,968.3729,2.4368,2.5510,4.3638,12.0395,58.3296,0.5505,0.0000,0.9859,66.8610,951.3304,2.8717,0.0000,5.0138,8.0436,65.7370,1.0203,0.0000,1.0947,55.8837,914.1612,2.8090,2.9869,5.1644,16.3607,55.4624,1.0939,0.0000,1.3734,56.0366,844.5403,1.3652,0.9960,3.4637,15.7117,59.1248,1.3140,0.0000,1.6507,50.7850,812.8168,2.0336,3.2462,5.0915,11.6873,60.6587,0.1488,0.0000,0.0000,61.3409,928.6535,2.0164,0.7770,2.4298,12.8666,58.7566,0.1792,0.0000,0.5098,61.2488,892.5020,1.1393,0.6636,1.7040,11.5348,60.7407,0.0026,0.0000,0.0000,0.1667,3djp
2.9800,78.0105,1157.1586,3.6791,0.4792,7.3115,15.6348,84.5157,0.7397,0.0000,1.1253,67.4846,1072.8002,2.3255,0.0000,6.0925,14.6334,84.2292,0.3496,0.0000,0.5317,72.6620,1065.4600,3.4438,0.1139,7.6928,13.3108,97.0292,0.3831,0.0000,0.0000,60.6456,1095.3507,2.3325,0.9172,5.3566,18.2673,86.9406,0.6288,0.0000,1.2600,56.3824,998.1370,2.3995,2.9397,5.5162,24.3722,111.2430,0.3239,0.0000,0.3262,50.8740,965.1018,2.6333,3.6633,6.5351,14.9475,85.5335,0.4421,0.0000,0.8272,72.6398,1090.2513,3.9648,2.9766,6.3030,13.6866,96.9656,0.1855,0.0000,0.0000,57.3580,994.8395,2.7484,1.2177,6.6825,15.5177,84.6212,0.6864,0.0000,0.4612,52.2631,983.5381,2.0829,3.1600,5.8185,9.0345,92.2440,0.1500,0.0000,0.0000,0.1250,3djq
4.5500,75.6794,968.3694,3.1784,0.0000,6.3334,12.2504,57.4214,0.7223,0.0000,1.6006,64.0809,939.6572,3.4401,2.7885,6.9383,11.7612,57.8773,0.5964,0.0000,1.5986,78.1912,936.5260,2.4656,5.2551,5.0028,11.6814,56.0417,0.3749,0.0000,0.8481,82.5082,957.7365,2.5806,2.2915,4.2406,12.8904,57.3813,0.4096,0.0000,0.7589,62.4691,968.9540,2.6324,2.3823,5.5454,8.3316,61.8207,0.0834,0.0000,0.3633,53.7101,982.9967,1.4302,2.9084,3.4923,11.4542,58.1887,0.5956,0.0000,1.2272,66.5718,947.2127,2.8021,0.0000,6.1191,10.0493,57.8541,0.9515,0.0000,0.6257,43.7928,891.4398,1.3222,2.8577,3.4300,12.3371,59.0129,0.4104,0.0000,1.3089,46.4551,936.2394,1.7697,0.0000,3.6886,11.8746,58.5152,0.6706,0.0000,1.4208,0.1538,3djv
2.8100,60.4083,891.8381,2.5256,3.0000,5.9805,9.5684,72.6619,0.1804,0.0000,0.0000,67.2607,960.5336,2.6000,2.0129,4.7237,11.2228,60.2280,0.3611,0.0000,0.4895,61.8106,971.1112,3.3267,3.0269,5.4647,12.8184,58.3267,0.2685,0.0000,0.3461,52.6907,894.4850,1.3283,3.1600,3.2153,15.6510,67.0413,0.2334,0.0000,0.0000,60.3584,887.4109,3.4052,3.0000,5.7298,12.2841,58.2293,0.5276,0.0000,0.7003,52.8214,948.7689,1.5807,2.0031,3.1522,13.0558,71.6801,0.2509,0.0000,0.0000,56.6736,901.3625,2.0187,2.7011,4.1559,5.1007,79.0210,0.2076,0.0000,0.0000,61.4615,926.9764,1.9966,0.0000,4.1731,7.2430,70.0943,0.6015,0.0000,0.0000,70.5396,911.0475,4.9372,2.2603,7.6112,13.9107,70.3704,0.7246,0.0000,0.0083,0.1538,3djx
9.7400,138.2333,2200.2505,3.0236,62.1959,3.3551,26.5453,259.9539,0.3939,0.1501,0.0000,135.2034,2180.4028,3.8720,61.2754,3.8414,27.5696,257.2616,0.7512,0.4488,0.0000,118.5856,2137.6853,2.5095,53.6837,3.4300,27.7185,250.7734,1.2039,6.7256,0.0000,128.7849,2111.8237,4.7495,73.3716,4.0717,30.1711,241.1111,0.6280,4.8033,0.0000,112.9421,2028.1849,2.4346,68.5643,3.0414,32.3981,242.6735,1.5782,5.7110,0.8251,106.1217,2110.1084,1.5927,47.1303,1.8274,36.4364,224.1968,1.2384,7.1498,0.4307,111.7073,2104.1877,2.3465,58.1738,2.2902,26.3475,229.7859,1.0197,6.7328,0.3641,113.2833,2048.2007,1.7377,53.2683,1.5567,34.2715,215.7271,1.1031,14.7417,0.0000,112.4416,2060.8210,1.9210,67.4647,1.4283,27.1689,232.6138,0.8466,2.7963,0.0000,0.0690,3dk1
4.8000,48.0159,816.9387,1.4123,53.2521,1.4150,3.0624,19.0412,0.0680,0.0000,0.0000,39.0648,794.6566,0.9192,43.7528,1.6427,2.8336,18.0410,0.0566,0.0000,0.0000,53.5525,837.0213,1.7627,47.8582,1.3918,2.4809,18.2903,0.1178,0.0000,0.0000,37.4081,776.4004,0.5668,42.1484,1.3025,2.5290,18.8864,0.2031,0.0000,0.0000,34.2629,790.9545,0.3370,40.8832,0.7066,2.5479,18.1417,0.0141,0.0000,0.0000,54.2105,829.5076,1.6019,34.1251,1.4541,2.9364,19.0450,0.1692,0.0000,0.0000,46.3428,810.2727,0.8932,49.2030,0.9918,2.2807,17.9228,0.8509,0.0000,0.0000,41.8213,754.6956,0.2161,40.5549,0.1781,2.2006,19.6215,0.0815,0.0000,0.0000,38.3234,771.6958,0.2641,34.2446,0.4698,2.4999,18.8783,0.2086,0.0000,0.0000,0.3333,3dnd
5.2200,73.4975,974.7277,1.7519,41.5822,2.5835,1.3269,23.2161,0.2157,2.1057,0.0000,67.2364,1000.2519,2.7524,57.2848,1.9146,1.3255,23.2168,0.2164,2.1063,0.0000,58.9779,977.0950,2.0848,53.6095,1.4477,1.1994,23.7289,0.2843,2.1671,0.0000,49.3809,939.7363,1.4808,44.0968,1.1331,1.3180,23.2302,0.1858,2.1095,0.0000,45.4204,853.7882,0.1990,31.1440,0.4033,1.6393,24.0447,0.0132,2.0679,0.0000,52.7960,843.9726,0.7072,28.3574,0.7996,1.6652,23.4128,0.0163,2.0344,0.0000,64.8764,979.4190,2.0368,33.5920,0.3909,1.6495,23.4076,0.0203,2.0352,0.0000,43.0252,900.5452,1.3783,22.5818,1.7751,1.7886,24.1589,0.0000,2.0000,0.0000,51.6169,891.4454,1.7990,39.7931,0.9135,1.7709,24.1315,0.0000,2.0000,0.0000,0.5000,3dne
6.8200,111.6260,1152.2805,2.8359,26.7658,4.8255,14.5259,103.3981,0.0837,0.7402,0.0000,91.6832,1141.9342,2.7682,25.4339,5.0400,13.1962,98.0527,0.3041,0.0000,0.2947,86.5563,1156.6929,2.0921,25.5829,3.8496,17.0333,92.6222,0.0929,0.0000,0.0000,97.3870,1176.1644,2.1399,23.4861,3.1544,16.6595,87.2825,0.0974,0.4961,0.0000,83.7704,1160.1084,2.3805,25.5504,4.0347,18.8438,94.8778,1.0914,1.8881,0.6963,82.5827,1147.9718,2.3487,29.3844,4.0087,16.1599,92.9044,1.1134,1.2106,0.5670,88.1050,1134.7528,2.9823,21.5045,3.1904,16.0570,87.1284,0.7081,0.5896,0.0000,89.5533,1057.6838,2.4451,11.6104,2.9154,12.3190,93.8461,0.4519,0.0569,0.0000,79.0819,1040.6682,1.8255,13.7249,1.2861,18.6009,103.9104,0.0652,0.6764,0.0000,0.0909,3dnj
4.7400,129.3443,1835.7042,4.5852,0.0000,7.9788,15.9214,111.5957,0.1128,0.0000,0.2781,148.7826,1967.7434,6.5079,0.0000,7.8352,15.5652,139.0081,0.3105,0.0000,0.0000,135.8520,1996.9407,5.4006,0.0000,6.7108,19.8985,140.7999,1.1473,0.0000,0.0000,155.4039,2064.5405,8.0766,0.0000,7.6228,19.9595,180.4619,0.8351,0.0000,0.0000,148.5686,2015.6570,7.4246,0.0000,7.0255,18.9883,165.7488,0.3910,0.0000,0.0000,139.9768,1891.9417,7.1146,0.0000,8.5557,12.9607,110.2706,0.0943,0.0000,0.0000,130.8960,1839.3105,4.6029,0.0000,7.4133,20.1661,121.8533,1.7370,0.0000,0.2400,156.4923,2108.8457,7.6177,0.0000,4.8096,16.6580,178.2402,0.2411,0.0000,0.3805,153.5755,1928.4355,10.6817,0.0000,11.7553,19.0817,129.8423,1.9156,0.0000,0.3114,0.0952,3dnt
7.3700,84.2346,900.6616,3.9456,14.9013,7.2228,5.6181,16.3937,0.0073,0.0000,0.0000,78.3610,914.1478,3.4341,15.2601,6.5995,4.3804,17.2134,0.0061,0.0000,0.0000,67.6601,905.1016,4.1250,16.2463,7.2811,5.1339,16.2947,0.0649,0.0000,0.0000,66.8649,886.7731,2.3734,11.5163,4.9538,3.2432,17.1458,0.0192,0.0000,0.0000,72.2575,924.8813,2.6537,15.3906,3.7147,9.9262,10.2925,0.4364,0.0000,0.5345,72.2551,912.3363,3.8822,16.8938,5.6218,5.0593,16.3280,0.0143,0.0000,0.0000,72.2010,925.4255,4.1654,16.1783,5.8876,6.9670,14.5608,0.0518,0.0000,0.0000,68.1300,918.9577,3.8688,17.0473,5.0954,11.0851,9.8261,0.4069,0.0000,0.4329,67.7190,906.9562,5.2600,14.6986,7.1433,7.2498,14.2946,0.1472,0.0000,0.0000,0.2222,3dp4
9.6800,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,142.5906,1496.1672,3.2356,36.0747,3.8724,8.4716,74.2110,0.1027,1.8025,0.0000,101.7472,1296.2166,3.2323,36.4558,1.3506,5.2276,64.1131,0.0258,1.4698,0.0000,0.1111,3dp9
7.0000,154.1735,2450.9045,4.9610,43.9536,10.4902,36.5425,257.9909,0.9780,0.0000,2.1710,127.7712,2503.9419,3.0618,34.2051,8.1899,41.7078,250.2581,1.8122,0.0000,3.6905,97.9496,2523.5161,4.3463,17.3693,9.5659,54.4011,385.1360,3.0346,1.7434,5.9119,91.8166,2369.0037,2.8948,12.4105,6.7907,62.7248,430.7392,3.4262,0.4985,8.2067,109.0835,2358.3562,3.2644,15.2084,7.3621,66.7868,448.0722,3.8316,0.8007,7.0202,137.1927,2375.9133,3.8086,36.4910,9.2175,40.4236,256.3278,1.2074,0.0000,2.0846,114.0901,2326.8655,3.8718,9.2887,10.2799,54.5977,474.1776,2.4996,0.0000,3.3644,98.0091,2357.5720,2.9291,15.5189,6.7632,71.7992,434.7844,1.9230,2.5711,4.0588,119.7277,2473.4954,3.3144,16.8135,5.7016,60.0663,425.0203,3.6637,0.6588,6.6596,0.0400,3drf
7.0000,178.7718,3830.9126,4.6621,63.2962,6.8500,80.3880,565.5443,4.1714,17.1435,1.5233,190.2824,3447.2686,6.8622,89.5550,7.5139,67.7956,577.5670,1.7948,2.6408,1.2144,204.9818,3738.0938,5.0907,104.9823,4.7368,71.5979,564.8912,6.3232,6.0761,2.4478,186.9929,3345.5024,6.9019,76.9620,6.8185,75.5134,657.9361,2.4837,4.3904,2.6441,195.4824,3786.1013,6.3526,80.6558,7.1039,72.3409,562.0312,6.1659,3.9651,3.0881,165.7037,3591.4714,4.1666,61.6458,5.2189,73.8798,566.7060,5.0840,4.1077,4.7719,164.7852,3132.6880,6.3203,34.1208,13.8359,55.6903,520.6990,2.2691,1.4335,2.2335,162.2687,3278.3972,7.0934,68.6396,10.2994,60.8162,505.1299,2.6301,0.9825,3.5563,176.4774,3354.3855,5.6604,79.6386,7.0943,62.6686,469.3224,2.2592,1.9987,1.8307,0.0400,3drg
4.4200,92.1685,1519.5327,3.6950,8.1445,6.7339,21.6434,145.0003,0.4207,0.2380,1.0714,80.3094,1419.5707,2.3157,13.4617,5.1332,21.9921,193.8122,0.5579,0.0000,1.4236,78.4457,1412.6523,2.5776,8.1660,5.7472,20.3894,140.7792,0.2917,0.0000,1.4911,84.6259,1462.3679,2.2316,8.3674,5.6995,18.8953,135.4182,1.0064,0.6185,0.9988,78.1923,1465.1238,1.8473,9.1903,4.3042,23.2710,151.4186,0.3081,0.0000,0.7598,64.5501,1208.4535,2.0701,7.5955,5.1017,36.2535,236.1014,0.6425,1.4433,1.9487,63.1608,1213.9714,1.8690,5.7561,4.7098,38.3921,245.3849,1.1154,0.0000,2.5807,76.7309,1414.8479,2.9264,6.3476,6.5600,15.0503,139.6526,0.3585,0.0000,0.8848,73.7282,1487.0308,1.2801,11.0805,2.7811,21.2071,144.0719,0.2113,0.0000,0.8839,0.0645,3dri
7.3900,181.4933,2943.1377,5.5392,61.2594,11.0987,86.1519,873.6408,3.6120,4.8721,5.8115,154.8528,2887.0574,5.5455,77.4683,11.2440,105.5748,747.1179,1.7362,6.8268,3.2339,157.8225,2685.3433,3.8606,93.3731,7.3221,126.1748,953.9670,4.6703,5.5716,5.9832,195.6518,3181.1836,6.7751,76.2798,9.9380,116.3413,867.6443,8.3263,10.9010,8.0547,184.4792,3125.0869,4.8013,60.0089,7.1247,105.9765,763.7800,2.7494,8.5738,3.7781,189.9090,3029.7588,5.7332,39.4871,8.3306,111.4928,880.2660,3.2152,8.6610,4.8030,161.8853,2757.3745,4.8116,86.3806,7.6485,104.3742,940.6653,1.9637,13.1858,3.0823,180.1957,3193.4099,4.6812,51.1007,5.5340,112.0521,780.3818,2.1007,14.8708,3.1911,172.6858,2772.0432,4.2576,86.5905,7.9128,92.6855,913.6184,1.8722,7.6427,2.3570,0.0282,3ds9
7.7700,119.2798,2075.6262,4.6694,29.0008,7.5711,84.7065,402.8604,2.8926,0.0000,1.9566,117.1956,1997.3201,3.3544,3.6566,8.0987,74.1519,375.5532,2.4064,13.8522,0.9467,110.1883,2052.6875,2.5864,0.8331,5.5459,90.4941,451.0671,3.7637,9.8962,2.9822,111.7940,1979.1702,4.2980,4.8767,8.3886,74.3455,367.7243,2.5582,8.3676,2.7495,113.0397,2025.0809,4.1097,3.3107,8.6272,74.2232,381.9982,2.6320,0.5746,2.0292,105.2993,1986.5544,3.6657,4.2807,8.2004,83.9554,351.6195,2.6524,18.8539,1.0602,108.2998,1970.3755,3.0251,2.2008,7.2010,70.6782,357.6922,2.3328,9.1811,2.0693,96.1650,1958.2445,2.8552,19.4883,3.9744,95.6801,467.7938,3.4854,0.2072,4.5714,103.9408,1780.3834,2.4931,30.2173,6.2788,77.4543,447.1239,2.7227,6.4178,1.9646,0.0385,3dsz
5.0000,137.4550,2157.9688,4.6649,28.4154,8.0542,67.1279,487.2579,3.0213,1.6597,5.4722,98.2339,1830.5377,2.3259,18.7883,4.0860,106.1589,659.2636,3.7764,2.1415,8.8970,136.1620,2179.6028,3.7280,35.7897,7.5212,50.2778,420.0379,1.0273,0.2698,2.4598,131.3166,2109.7344,4.2681,23.3387,8.2015,77.2229,517.7400,5.2809,0.9544,7.1278,91.5295,2026.6957,3.2621,26.5346,7.9037,67.7829,554.0268,2.5238,5.1070,4.6946,120.7985,2173.0354,4.2673,26.7408,8.3486,72.1070,440.6546,2.9667,2.3752,3.9677,117.1878,1820.4340,2.7149,30.6601,5.2555,85.6315,631.5020,5.6644,5.7097,9.0255,122.5304,2084.7161,3.1995,44.5794,5.3587,77.3108,460.6782,4.0230,5.7488,5.8004,116.9521,2006.6383,2.4366,26.3618,4.8825,73.4953,538.7775,4.9002,2.3389,7.8884,0.0345,3dvp
3.5800,64.9340,629.1570,4.0913,3.1591,9.0659,0.0000,0.0000,0.0000,0.0000,0.0000,50.4723,613.4618,2.3498,2.7412,5.8919,0.0000,0.0000,0.0000,0.0000,0.0000,42.3840,572.4814,2.0612,6.1289,5.5535,0.0000,0.0000,0.0000,0.0000,0.0000,38.5262,564.3411,2.2695,1.5708,4.9795,0.0000,0.0000,0.0000,0.0000,0.0000,41.6789,552.2581,2.9720,5.7087,5.4129,0.0000,0.0000,0.0000,0.0000,0.0000,45.7245,593.5509,2.2589,4.6158,3.5345,0.0000,0.0000,0.0000,0.0000,0.0000,44.0816,582.0157,1.6039,8.6376,2.4417,0.0000,0.0000,0.0000,0.0000,0.0000,51.3510,600.9491,4.5030,4.1883,5.8203,0.0000,0.0000,0.0000,0.0000,0.0000,21.6383,535.0896,1.5201,2.6302,3.9279,0.0000,0.0000,0.0000,0.0000,0.0000,0.3333,3dx1
6.8200,77.1444,814.3547,5.6887,0.0000,11.3649,2.1635,4.7590,0.5851,0.0000,0.4467,65.2732,806.3189,4.3438,0.0000,7.2557,2.8250,4.7985,0.4498,0.0000,0.9455,50.3876,751.9665,2.9577,0.0000,5.6985,1.9108,5.5383,0.2149,0.0000,0.6623,44.9906,724.9866,2.8683,0.0000,5.5951,1.5188,5.7771,0.2988,0.0000,0.7799,33.9101,683.2153,2.7761,0.0000,6.4788,2.7630,4.7938,0.4509,0.0000,0.9383,38.7764,628.9545,1.5218,0.0000,4.4567,1.9609,5.5216,0.1988,0.0000,0.6369,27.7953,623.3287,1.7776,0.0000,5.3461,3.3427,4.9967,0.2643,0.0000,0.7345,25.3628,648.2837,2.1224,0.0000,5.5877,3.2340,5.0819,0.1713,0.0000,0.5719,27.4528,630.8477,1.6996,0.0000,4.9553,1.5536,5.7625,0.3043,0.0000,0.7881,0.2222,3dx2
6.5200,68.1614,698.4798,4.3480,0.0000,9.5983,0.0000,0.0000,0.0000,0.0000,0.0000,51.2635,660.8508,2.1345,0.0000,6.2634,0.0000,0.0000,0.0000,0.0000,0.0000,51.7604,663.8661,2.3050,0.0000,6.3814,0.0000,0.0000,0.0000,0.0000,0.0000,46.8652,650.7984,2.5951,0.0000,5.5689,0.0000,0.0000,0.0000,0.0000,0.0000,38.9823,604.6738,1.9678,0.0000,5.5319,0.0000,0.0000,0.0000,0.0000,0.0000,52.1007,651.1875,3.0908,0.0000,5.7663,0.0000,0.0000,0.0000,0.0000,0.0000,48.7974,634.5565,2.4116,0.0000,5.1341,0.0000,0.0000,0.0000,0.0000,0.0000,34.9138,583.2002,2.1787,0.0000,5.5754,0.0000,0.0000,0.0000,0.0000,0.0000,39.5648,598.8374,2.6085,0.0000,5.0828,0.0000,0.0000,0.0000,0.0000,0.0000,0.2857,3dx3
7.1200,68.0667,762.5192,4.8354,0.0000,10.1653,2.6577,1.6315,0.1378,0.0000,0.0000,54.8305,727.4485,2.3124,0.0000,5.3132,1.4835,2.2400,0.0285,0.0000,0.0000,45.3300,692.2949,2.3809,0.0000,4.9818,1.3357,2.2374,0.0533,0.0000,0.0000,30.2710,575.7136,2.1185,0.0000,5.9530,3.6677,1.6243,0.0028,0.0000,0.0000,29.1343,653.4374,2.6192,0.0000,5.7944,1.8926,2.2295,0.0000,0.0000,0.0000,29.0307,588.0480,1.7782,0.0000,4.8098,1.8921,2.2288,0.0000,0.0000,0.0000,35.2206,552.5115,1.3463,0.0000,4.0076,3.7490,1.6361,0.0000,0.0000,0.0000,28.2523,619.9540,1.4118,0.0000,3.6819,1.6914,2.2164,0.0028,0.0000,0.0000,52.1935,700.5443,1.9310,0.0000,2.8576,0.6169,2.1928,0.3929,0.0000,0.0000,0.2500,3dx4
2.4000,65.9790,1014.5762,2.4365,4.3501,4.0964,10.7284,55.2657,0.6927,0.0000,1.4961,58.5159,929.8704,1.6451,3.4522,4.1365,6.7685,59.0644,0.2235,0.0000,0.5122,59.7314,948.4819,2.5076,1.3896,4.8137,9.4732,57.3224,0.2937,0.0000,0.7026,54.8993,879.2299,2.4843,0.0000,5.9362,8.8184,58.2350,0.0737,0.0000,0.0000,51.4169,864.0067,1.6711,1.9931,4.3529,13.1381,54.3976,0.2688,0.0000,0.6607,47.3922,991.7272,1.2909,0.8021,3.0360,9.4041,56.7464,0.6339,0.0000,1.1869,54.9791,869.8743,1.7575,2.4388,3.9773,15.7197,69.1880,0.1581,0.0000,0.0000,47.9402,921.3287,1.1110,4.6796,2.7719,10.8742,55.6152,0.6489,0.0000,1.0252,55.9492,903.8875,1.8320,1.9118,3.6308,7.8690,73.4838,0.1182,0.0000,0.0000,0.1667,3dxg
3.1900,69.4090,1042.1971,1.9586,1.1977,4.9948,15.9694,84.9651,1.3850,0.0000,2.0041,76.1215,1097.1798,1.5196,3.4841,3.7688,9.9140,87.6534,0.3421,0.0000,0.3959,67.3055,1061.7965,1.8295,3.4583,4.7009,13.7040,80.5900,0.4946,0.0000,0.7024,58.1562,1072.1002,1.1878,3.1875,3.8336,13.8595,89.2998,0.8616,0.0000,1.5064,65.5421,1117.0643,2.9049,0.6576,5.9696,14.8952,84.4717,1.7406,0.0000,2.2013,53.8279,1035.8256,1.1745,0.2592,2.9588,20.1513,80.1933,1.1785,0.0000,1.8245,57.3414,993.4261,1.4367,1.2429,3.1654,18.1730,83.3068,0.8909,0.0000,1.4867,63.1110,1005.6041,1.7643,2.0316,3.7158,17.4190,97.8824,0.4880,0.0000,0.0000,55.2627,1001.1617,1.8371,1.9056,3.7120,20.5295,117.0865,0.3136,0.0000,0.0000,0.1250,3dxh
2.3000,59.2773,907.5471,2.4199,12.9278,5.4773,1.8531,22.9954,0.1595,0.0000,0.5474,67.7380,964.5669,4.1972,7.8975,6.2090,3.1953,22.6016,0.2053,0.0000,0.6263,61.5062,852.9072,4.2076,8.0155,7.2103,5.1369,18.6850,0.1440,0.0000,0.5349,57.3914,916.3868,2.4773,7.0319,4.3072,6.4343,16.6078,0.1542,0.0000,0.5097,56.1253,843.5105,0.7962,11.5975,1.1570,3.9052,23.1994,0.1402,0.0000,0.5349,39.6721,787.6793,2.3525,14.2913,4.5814,2.9692,21.0275,0.4829,0.0000,0.9584,41.3889,751.2208,1.4121,5.1136,3.1335,5.0914,18.8498,0.0894,0.0000,0.4270,33.9368,735.0908,1.4590,17.1381,3.2170,2.3388,22.8346,0.1608,0.0000,0.4978,36.8654,736.3085,1.7064,9.0329,3.6247,2.4769,22.6469,0.2882,0.0000,0.7670,0.1667,3dyo
7.2200,113.4458,1455.2915,1.4082,126.1680,0.5086,21.6282,55.7967,0.3591,25.3874,0.6088,121.3212,1501.5240,1.5478,123.7803,1.0216,9.7027,55.8307,0.0106,17.4149,0.0000,113.6470,1498.5181,3.3409,116.3573,3.3331,12.5800,50.9197,0.0695,14.7948,0.1002,108.8328,1430.7339,1.2826,122.4111,0.5140,14.5705,57.1920,0.0528,19.4356,0.0000,101.8160,1409.6044,2.0373,110.6772,2.1666,11.0197,56.8550,0.3466,19.9199,0.0000,90.8169,1379.6118,1.6744,96.5736,2.7083,13.6853,52.0923,0.1630,23.7450,0.0000,104.1021,1404.6580,2.7807,113.2630,2.4180,13.7652,54.2551,0.0545,17.3466,0.0000,110.9651,1486.1694,2.6429,117.2991,1.6710,6.4595,55.1522,0.2535,14.4787,0.0000,92.7295,1386.0599,1.3367,85.0956,1.7761,11.3518,52.2728,0.1108,23.6436,0.0000,0.0606,3dzt
5.9900,75.2873,1276.1429,4.6711,0.0000,11.7332,10.7808,72.9580,0.8721,0.0000,2.6141,77.2487,1244.5770,3.2484,2.0484,9.0932,20.6853,61.0080,1.0183,0.0000,2.6119,87.8775,1222.8085,3.6427,0.5871,9.4222,14.9176,68.7205,0.6258,0.0000,2.1664,79.3191,1256.0330,3.5860,0.0000,9.3979,14.0135,57.9366,1.2967,0.0000,3.4389,73.7484,1261.8530,3.4804,1.5238,10.0482,16.6041,67.0669,1.6219,0.0000,3.0304,67.1091,1274.8815,3.1228,0.2402,9.1405,11.9187,72.9219,0.9209,0.0000,2.5145,68.4435,1307.5535,4.7820,1.9746,10.5289,21.9590,63.0719,0.7659,0.0000,2.1104,61.7459,1264.2092,2.9292,0.0707,9.6955,8.5477,78.3294,0.8186,0.0000,1.7744,69.1706,1211.2534,4.0015,0.3242,11.1441,7.3815,58.7302,0.7897,0.0000,1.9746,0.0833,3e12
