pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
7.4600,121.6921,1292.9386,5.9444,0.0000,4.2668,0.1429,3ocz
5.7400,124.9426,1858.8124,7.3843,36.8186,3.8283,0.1429,3ivx
6.0800,128.1501,2118.6064,3.7252,68.4733,1.6055,0.1000,3iw5
5.4800,104.5652,1577.1484,5.0254,50.2573,2.5656,0.1250,3iw6
7.9600,143.1618,1898.3229,7.8052,32.9658,9.4793,0.0769,3iww
3.6000,35.5599,654.4346,4.5980,4.8003,4.0791,0.1667,3jdw
4.2800,45.3036,1161.5138,1.3701,48.5385,1.4678,0.1667,3jrs
9.0000,123.2049,1764.0491,2.1811,65.7613,4.7578,0.1667,3jrx
4.8900,129.5443,2037.7725,8.0704,0.4531,11.9585,0.0769,3juk
5.0700,85.5306,1061.9164,3.6116,34.2167,3.4035,0.2500,3juo
5.5800,66.4908,1028.9147,3.4135,48.9873,3.7564,0.2500,3jup
4.9100,77.8742,1016.7233,2.8011,35.0857,2.4259,0.2500,3juq
5.7200,89.3909,881.0110,1.9193,39.5815,2.0339,0.2000,3jvr
6.5400,103.1301,1119.5837,3.4636,54.3266,2.1781,0.1667,3jvs
5.5400,146.5117,2220.5940,7.6670,11.1297,12.0517,0.0606,3jyr
4.4000,88.3974,946.2794,2.2595,21.1312,2.8013,0.0526,3jzg
3.4000,107.1216,1197.4142,4.6265,23.3425,3.0819,0.0435,3jzh
3.6100,139.8054,2540.0503,8.1916,6.6679,13.1122,0.0606,3jzj
5.7700,162.1722,2661.6355,17.2036,0.0000,15.3764,0.0556,3k00
5.0000,144.9180,2825.7612,9.7778,1.5296,14.2281,0.0476,3k02
6.4000,132.9509,1581.5873,6.3049,0.0000,9.6617,0.1250,3k1j
7.2000,98.9803,1591.7024,6.8751,9.4992,3.7623,0.0800,3k2f
8.9200,95.6899,1251.1038,6.3606,16.6796,10.0872,0.1176,3k37
5.1100,72.9733,891.6335,9.2696,0.0000,8.3606,0.2857,3k4d
5.3400,95.3071,1368.7633,8.4844,0.0000,9.9351,0.0769,3k4q
4.7000,70.4487,802.4735,8.6767,0.0000,8.4484,0.1538,3k5i
6.3000,77.3330,1437.9934,0.8242,55.8811,0.0000,0.1429,3k5v
6.4100,79.1550,877.7006,7.3563,8.5110,7.4791,0.1333,3k5x
2.9200,62.9514,827.4794,4.2018,0.0000,7.5522,0.1333,3k8c
11.0700,103.8231,1315.1951,4.3474,1.9591,4.6572,0.1176,3k8o
11.2800,87.5128,1066.8855,2.1097,1.7029,2.8860,0.1429,3k8q
8.0000,75.9731,1295.0516,2.0283,26.9157,2.1617,0.2500,3k97
7.2200,74.7435,1260.5583,1.8487,30.0844,2.0461,0.4000,3k99
9.8500,153.8464,2410.2188,6.4213,94.2449,3.5997,0.0833,3kdb
9.2800,154.6559,2406.1736,5.0211,85.6509,2.8729,0.0833,3kdc
8.4600,155.3012,2420.7104,7.7724,85.8678,3.8590,0.0833,3kdd
7.0000,85.5127,1318.2356,2.0036,102.9663,0.9693,0.6667,3kdm
8.3600,152.1173,2015.9606,3.5726,61.4090,4.1162,0.1250,3kek
2.5700,49.3099,691.0060,1.4653,3.7396,1.1653,0.2857,3kgp
2.3000,68.8273,883.7651,6.5300,7.6750,7.7430,0.1538,3kgq
5.5100,49.9603,1198.3887,2.4462,33.9340,1.1891,0.4000,3kgt
5.9200,44.4843,1148.9362,2.3074,28.8752,1.2433,0.4000,3kgu
4.7000,54.0144,429.2125,5.8371,20.2519,5.2237,0.1538,3kiv
8.5400,83.6914,1000.4088,1.8603,38.7371,2.6607,0.3333,3kjd
5.7000,79.0796,994.0436,3.9046,20.4692,1.9342,0.1429,3kku
6.4000,89.6567,1274.1569,7.7844,17.9763,8.7087,0.0714,3kmc
4.8200,68.1925,954.2485,2.9819,26.7443,3.9651,0.1176,3kmx
4.4900,47.7835,848.1205,2.7537,38.1765,2.5967,0.2222,3kmy
4.4300,40.9647,363.3579,1.7820,0.0000,4.0336,0.2222,3kqr
7.6000,72.8374,1283.6986,4.6158,19.9304,8.1862,0.1000,3kr4
8.1000,112.5436,1475.4211,3.0870,55.9492,2.9575,0.3333,3kr8
7.3200,59.6196,859.9880,5.8955,0.3532,8.2341,0.1667,3kv2
4.0800,53.1471,854.2606,4.3620,16.3496,1.9193,0.0769,3kwa
7.4600,51.5776,777.0276,3.6132,0.0000,3.2758,0.1538,3kyg
4.2200,42.3915,871.5843,0.6722,34.6918,0.0000,0.0588,3kyq
7.6400,90.3278,1199.2040,6.0328,13.3839,3.6495,0.2500,3l0v
5.6300,39.2398,796.7047,0.4678,57.6136,0.6367,0.0667,3l1n
8.1800,115.1464,2010.2720,7.8113,51.8852,7.7210,0.0606,3l3n
7.5200,77.8010,1215.7399,5.6364,0.0000,6.9525,0.0741,3l4u
6.7200,85.6735,1345.2261,5.3025,0.0000,6.7808,0.0667,3l4v
6.0000,75.0323,949.8129,4.7269,0.0000,6.4471,0.1538,3l4w
6.8900,82.4902,1344.5370,5.5873,0.0000,6.4379,0.0667,3l4x
7.0000,92.9549,1406.8514,5.8913,0.0000,6.4165,0.0667,3l4y
6.7200,81.1191,1159.5670,5.2208,0.0000,6.4674,0.0952,3l4z
3.7000,40.1962,831.3264,2.9863,25.4621,4.0117,0.2857,3l59
5.4000,72.6986,584.8472,2.3190,0.0000,2.1637,0.3333,3l6h
2.4600,88.1172,1237.8636,3.8209,6.4062,6.2007,0.2222,3l79
4.3300,129.3406,1769.0657,5.9028,14.5868,5.4889,0.1538,3l7a
2.4000,88.3900,1224.4084,2.8106,6.5260,4.9647,0.2000,3l7b
2.4400,94.5117,1304.2377,4.2697,4.9974,6.3628,0.2222,3l7c
2.1800,112.6639,1645.4806,3.3514,11.5229,3.5782,0.1667,3l7d
4.9600,74.9511,1378.9286,1.3397,55.6380,0.9411,0.0909,3lbj
3.8600,76.0134,891.5988,4.2876,38.3923,1.4544,0.1667,3lbz
5.2300,100.5250,992.6016,4.9582,15.2917,4.5682,0.1818,3lc3
3.5200,119.8348,1790.9840,7.3196,0.0000,9.5364,0.1000,3lcu
4.7400,114.5316,1829.4579,5.4738,0.0000,6.2386,0.1000,3lcv
5.6200,120.2996,1514.1593,6.0870,4.4631,3.7309,0.1333,3ldp
5.3600,97.1806,1253.1570,3.6594,0.7203,3.7529,0.1333,3ldq
8.2200,91.8482,1363.7622,6.0289,23.6185,3.9861,0.2000,3le9
9.1000,100.1383,1465.9196,4.9934,28.1811,2.4735,0.1667,3lea
4.6100,105.5211,1158.5100,4.2968,0.0000,4.1473,0.3333,3lgs
8.7200,146.3807,1956.3094,7.3855,58.4551,4.3974,0.0625,3lik
8.0800,132.2526,1983.4760,4.9234,46.7159,4.0254,0.0625,3lil
6.9200,103.7728,1657.4094,2.5184,28.6183,2.5320,0.0667,3lir
7.6000,134.0387,1653.9520,5.1195,60.9094,4.1435,0.0952,3liw
7.7300,112.9386,1745.1216,3.4243,59.4379,3.9957,0.0667,3ljg
6.6200,95.4915,1228.0518,3.8104,9.5524,5.8532,0.1176,3ljo
8.1400,124.4363,1908.0638,3.6527,48.5358,5.5835,0.1111,3ljz
4.2600,11.0792,359.1449,0.0130,16.6645,0.0000,0.4000,3lk1
4.8800,40.0227,711.6324,2.8251,3.2211,4.3828,0.1429,3lp4
5.4400,61.9516,917.9194,6.5013,1.5040,9.2889,0.1667,3lp7
8.5200,146.6100,2299.9915,5.1410,76.1598,6.5157,0.0690,3lpi
9.1000,169.9465,2421.7275,5.7733,81.0274,7.6281,0.0800,3lpk
5.6200,53.5335,745.1276,1.8065,4.4425,3.2204,0.2000,3lpl
6.2200,96.9937,1429.6505,5.6489,0.0000,7.0206,0.0667,3lpp
5.2200,135.5882,1677.5067,6.5291,24.9782,3.9652,0.1111,3lq2
5.1600,114.4251,1975.7657,5.1934,37.2402,6.0371,0.0238,3lqi
5.3700,110.6069,2012.3217,4.8272,24.9482,5.0867,0.0364,3lqj
2.6700,74.3975,1180.2252,4.5213,0.5061,6.1968,0.0909,3lvw
6.6000,73.4517,1289.0803,3.3033,10.3809,1.9143,0.2222,3lxe
10.9600,111.1756,2045.0574,5.6393,51.4543,5.8087,0.0714,3lzs
10.0600,110.3978,2006.1947,7.3367,49.6787,5.3649,0.0714,3lzu
10.5900,124.8320,2066.8103,4.3226,50.8251,5.5936,0.0714,3lzv
3.8400,74.5576,1093.1505,4.7271,0.0000,1.3753,0.1176,3lzz
5.3900,34.9604,509.4897,1.9728,12.0860,0.9417,0.5000,3m1k
7.2200,111.7570,1487.7791,4.0539,50.7369,3.8282,0.1176,3m35
9.8200,150.2586,1782.3651,3.4182,88.1550,3.7514,0.1176,3m36
9.0400,159.4728,1771.8676,4.9534,100.0241,4.2667,0.1111,3m37
4.0600,66.4084,860.1980,4.1268,2.0000,7.7900,0.0833,3m3c
4.4300,71.1563,814.3730,5.2942,2.0000,8.7425,0.0833,3m3e
3.6000,67.6193,835.8762,6.3784,2.0000,8.4511,0.0833,3m3o
5.7300,105.7684,1269.5973,5.7006,0.0000,4.1478,0.1176,3m3z
6.7400,71.1155,1354.0922,3.0714,24.7515,2.1259,0.1538,3m67
8.3500,95.9606,1417.3646,8.6071,39.8917,11.0461,0.0769,3m6p
7.4900,104.7536,1388.9974,7.5534,32.8214,9.5807,0.0769,3m6r
6.1600,96.7901,1605.1262,4.9375,0.0000,8.9339,0.0952,3m89
4.0000,49.8200,702.2588,4.2228,21.9507,0.5501,0.2857,3m8t
4.8900,196.3402,2371.6655,9.3305,10.4235,13.6330,0.0435,3m8u
7.2200,77.7668,1296.2466,3.2824,32.5765,2.3578,0.1538,3m96
4.1200,49.8562,465.1322,1.8430,0.0000,0.0000,0.3333,3mam
5.3600,78.8238,1156.1925,1.9758,78.2946,2.0211,0.2000,3mf5
2.5200,72.0302,934.3773,5.7905,1.4933,6.2298,0.1667,3mfv
3.5200,48.6052,839.5918,3.6142,0.0000,4.1777,0.2000,3mfw
7.9600,67.5367,1024.6984,3.6605,32.9284,4.3800,0.2222,3mhc
2.3000,54.5397,671.8757,3.5941,3.3192,2.0843,1.0000,3mhw
7.7700,104.2488,1496.5869,8.7692,0.0000,13.1868,0.1333,3mi2
5.4500,51.2559,783.2062,4.3766,4.1951,4.5120,0.1429,3mi3
7.6800,85.8569,1387.9142,2.4284,54.7179,1.8051,0.1250,3miy
8.0500,69.7126,1098.4866,2.5207,33.5528,1.7747,0.1538,3ml2
4.3000,54.0996,627.7178,4.8935,0.0000,7.4137,0.2500,3moe
3.0700,34.7691,420.8061,3.7188,0.0000,5.1056,0.5000,3mof
2.8400,39.7772,562.1829,6.0716,0.0000,6.8152,0.2500,3moh
5.2200,56.8552,716.3698,0.9210,31.4176,0.0830,0.2857,3ms9
4.6600,54.8527,859.0079,0.2213,57.5051,0.0000,0.1333,3mss
10.7000,96.3332,1453.8269,4.2498,12.0608,2.2477,0.1053,3myg
7.5200,74.2733,1345.7855,3.7403,39.0673,2.3460,0.1538,3myq
7.2000,55.5969,787.4818,3.9789,35.4967,2.8366,0.1000,3mz6
6.6500,54.2474,914.0923,2.9534,28.4241,1.7456,0.2222,3mzc
6.2100,98.0223,1156.3981,5.2789,30.1025,1.8008,0.1538,3n0h
7.3000,64.7965,1045.5283,2.4286,30.2486,1.9194,0.2222,3n0n
5.2200,73.6803,907.3972,9.5821,0.0000,13.8290,0.1429,3n1c
7.8200,74.9529,1088.1071,3.2407,30.6033,2.8750,0.1818,3n2p
7.8400,89.8505,1354.2108,7.9239,11.9505,6.7166,0.0741,3n2u
7.5100,97.9367,1363.1312,5.3584,34.6994,5.7001,0.1111,3n2v
3.3700,52.2475,712.6624,3.1714,4.3119,4.6168,0.2000,3n35
7.2400,92.4482,1048.3505,3.5959,43.8253,0.6760,0.1250,3n3g
8.4800,59.6217,984.5876,2.5908,38.9782,1.5780,0.1818,3n3j
7.0200,63.3423,985.1749,2.3233,33.4506,1.8824,0.2222,3n4b
6.8500,124.8993,1589.8550,7.0637,53.5681,9.4734,0.1176,3n76
3.7000,67.8261,861.7714,5.5002,7.3602,9.6903,0.2857,3n7a
4.5000,70.0505,968.8774,0.7248,45.1663,0.0000,0.2500,3n7h
7.1400,152.4378,1497.0569,5.3766,49.2772,4.6214,0.1667,3n7o
5.6400,129.8901,1682.9431,7.0879,47.2388,10.3406,0.1333,3n86
4.0500,70.1726,852.0377,4.3317,9.1372,8.0406,0.4000,3n8k
7.1500,80.2442,921.5884,9.7841,3.4282,10.3110,0.1111,3n9r
5.2600,99.3491,1141.8776,12.2817,1.3044,15.4977,0.0952,3n9s
7.7400,59.8417,983.8001,2.2023,32.6187,1.7951,0.1250,3nb5
5.3400,51.7459,1136.7482,0.7514,62.0982,0.6706,0.1333,3nee
5.9200,73.5932,1412.2625,2.2246,78.5988,0.0000,0.1176,3neo
5.6200,54.3431,1154.4498,1.4753,66.0249,0.1644,0.1333,3nes
6.0000,79.6044,1425.2013,2.1570,73.4558,0.0000,0.1176,3nex
5.4300,43.8434,657.4783,3.3245,0.0000,2.2692,0.2000,3ng4
8.4300,123.2004,1450.7465,2.3622,119.9718,2.8142,0.0606,3nhi
7.0100,105.0531,1343.9121,2.5748,92.4523,1.0000,0.0645,3nht
7.5500,67.7831,1074.2979,6.6481,21.2523,4.4281,0.0741,3ni5
3.4500,95.0902,1272.2661,6.4298,8.4165,9.6838,0.0645,3nik
4.7500,92.9506,1403.7290,7.5439,6.9484,8.6424,0.0606,3nim
4.8900,75.0096,1186.7864,1.7318,99.0860,1.0000,0.1250,3njq
4.7000,70.7637,745.1879,2.6929,6.7831,3.8283,0.4000,3nkk
5.1200,129.2383,1987.3909,11.1888,11.0371,11.0025,0.0294,3nkx
8.6600,84.2911,1252.0869,5.4306,28.9851,2.9112,0.2222,3nox
8.3400,147.5775,2286.1406,2.4697,91.6715,3.7576,0.1111,3npc
3.7800,46.2484,681.9929,0.8041,80.9722,0.0000,0.1111,3nq3
4.0300,20.3674,453.5648,0.2905,26.3266,0.0000,0.1429,3nq9
7.1900,131.7823,1941.9294,5.7593,2.7588,7.0299,0.0500,3nsn
9.8200,116.0667,2013.6781,3.7110,53.3070,4.8735,0.0714,3nu3
8.8200,118.5132,1988.7617,3.5346,55.8747,4.4873,0.0714,3nu4
8.3500,117.9906,1985.5378,4.6677,54.9733,4.3619,0.0714,3nu5
9.3000,117.7156,1984.7715,4.7268,54.8498,4.4168,0.0714,3nu6
9.0500,103.3876,1927.5415,3.8375,51.4280,4.1164,0.0714,3nu9
9.3900,114.0134,2001.9847,5.8579,57.7416,4.8315,0.0714,3nuj
9.8000,116.5385,1985.4431,4.2071,56.5059,4.7704,0.0714,3nuo
6.4900,122.8030,1904.8885,6.7257,11.4089,3.6140,0.0690,3nw3
9.0000,171.9799,2169.5740,11.3353,41.8823,11.4796,0.1111,3nw9
8.1000,71.9213,1160.1566,4.9402,13.0704,5.4283,0.1111,3nx7
4.7100,73.0572,1013.9296,5.0845,6.7934,7.0178,0.0556,3ny3
3.4800,69.8684,869.8256,4.1786,15.7285,1.9339,0.5000,3nyd
7.4900,115.8531,1511.4690,4.7873,39.2932,4.2090,0.2500,3nyx
9.2700,100.4155,1688.7555,6.7095,47.8929,7.9828,0.1000,3nzk
7.6200,195.9716,3051.6196,16.0565,36.0024,8.7641,0.0299,3o4k
9.1000,93.1966,1469.2311,2.0729,32.0467,0.7784,0.1429,3o56
4.7600,104.3773,1168.0483,7.4607,46.4082,4.8222,0.2500,3o5n
5.2800,39.8651,1096.3694,3.6396,11.1140,3.9791,0.1053,3o5x
7.4800,140.9345,2151.3740,5.2020,72.4015,6.0388,0.0294,3o6m
6.6800,85.7482,1107.1724,8.3999,0.0000,10.5442,0.1429,3o75
7.2800,78.2859,677.4166,4.1186,0.0000,4.8160,0.6667,3o7u
7.2400,116.3043,1213.2198,2.3818,34.2851,1.6278,0.2000,3o84
6.5200,111.8001,1612.3561,6.7051,23.7670,11.4170,0.0667,3o9p
8.1400,67.2351,1263.5228,3.1802,36.8540,2.4590,0.1429,3odu
7.4700,159.8440,1906.4523,10.2838,12.0552,11.4863,0.1111,3oe4
6.8800,150.9190,1787.3947,9.3193,25.8616,11.0666,0.1000,3oe5
4.8500,101.1869,1208.9120,12.9786,2.9976,12.8971,0.1333,3ohi
5.6800,69.5035,1229.3923,3.5784,25.1205,1.7393,0.2000,3oil
6.7400,54.9272,1150.5226,3.1734,51.2814,1.7698,0.2000,3oim
11.2300,132.0796,2192.2285,8.9404,53.8774,4.6527,0.0690,3ok9
6.3600,60.4129,1218.7019,4.9121,57.8426,1.8091,0.2222,3oku
6.2300,74.0420,1334.9958,3.0132,27.3239,1.6114,0.2222,3okv
5.9000,168.2042,2935.1394,12.5402,6.9619,17.4171,0.0392,3old
5.0000,131.8302,1484.5879,3.9945,15.0235,2.4556,0.0377,3omc
4.7200,104.0556,1173.1915,2.1089,16.8691,1.6945,0.0426,3omg
5.2000,93.0463,1253.3157,6.2497,25.2250,10.4821,0.0769,3ov1
6.5700,100.9761,1369.3506,6.7588,37.3919,10.7511,0.0769,3ove
2.5500,43.8455,717.4843,1.3840,16.5459,0.0000,0.4000,3ovn
6.0700,62.1923,1115.8988,0.6728,55.4279,0.6268,0.6667,3owj
7.4700,145.9947,2557.2920,6.3710,67.1851,7.7214,0.0870,3own
8.0000,53.3244,990.7515,3.2730,28.9763,1.7680,0.1333,3oy0
3.6600,56.1359,764.4429,4.6205,0.0000,8.4796,0.0769,3oy8
7.9900,58.7771,951.4796,3.8352,34.1276,1.7674,0.1333,3oyq
8.0500,57.5221,931.4324,2.5209,39.6034,1.7286,0.1818,3oys
4.1100,53.1391,710.6570,3.5075,0.0000,6.7709,0.1111,3oyw
9.1900,126.6235,1372.2273,8.7942,11.0339,10.6405,0.1176,3ozg
5.1100,46.7376,1298.5452,3.8513,51.0751,0.0000,0.3333,3ozj
6.6200,133.2499,1281.7217,7.8215,32.9171,7.1984,0.1333,3ozp
5.1500,87.1927,1315.3048,7.9432,10.9403,9.7019,0.1250,3ozr
5.3300,144.0088,1935.1765,7.7954,19.3665,9.0003,0.1000,3ozs
4.1300,150.3864,1768.9039,7.5217,25.6787,9.8116,0.1111,3ozt
4.4800,92.6639,1339.7186,2.2007,48.5558,2.6531,0.1333,3p17
6.2200,99.5045,1561.3888,5.2096,0.9845,9.0610,0.1053,3p2e
9.7400,122.9548,1548.0780,9.4112,71.6430,5.4254,0.1176,3p3g
7.2500,63.4409,1175.3319,2.4488,34.1648,2.2224,0.2000,3p3r
7.5900,60.0200,1076.2198,3.1046,27.3967,2.8284,0.2500,3p3s
7.2400,67.6921,1071.6216,2.9653,41.9173,1.9361,0.1667,3p3t
5.1000,37.3602,929.8404,0.8330,21.4227,1.0351,0.1176,3p4v
7.6000,63.8985,760.2808,3.3208,6.4156,0.0000,0.2222,3p58
7.3900,45.4412,882.9648,1.9123,25.1557,0.7073,0.2857,3p5l
7.3000,80.7778,1291.3989,1.1773,61.7048,0.7432,0.1667,3p5o
7.7000,50.0730,539.8998,6.2755,0.0000,8.7198,0.2857,3p7i
9.2800,163.5346,1992.0526,4.6080,48.1147,4.4677,0.0667,3p8n
8.7200,140.1801,1917.6277,4.6273,45.0353,4.8753,0.0667,3p8o
4.5500,84.7877,1075.9047,7.7017,24.4273,7.9389,0.0952,3p8p
6.0900,132.0084,1923.8304,5.1814,21.4965,6.8014,0.0870,3p8z
5.3000,192.4210,2882.5754,10.0121,96.1725,12.5027,0.0282,3p9l
5.0000,185.8225,2779.8486,8.7407,94.4618,13.2739,0.0299,3p9m
6.2000,52.9720,1055.6199,4.9428,35.4761,1.0000,0.2857,3p9t
6.2200,104.1741,1563.3511,6.0527,1.5644,9.2619,0.1053,3pb3
5.7400,87.0105,970.1774,2.7112,22.2104,1.0329,0.1111,3pb7
5.2400,46.8982,610.9849,3.5043,9.7957,2.0756,0.2500,3pb8
6.5800,65.5882,747.1315,2.9120,34.2925,1.0000,0.3333,3pb9
7.0200,88.3217,976.8259,2.2765,21.4948,1.0000,0.1053,3pbb
6.0500,53.7329,811.6620,6.5808,25.7261,4.0000,0.4000,3pcf
2.3000,56.0236,791.1844,8.9142,32.4915,3.6043,0.2857,3pcg
6.7000,52.3167,814.8829,3.8814,20.7195,3.8009,0.4000,3pck
3.6600,57.2059,882.8449,9.2120,33.0470,4.4860,0.2500,3pcn
6.4600,87.5366,893.2336,6.7857,8.7439,9.0525,0.5000,3pd8
6.2200,89.3727,923.6605,5.8347,7.9843,6.8086,0.5000,3pd9
9.6500,105.6398,1340.4701,2.3768,68.4392,2.8265,0.2500,3pe1
9.7600,106.3519,1369.2740,2.5617,66.5521,2.8346,0.2500,3pe2
6.4400,95.7119,1108.9874,8.4068,4.0386,13.4720,0.0909,3pfp
5.3000,35.1471,893.1125,1.9754,15.1778,0.0000,0.1053,3pgl
6.7000,57.8751,817.4847,2.0563,22.2075,1.6527,0.1250,3pgu
4.8800,163.5802,2199.8455,7.5043,0.0000,11.8272,0.2000,3pju
6.9600,101.8410,1318.3097,3.3668,11.3813,3.9327,0.1111,3pn1
6.8500,103.2496,1408.7809,8.7293,39.3804,11.0145,0.0769,3pn4
4.0200,103.8791,1181.2975,2.9875,18.2298,2.2344,0.1538,3po1
7.0600,66.3423,1024.2870,8.1882,15.6525,3.9510,0.2222,3po6
9.5400,110.8812,1559.8339,4.9560,73.5063,3.5154,0.1000,3ppm
5.2200,40.6599,557.0837,0.6528,0.0000,0.7219,0.3333,3ppp
4.5500,38.5187,464.5526,1.2839,0.0000,0.0000,0.2857,3ppq
2.8200,52.4523,694.9867,1.6102,19.7954,1.7405,0.5000,3ppr
7.8200,135.2693,2331.7556,5.6289,62.5858,6.2767,0.0513,3prs
10.1700,119.4787,1542.9360,9.9209,67.0209,5.4267,0.1111,3ps1
6.6600,64.6390,1109.6895,2.4233,53.3850,1.0000,0.4000,3pwd
3.3500,44.9416,665.5667,5.2385,4.0617,5.2495,0.3333,3pwk
9.1000,121.1545,2065.9639,6.5735,50.4739,6.0817,0.0714,3pwm
7.3200,132.3584,2282.5657,4.8764,87.9904,6.9050,0.0690,3pww
4.4300,44.4699,765.2075,1.4663,51.1872,1.0000,0.2500,3pxf
6.8600,89.1755,1289.1077,2.5985,56.2504,1.1914,0.2500,3pyy
5.3300,43.4188,529.7504,3.6999,0.0000,3.8122,0.2500,3q1x
4.1800,83.3230,937.1705,2.5723,43.0458,3.0000,0.1818,3q2j
6.3100,144.0744,1743.5365,8.4078,60.7978,9.2551,0.0769,3q44
4.3100,122.5164,1914.1655,4.9368,18.5043,8.2244,0.0290,3q5u
7.5700,133.1441,2017.8556,3.0070,49.3630,2.7238,0.1250,3q6w
5.6500,117.2949,1200.6781,7.4040,0.0000,11.2913,0.0952,3q7q
11.5400,123.3023,2178.1538,8.7303,53.3965,4.9131,0.0645,3qaa
4.9700,94.2749,675.1515,4.0145,0.0000,3.3584,0.5000,3qbc
8.7700,95.6325,1228.2743,2.2537,37.1783,0.8444,0.2222,3qdd
4.1700,157.4679,2349.0264,5.9538,51.0296,9.1462,0.0370,3qfd
6.1200,53.8805,657.3741,3.1709,5.9212,5.2107,0.2857,3qfy
3.2400,58.2712,725.3826,4.2134,0.0000,6.0235,0.2500,3qfz
5.8900,81.5048,1469.1075,5.3060,52.0078,1.3813,0.1818,3qgw
7.8000,83.4166,1406.6886,3.1092,50.1076,1.9225,0.1818,3qgy
6.8700,44.7283,671.6698,4.2106,5.1115,6.5095,0.1667,3qin
8.3800,168.1632,2424.5171,3.2042,91.7387,1.6175,0.0588,3qkd
6.3700,39.2976,879.7476,1.1717,46.2958,0.0000,0.0667,3qlm
4.8500,46.9861,691.1324,1.9119,14.2299,2.6007,0.1176,3qnd
6.5700,138.8524,1729.0341,6.9703,1.7243,9.5083,0.1053,3qox
5.6000,40.8687,1463.5181,2.0779,53.1710,0.7951,0.1538,3qps
5.8200,45.2377,1721.9301,4.3331,51.3427,2.6361,0.1053,3qqa
5.8200,74.9603,1146.0604,3.7988,43.7450,4.0681,0.2000,3qqs
4.8200,57.6515,929.1102,3.3915,8.6759,5.7866,0.1667,3vd4
4.0000,56.1023,930.2390,3.4100,10.8758,5.6924,0.1667,3vd9
2.5200,73.4269,888.5551,8.7401,0.0000,7.9536,0.2500,3vdb
8.2700,99.9310,1299.6493,4.2201,49.4419,4.1406,0.1818,4djy
6.5200,69.9894,1352.6746,1.6299,26.3672,0.4330,0.2500,4dko
5.7200,69.6223,1300.3497,0.9667,29.2844,0.6745,0.2222,4dkp
6.6000,98.9791,1471.5308,1.2141,29.8164,1.3122,0.2000,4dkq
6.5200,84.8226,1398.5503,1.8176,24.3791,2.4208,0.2000,4dkr
4.9400,73.9491,1238.2506,2.4289,4.7413,3.4872,0.1250,4dmw
7.2900,85.7705,868.2538,5.0102,4.2987,7.2682,0.2222,4do4
5.8300,67.8013,660.1294,4.1536,0.0000,6.9605,0.2500,4do5
5.3700,87.4225,1222.1342,6.4686,11.7881,10.6991,0.1429,3qt6
4.1300,109.3221,1422.7081,2.3958,48.7471,2.6687,0.1333,3qto
4.6500,105.5616,1451.7217,2.7537,49.7520,2.5106,0.1333,3qtv
6.4500,95.3485,1719.7437,6.4036,24.0230,9.0559,0.0541,3qw5
4.2600,94.7324,1402.2804,2.5099,49.8258,2.1625,0.1333,3qwc
4.2000,114.3364,1495.8081,2.8208,54.0893,2.5887,0.1333,3qx5
2.8600,103.1374,1161.3888,8.2529,0.0000,7.1467,0.0625,3qx8
4.0500,94.6840,1049.8870,2.2808,0.0000,4.9898,0.1000,3qx9
5.2200,137.1187,1669.2538,4.4870,24.7310,7.2506,0.0909,3qxt
8.4000,146.6221,1710.1492,7.8344,29.0040,5.7247,0.1000,3qxv
5.0800,122.9119,1786.5962,7.5617,0.0000,10.3529,0.2000,3qyy
4.8400,66.6414,1309.9701,3.6099,33.3712,2.9206,0.0606,3r0y
7.3000,56.1211,906.5388,2.4991,23.2410,1.7647,0.1818,3r16
6.4100,63.1184,962.0320,2.2603,21.8727,1.7060,0.1818,3r17
6.9200,45.8166,1054.8193,1.6775,64.5071,0.0000,0.2222,3r1v
5.2500,116.4344,1609.6677,6.2117,0.4019,8.4329,0.1000,3r24
5.9200,53.5168,893.0882,1.0112,23.4554,1.1095,0.2857,3r4m
6.8900,64.9173,1191.7273,1.5915,39.8271,1.1274,0.1333,3r4n
7.9600,104.3225,1677.7760,3.0264,45.2277,2.7186,0.1176,3r4p
4.7200,101.3801,1459.2749,4.6950,46.9713,2.8431,0.2500,3r6c
4.5200,43.6926,454.9347,1.0365,0.0000,1.5326,0.2857,3r6u
8.3600,135.9166,2010.0522,3.6695,43.8116,2.7718,0.1250,3r7o
4.8200,59.1645,760.2792,1.4770,15.4044,1.5860,0.2222,3r88
9.4300,80.0592,1034.8081,10.3140,5.2737,8.6226,0.1429,3rbu
9.8500,72.9902,975.9026,4.7832,23.4030,7.3543,0.1667,3rdo
9.3100,71.0658,918.6167,4.2774,30.1560,7.2682,0.1429,3rdq
4.9100,89.0221,1428.4495,3.9211,70.9936,4.6309,0.0308,3rdv
7.4000,61.1463,1224.4000,1.6674,8.7807,1.2315,0.2222,3re4
6.2500,81.6013,1116.3926,2.9465,30.3825,1.7056,0.1538,3rf4
5.6300,75.2608,947.8447,3.3532,46.5879,1.6729,0.2000,3rf5
9.9200,124.2916,1240.6415,4.5063,28.9750,1.6754,0.1667,3rlb
7.0800,58.2356,990.1875,1.1654,31.9711,1.0000,0.2857,3rlp
7.4000,72.2875,1246.2719,2.0284,35.2233,1.3909,0.3333,3rlq
7.5200,81.0245,1323.3997,2.3153,41.1242,1.6590,0.3333,3rlr
5.7700,99.5395,1315.3419,3.7430,36.2770,3.3126,0.1818,3rm4
