pbindaff,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,nacttors,ninacttors,PDB
6.0800,124.3990,1388.2031,4.9690,27.6722,8.3471,9.5345,45.9411,0.0616,6.0000,0.0000,7.0000,4.0000,2wc3
5.2900,131.1022,1410.2552,6.5643,24.1082,8.2934,6.4030,33.5123,0.1031,6.0000,0.0000,7.0000,4.0000,2wc4
5.6000,79.0441,1294.5995,1.8707,42.7329,4.1671,9.2899,107.7988,0.2785,0.0000,0.8048,7.0000,3.0000,2wca
6.3800,68.6971,932.4339,3.9438,0.0000,7.3588,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.0000,2wcg
4.4300,92.0925,1247.0233,4.8714,11.9558,9.5422,17.3415,133.5633,0.4589,1.0000,0.0000,8.0000,1.0000,2we3
5.1200,127.8569,1994.9092,2.4883,89.3348,2.4241,31.2042,235.8881,0.4974,12.4964,0.0000,14.0000,0.0000,2web
3.9600,115.0491,1906.7625,1.6951,69.8699,2.1737,26.2511,196.3526,0.9051,0.3271,0.6794,13.0000,0.0000,2wec
6.1000,105.3050,1965.6716,2.0177,67.0495,2.4632,14.2146,179.2197,0.2162,0.6681,0.0000,8.0000,0.0000,2wed
6.5000,57.0179,688.1350,1.2674,23.8012,2.3574,1.9393,4.8002,0.0811,0.0000,0.0000,1.0000,1.0000,2weg
5.9500,55.5606,705.0717,2.6799,30.5374,4.2355,1.5282,4.7094,0.2977,0.0000,0.0000,1.0000,1.0000,2weh
6.0800,49.0333,615.3432,1.1522,24.9856,2.2922,0.3085,4.0491,0.0000,0.0000,0.0000,1.0000,1.0000,2wej
6.9300,53.8861,681.4293,1.2775,23.8722,2.3519,0.3653,6.5769,0.0000,0.0000,0.0000,1.0000,1.0000,2weo
5.9000,103.2416,1675.6075,3.8802,33.7895,4.7317,13.0186,84.0219,0.1867,0.0000,0.0000,5.0000,4.0000,2weq
7.0500,69.3233,1283.0787,1.5612,22.7623,1.5981,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2wer
6.0000,81.0167,1081.8970,2.2778,0.0000,6.0815,2.4580,29.7006,0.1141,0.0000,0.4826,3.0000,4.0000,2wf5
8.7000,110.0474,1682.1118,1.6952,54.0078,1.0078,12.1854,124.2904,0.5253,8.7887,0.0000,5.0000,1.0000,2wgj
4.0000,117.9616,1099.7559,1.9321,51.5010,1.3904,5.7696,42.8624,0.0736,0.0000,0.0000,5.0000,0.0000,2whp
7.1000,109.5645,1092.9427,4.7721,0.0000,9.8443,12.3776,112.6567,0.2532,0.0000,0.0000,6.0000,3.0000,2wjg
6.8200,128.5374,1947.7950,2.7822,21.3791,4.3862,32.4166,239.0330,1.3220,0.0000,2.2442,11.0000,7.0000,2wk2
3.3200,45.7606,663.5067,2.6406,8.3935,2.8359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2wk6
8.5900,88.0154,1098.5040,3.2697,19.5927,6.5746,4.5331,29.6692,0.4374,0.0000,0.0000,3.0000,1.0000,2wky
8.7700,176.1561,2616.1768,3.5819,116.0877,5.1660,40.8676,327.6241,1.2444,5.3739,0.1869,15.0000,2.0000,2wkz
7.8000,164.1948,2661.0073,4.0640,98.3296,4.8109,42.8539,337.4890,0.9583,5.2262,0.0000,15.0000,2.0000,2wl0
6.6000,85.8904,1460.9652,3.5233,17.5677,4.7416,17.2287,120.2792,1.3025,0.0000,1.9741,6.0000,5.0000,2wly
4.6000,87.8587,1421.5397,1.9771,15.1167,3.8064,13.1326,118.5671,0.9724,0.0000,2.0500,5.0000,5.0000,2wlz
4.5200,129.0981,1985.9249,2.6088,22.5209,4.0888,28.5949,242.6564,1.7877,0.0000,3.1996,9.0000,7.0000,2wm0
8.5200,81.0400,1128.4377,1.9577,51.5670,1.1090,9.7088,74.2363,1.1727,5.4715,0.0000,3.0000,1.0000,2wn9
6.3200,87.8152,1122.7791,1.0913,38.6720,0.2317,5.1815,53.2067,0.2003,2.8223,0.0000,3.0000,0.0000,2wnc
6.4800,101.1891,1325.6951,2.7728,64.7022,0.4272,5.2026,85.9370,0.5970,6.4989,0.0000,4.0000,0.0000,2wnj
3.9000,69.0655,846.7473,0.6920,20.9597,1.0852,10.4597,59.6395,1.0701,5.1319,1.7887,3.0000,0.0000,2wor
3.9000,87.3585,1105.2449,1.0139,30.5898,0.7441,2.2410,47.2617,0.7155,5.9284,0.0000,3.0000,0.0000,2wos
3.6000,130.9846,2030.6987,3.0450,37.6837,4.8728,63.7701,422.4416,0.9431,1.4999,1.9708,26.0000,1.0000,2wp1
3.7400,47.0031,1147.5797,1.6542,24.1230,3.3233,9.4247,54.1798,0.5203,0.0000,1.0198,3.0000,4.0000,2wq5
5.5100,108.3732,1732.6870,6.3089,7.5083,14.9666,18.9957,104.6951,1.1399,0.5119,2.6587,11.0000,5.0000,2wqp
5.4400,163.3395,1840.5383,5.7987,5.6236,10.6143,7.5465,104.5921,0.0232,0.0000,0.0000,7.0000,4.0000,2wr8
8.7400,97.8161,1756.5939,1.2726,56.8441,1.3518,10.6725,132.7425,0.7009,11.5053,0.0000,4.0000,0.0000,2wtv
4.2900,61.5949,1213.7682,0.8807,39.5728,1.1481,24.8247,97.4992,0.2777,25.7113,0.0000,7.0000,0.0000,2wuf
10.7000,153.6973,1865.1147,5.6568,28.1928,7.4905,11.5940,85.6405,0.5374,1.0000,0.6309,8.0000,1.0000,2wva
6.1200,71.2791,807.0797,3.9173,0.0000,7.7751,1.8502,7.3544,0.4917,0.0000,1.0000,2.0000,5.0000,2wvt
4.0200,78.3829,969.6542,4.0743,0.0000,8.3775,1.6538,5.3437,0.1619,0.0000,0.5749,1.0000,4.0000,2wvz
4.4300,52.5456,817.2106,3.5127,0.0000,8.0778,14.3668,83.2920,0.3286,0.0000,1.2318,5.0000,7.0000,2wyf
8.7000,109.3896,1478.7311,1.3446,48.7693,0.1460,12.8097,112.6360,0.2313,1.9040,0.0000,7.0000,0.0000,2wyg
9.0000,110.3468,1468.3267,1.0328,35.8789,0.4429,12.0251,113.6743,0.1872,1.5574,0.0000,7.0000,0.0000,2wyj
7.0000,115.2606,1567.4192,4.3152,7.2321,9.3856,11.1282,90.0146,0.5312,0.0000,0.2302,6.0000,2.0000,2wzf
5.2200,141.3361,1809.1768,4.4924,0.0000,10.8013,17.0513,196.7912,0.1326,0.0000,0.0000,11.0000,4.0000,2wzm
3.8500,62.6087,874.2300,4.1918,0.0000,7.5676,1.6932,3.7745,0.2432,0.0000,0.7044,1.0000,4.0000,2wzs
11.3300,99.0494,1704.9218,1.3591,99.0625,0.1636,3.7606,48.7715,0.0098,4.4778,0.0000,1.0000,1.0000,2x00
3.7600,74.5673,860.7596,5.9578,9.3166,7.5787,0.6363,4.2447,0.4017,0.0000,0.9055,1.0000,4.0000,2x09
4.6000,85.0829,1172.7577,1.3471,0.0000,2.8737,2.1863,26.7082,0.0016,0.0000,0.0000,3.0000,2.0000,2x0y
7.1200,94.4125,1371.9489,1.5416,97.9554,2.3525,13.3682,101.1006,1.7319,25.0814,0.0000,8.0000,1.0000,2x2r
8.5700,108.4973,1617.5262,2.6297,33.0186,2.2567,10.6583,182.8337,1.0592,0.4293,0.0000,6.0000,0.0000,2x4z
6.6300,64.1044,1297.6775,1.4487,44.0232,1.4800,11.6859,55.6201,0.0961,1.5505,0.0000,5.0000,2.0000,2x7t
5.2700,66.1683,1189.5608,1.2613,45.7935,0.6452,6.3822,33.3206,0.1568,0.0000,0.5378,3.0000,2.0000,2x7u
7.9600,43.5141,819.9996,0.4773,10.0594,1.1902,7.8116,17.4214,0.0315,0.2548,0.0000,3.0000,1.0000,2x8z
6.7400,88.8873,1666.0874,1.8669,11.0760,2.8638,38.6906,149.9220,0.5828,18.9035,0.8545,12.0000,1.0000,2x91
4.9500,132.7931,1970.0801,3.7896,43.4989,6.5819,34.9775,236.2814,0.1968,13.8108,0.0000,15.0000,1.0000,2x95
4.0300,120.9928,2398.8047,1.9771,60.9102,2.5819,38.1169,308.4070,0.9043,10.3477,0.2743,12.0000,0.0000,2x96
5.6600,110.7427,1762.0818,3.1280,21.0413,5.6444,29.1459,161.5629,0.2165,3.4575,0.4001,13.0000,0.0000,2x97
9.2700,95.6799,1353.2056,2.1582,53.9479,2.0016,6.1532,58.3662,0.2283,3.3017,0.2151,2.0000,2.0000,2xab
9.1900,108.4946,1744.0791,0.8904,32.8905,1.6906,17.9191,222.7590,1.7336,10.2265,1.0000,9.0000,0.0000,2xb7
7.5900,115.3071,1543.3392,5.2287,47.5514,8.8592,7.3570,64.2524,0.4511,1.5105,0.0000,4.0000,3.0000,2xb8
5.0200,167.1123,2014.1211,6.5029,0.0000,10.9453,17.0140,132.9913,0.8423,0.0000,0.7213,8.0000,3.0000,2xbp
8.4300,165.3347,1786.3074,2.0739,62.6026,1.2330,13.9818,161.4461,0.9885,5.9316,0.3577,7.0000,0.0000,2xbv
8.0000,170.2903,1788.5435,2.1732,63.1653,2.3948,10.4477,161.0756,1.6660,6.5747,0.9143,6.0000,1.0000,2xbw
7.8200,161.6105,1765.9119,2.2248,62.5299,2.6659,11.7096,159.3574,1.6238,6.6601,0.7338,6.0000,0.0000,2xbx
6.7200,170.4263,1876.6936,1.9973,56.5950,1.7193,15.1645,181.8957,1.8803,7.0923,0.4086,7.0000,0.0000,2xc0
8.0500,169.3026,1827.4559,1.6966,65.5673,1.7969,16.6723,164.8979,1.6937,7.3119,0.2300,7.0000,0.0000,2xc4
6.4600,105.2164,1296.5647,4.5339,46.5480,8.8489,1.9811,26.3937,0.1697,0.8849,0.0000,2.0000,3.0000,2xd9
6.2200,112.0889,1408.2521,4.8580,50.8603,9.5001,1.6848,34.3605,0.2862,1.1850,0.0000,4.0000,3.0000,2xda
5.4700,99.9799,1194.2002,2.1924,67.2756,2.4579,31.2213,197.4713,0.9127,21.1146,0.0000,7.0000,0.0000,2xde
3.6000,53.1449,776.6348,0.9598,15.6641,1.3093,1.2307,16.7701,0.0000,0.4533,0.0000,1.0000,1.0000,2xdk
3.1000,68.7484,1063.8077,0.6485,13.1183,0.6025,5.9609,31.5813,0.2422,4.3387,0.0000,4.0000,1.0000,2xdl
6.4600,74.2468,947.0834,0.8819,24.1400,0.9419,4.8178,29.1615,0.2424,1.5146,0.0000,2.0000,1.0000,2xdx
9.8400,221.1162,3359.0459,6.2631,36.6900,12.6365,58.1864,400.3627,0.9793,0.0000,0.7818,41.0000,0.0000,2xef
10.7000,177.1214,2704.7549,5.8249,37.5359,11.8683,35.9525,226.7860,0.8729,0.0000,0.9078,29.0000,0.0000,2xeg
10.6200,176.4957,2618.9463,4.7180,36.2993,11.1498,21.8251,179.5684,1.1488,0.0000,1.0000,23.0000,0.0000,2xei
8.8700,163.6896,2423.5225,4.7340,16.3312,10.9966,33.2739,221.0858,0.3772,0.0000,0.0000,26.0000,0.0000,2xej
4.1500,61.4482,1161.4664,2.9202,0.0000,6.8017,12.3575,68.2651,0.7567,0.0000,0.9281,4.0000,7.0000,2xg9
6.8000,107.3356,1888.5834,3.5373,46.8241,5.7126,29.1075,242.9873,0.3202,6.9192,0.2242,12.0000,2.0000,2xhm
5.9600,84.4879,1154.4718,2.6529,41.9442,1.8881,4.3625,48.0515,0.6965,4.8227,0.0000,2.0000,1.0000,2xht
7.2600,66.5401,652.8264,3.5399,10.8250,7.5797,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2xib
7.2000,114.4339,1377.9814,4.8509,23.4782,8.6220,5.0906,81.6185,0.4228,0.0000,0.7542,3.0000,3.0000,2xii
7.5500,86.0024,1425.8196,1.2729,72.1461,2.7618,7.3739,123.6470,0.8062,6.2776,0.0000,5.0000,1.0000,2xj1
7.1800,88.2751,1412.0392,1.1172,59.4803,1.2861,7.1082,117.9223,0.2915,1.5379,0.0000,4.0000,0.0000,2xj2
6.6600,92.4786,1128.3505,3.9360,21.4197,6.1425,6.3921,14.1286,1.0503,0.0000,1.0000,1.0000,3.0000,2xj7
7.8200,97.8601,1335.8165,1.9104,50.2744,1.9931,7.1734,64.4644,0.1184,3.2171,0.0293,3.0000,1.0000,2xjg
6.5100,98.8107,1334.9189,1.7286,54.6557,1.8916,4.0522,54.7238,0.2239,0.4116,0.3204,1.0000,1.0000,2xjj
9.1500,100.9037,1431.3916,2.0217,47.5953,2.0159,8.8432,93.2673,0.3175,3.2634,0.2471,4.0000,2.0000,2xjx
5.0700,82.4087,1075.9951,3.2707,13.2981,7.2160,9.8079,15.0420,0.7764,0.0000,0.0000,2.0000,3.0000,2xm1
4.6200,79.2253,1130.6725,4.4732,13.3048,7.6370,9.2008,17.4827,0.8801,0.0000,0.0000,2.0000,4.0000,2xm2
9.9600,98.2495,1619.4065,3.1218,31.3900,2.1032,5.4791,79.8348,0.5283,0.0753,0.0000,7.0000,0.0000,2xmy
5.9200,65.8489,1067.6492,0.8490,68.7134,1.4269,10.3492,42.9186,0.2064,7.4263,0.5798,3.0000,0.0000,2xn3
6.6900,89.1309,1231.8324,1.4091,37.6169,2.1523,7.2283,70.3110,0.5214,0.8297,0.5457,5.0000,1.0000,2xn5
6.8300,108.3197,1633.7354,1.9782,30.3003,2.9805,7.5697,95.5906,0.9885,3.2983,0.0000,4.0000,0.0000,2xnb
3.4300,108.7710,1630.6471,3.2219,1.2836,6.6066,21.6618,189.5667,0.7500,0.0000,1.3969,8.0000,6.0000,2xog
5.7700,68.0408,836.0876,2.0106,18.7139,4.6358,5.4848,37.1497,0.0055,0.0000,0.0000,3.0000,0.0000,2xp7
3.9000,111.7016,1628.3940,2.7724,29.5204,4.7870,12.3113,144.4382,0.2584,4.1614,0.6781,8.0000,0.0000,2xpc
11.3000,137.5526,1740.5123,5.7718,49.6331,6.9487,11.9857,94.9765,0.5840,1.6854,0.0000,7.0000,4.0000,2xpk
6.5500,66.0928,698.3158,2.0099,13.7442,5.2788,3.8710,7.3626,0.1907,0.0000,0.2208,4.0000,1.0000,2xxr
8.0500,76.5603,953.4146,3.5976,24.4334,7.1692,9.1937,21.7806,0.1186,2.0000,0.0000,4.0000,0.0000,2xxt
6.4100,67.4620,673.6624,3.2805,12.3023,7.5716,3.4888,6.6724,0.1013,0.0000,0.0000,4.0000,1.0000,2xxw
6.4100,68.9008,695.8319,2.6900,10.4219,6.2827,3.6836,8.0144,0.1223,0.0000,0.3499,4.0000,1.0000,2xxx
9.1900,131.1169,2763.7112,3.3131,63.5144,4.4446,59.5846,355.5138,0.3657,35.1626,0.0000,17.0000,1.0000,2xy9
6.8200,181.5291,2964.4326,5.7141,69.9469,5.1173,44.8673,348.5954,0.9726,27.7076,0.0000,17.0000,1.0000,2xyd
8.3400,138.6899,2566.0215,3.8460,98.1983,5.1304,37.8592,321.8538,0.9620,7.6690,0.2865,18.0000,1.0000,2xye
8.4400,129.3550,2546.5444,2.8825,82.8011,4.3490,40.1804,320.0344,1.0342,4.6847,0.3295,18.0000,1.0000,2xyf
7.4200,84.7838,1381.9873,1.0968,58.4890,0.3870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2xys
6.2900,85.3878,1799.0182,3.2256,53.8006,1.0000,1.9046,24.6505,0.0000,0.0000,0.0000,2.0000,2.0000,2xyt
8.7000,130.5451,1740.4454,1.7460,35.8844,1.8251,16.1788,139.9721,0.2656,5.2264,0.0000,8.0000,1.0000,2y5f
6.8400,122.1417,1585.1595,1.4963,18.7490,0.9122,14.6640,116.2699,0.4907,1.4627,0.0000,6.0000,0.0000,2y5g
5.7900,104.9378,1494.8624,1.5836,15.5264,0.9224,14.4460,116.6401,0.6432,1.4718,0.0000,6.0000,0.0000,2y5h
5.5400,95.5872,880.8456,5.4489,12.1337,10.9582,2.4922,20.4353,0.0096,0.0000,0.0000,5.0000,1.0000,2y7i
4.9300,57.9510,784.4349,1.0293,47.8297,1.0445,1.5625,2.6886,0.1534,0.0000,0.5596,1.0000,1.0000,2y7k
5.4700,47.9628,738.3752,0.4046,39.8852,0.8057,1.6763,2.6995,0.0684,0.0000,0.3737,1.0000,1.0000,2y7p
8.8900,129.5165,1639.7443,2.3910,58.5487,0.9845,12.2671,122.6823,0.1570,1.0899,0.0000,4.0000,0.0000,2y7x
8.7000,127.9302,1670.4618,2.1088,69.6182,0.8580,10.2995,116.8607,0.6118,1.4856,0.0000,5.0000,0.0000,2y7z
8.0500,121.1822,1669.8344,1.9434,67.4113,1.1410,13.5023,117.1360,0.6622,1.5016,0.0000,5.0000,0.0000,2y80
8.7000,124.6719,1656.8031,1.8970,66.1563,0.5225,14.6219,130.7165,0.1312,3.4459,0.0000,5.0000,0.0000,2y81
8.4000,140.6684,1651.6630,2.0125,65.9037,0.0000,13.0134,135.0405,0.7280,4.4253,0.0000,5.0000,0.0000,2y82
6.4000,103.4160,1489.4546,1.9800,62.9138,1.8547,52.2807,263.6274,2.1391,45.1005,0.3705,12.0000,1.0000,2y8c
3.7700,47.6324,674.9917,1.9034,0.0000,4.8145,11.7953,79.0656,0.6074,0.0000,1.6074,4.0000,8.0000,2y9g
5.7000,72.5950,1156.1395,3.1735,13.0234,6.9819,12.8607,58.9445,0.5902,0.0000,1.4964,5.0000,4.0000,2ya6
3.1400,84.9763,1305.0552,6.5873,12.2534,10.4757,15.0465,87.5565,0.8194,0.0000,2.1121,6.0000,3.0000,2ya7
5.7500,66.6607,1008.4312,2.3053,33.4313,5.1363,15.5010,58.0298,0.1106,5.2741,0.0000,6.0000,1.0000,2ya8
6.1000,138.9171,1774.5742,7.6230,18.7415,14.9992,12.7636,97.6039,1.6037,0.6012,1.4025,8.0000,2.0000,2yay
5.1400,106.0801,1389.0304,3.7224,18.0428,8.1157,3.9377,49.5825,0.2357,0.7308,0.0000,4.0000,1.0000,2yaz
3.8500,82.7050,1149.9286,2.6519,17.5084,5.2814,2.7782,29.2492,0.2279,0.8356,0.0000,2.0000,2.0000,2yb0
6.3800,69.4690,1411.8165,0.9310,0.4827,1.5491,7.4745,72.2985,0.1829,0.0000,0.0000,4.0000,0.0000,2ybu
5.5200,74.7978,1071.2827,2.7478,0.0000,6.9086,3.3229,44.3749,0.1047,0.0000,0.4623,4.0000,5.0000,2ydt
7.3400,76.9719,1349.9771,1.3976,65.8144,2.0474,7.1738,119.9724,0.1355,6.6579,0.0000,5.0000,0.0000,2ydw
6.6300,77.9184,1303.8729,0.5198,52.8301,0.6334,17.1598,89.7594,0.2327,10.0520,0.4699,7.0000,1.0000,2yfe
5.0600,94.3773,1724.5701,1.9027,25.7936,2.3088,13.2913,77.4413,0.0790,0.0000,0.0000,5.0000,1.0000,2yge
5.0900,101.9072,1698.5886,4.4371,32.1280,4.5598,12.9051,80.9102,0.6112,0.0000,0.0000,5.0000,1.0000,2ygf
8.1200,91.6975,1359.8379,2.0808,24.0201,2.2614,8.9026,81.4321,0.2112,7.2231,0.4406,3.0000,2.0000,2yi0
8.3200,86.6615,1362.7855,1.4286,23.3729,1.6001,8.9210,86.4274,0.3930,8.6909,0.6755,4.0000,2.0000,2yi7
3.9200,155.2341,2542.7964,3.3664,18.2920,6.5404,37.7507,280.0467,2.4850,0.3691,3.4778,22.0000,3.0000,2yim
2.7800,33.3446,398.8753,0.4346,37.8350,0.0000,0.9685,0.6254,0.0785,0.0000,0.0000,3.0000,0.0000,2yiv
8.4800,114.8053,1636.3844,1.7814,63.2620,4.0156,7.1266,83.8741,0.0817,4.7847,0.0000,6.0000,0.0000,2yix
8.1300,78.6262,905.8735,1.8049,37.4401,1.8900,1.6958,10.6777,0.1775,1.1983,0.0000,1.0000,0.0000,2yk1
9.4600,139.8713,2061.9585,3.9224,106.8847,3.8292,5.6948,78.4788,0.1662,2.1206,0.0000,2.0000,0.0000,2yki
7.8900,60.6711,879.5229,1.9650,8.1782,3.2217,9.7313,52.0739,0.3327,0.0000,0.9007,4.0000,2.0000,2ylc
7.6800,48.1869,473.9657,1.9593,0.0000,3.7624,0.0377,0.7496,0.0000,0.0000,0.0000,2.0000,2.0000,2yln
3.1600,80.8494,910.5475,3.2041,29.2602,4.8474,2.1569,9.1766,0.0809,0.0000,0.0000,2.0000,2.0000,2ymd
7.6600,75.3820,1195.2255,1.8129,47.6832,0.0000,7.3690,61.1206,1.0760,0.1750,0.6006,2.0000,0.0000,2yme
4.8200,48.5106,553.1887,1.9538,0.0000,4.6506,3.5456,3.8591,0.0992,0.0000,0.0000,3.0000,0.0000,2ypi
9.3000,169.5198,2470.2302,1.5125,97.9896,0.2340,48.4918,333.5672,0.9787,26.6987,1.0000,16.0000,0.0000,2yxj
6.6600,70.1909,819.8806,0.3999,63.6386,0.4469,12.2809,26.7963,0.0452,5.8911,0.0000,6.0000,1.0000,2yz3
9.5700,144.6932,2226.7725,4.9520,50.1959,6.1143,34.1376,259.0162,1.0172,5.7452,0.0000,12.0000,1.0000,2z4o
8.0000,55.6479,875.3160,3.1383,2.0000,5.5467,4.1013,18.1414,0.4788,0.0000,1.1010,2.0000,4.0000,2z8e
5.8500,21.6110,417.7725,0.0516,8.8638,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2z94
6.6400,73.6474,1127.3589,2.3128,40.5952,4.7941,6.7930,59.6547,0.4056,2.2975,0.6527,4.0000,3.0000,2za0
8.4300,98.1333,1630.8383,1.8753,61.6349,3.1053,1.8073,69.8277,0.0987,1.7580,0.0000,4.0000,1.0000,2za5
6.3200,100.2624,1606.0159,1.8857,83.6938,2.1223,7.5800,81.1389,0.0932,12.2501,0.0000,5.0000,0.0000,2zb1
6.7400,115.7036,1446.1199,1.4651,58.5027,1.7876,16.5069,107.0599,0.3462,2.9843,0.6466,6.0000,1.0000,2zc9
8.8200,83.6972,1471.7386,3.0057,79.2776,4.1443,12.6057,116.8910,0.6439,9.5373,0.0000,8.0000,0.0000,2zcq
6.8700,90.1598,1652.7916,1.3795,85.8801,3.1318,9.3525,79.8696,0.4278,13.1959,0.0000,10.0000,0.0000,2zcr
8.2200,82.9551,1518.1556,1.0206,87.2247,1.4046,8.5807,60.3624,0.2234,10.0609,0.0000,7.0000,0.0000,2zcs
8.4000,122.2584,1534.4313,3.2464,56.6555,5.2929,20.2009,123.4245,0.3248,2.7496,0.3364,7.0000,2.0000,2zda
6.3700,111.1080,1358.1207,2.9780,43.7106,4.4873,16.1102,104.5636,0.6086,2.7360,0.8512,7.0000,1.0000,2zdk
6.4000,113.8145,1327.2582,2.8277,39.1765,4.4163,15.2126,99.8254,0.3310,0.6799,0.6265,7.0000,1.0000,2zdl
6.4100,110.9589,1353.4346,3.7088,40.1455,5.8095,13.5999,103.4947,0.1968,0.0000,0.4745,7.0000,1.0000,2zdm
6.2500,108.4103,1335.3273,2.9347,42.9065,5.0519,15.6685,98.4069,0.3046,2.2045,0.5815,7.0000,1.0000,2zdn
5.1700,94.3803,1192.2412,1.4800,37.0702,1.7017,10.4693,76.8856,0.3195,0.4096,0.7777,5.0000,1.0000,2zfp
6.5400,110.1083,1381.7223,2.6186,39.2396,4.7490,13.5475,108.8817,0.1217,0.0000,0.1933,7.0000,1.0000,2zfs
6.5200,105.7233,1342.5376,2.3349,38.5361,4.5281,10.6033,97.3935,0.3457,0.0000,0.6851,7.0000,1.0000,2zft
6.7400,107.2513,1295.0151,3.6444,37.6282,5.6083,13.7988,88.7489,0.2650,0.7803,0.5342,6.0000,2.0000,2zgx
7.7000,61.7785,1284.8655,0.7958,28.8870,1.5170,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,2zjw
5.4800,100.5092,1676.2986,3.4612,0.0000,7.9881,19.5665,108.5150,0.2975,0.0000,0.4887,6.0000,3.0000,2zkj
7.6000,93.1096,1428.1615,3.6683,33.8780,5.9844,13.8904,135.3818,1.1243,10.2180,0.0000,7.0000,0.0000,2zmm
7.8900,90.6643,1441.8809,4.2845,43.4715,5.3662,18.6253,184.1479,1.1796,23.9138,0.0000,8.0000,0.0000,2zn7
7.7600,128.1664,1916.7128,3.4352,46.6574,5.8756,48.0661,370.8241,0.9879,2.7725,1.0051,20.0000,1.0000,2zpk
6.8200,125.0334,2096.3867,8.1300,15.2164,16.1479,31.2787,212.0598,1.7934,2.0000,3.6737,9.0000,13.0000,2zq0
6.5600,118.3497,1423.1726,3.2844,50.9644,4.9019,13.9472,114.6281,0.4399,0.2476,0.7218,7.0000,1.0000,2zq2
7.7900,73.3452,805.7737,5.2538,11.5408,9.6245,0.5278,4.1412,0.0000,0.0000,0.0000,1.0000,4.0000,2zwz
10.6000,104.6446,1357.5403,5.8147,21.1433,10.4583,5.7429,67.9583,0.3194,0.0000,0.0000,4.0000,3.0000,2zx6
10.4900,91.5257,1246.9320,5.0256,31.7345,8.5072,5.8771,54.3554,0.1409,0.0000,0.4997,3.0000,3.0000,2zx7
9.6400,64.2701,1093.1768,1.8062,13.0441,3.3201,5.3547,57.0736,0.7449,0.0000,1.2958,3.0000,3.0000,2zx8
5.2200,61.7437,783.5458,2.1415,25.7667,5.4935,1.0915,6.0047,0.5025,0.0000,0.0000,1.0000,3.0000,2zxd
8.8200,112.2488,1606.2914,4.4990,49.5948,5.0710,24.7924,163.6539,0.1139,6.1000,0.0000,10.0000,1.0000,2zxg
7.4000,83.4924,1471.5444,1.9820,83.6528,3.3933,9.5431,66.5203,0.1492,7.0178,0.0000,8.0000,0.0000,2zy1
6.1400,136.3662,2446.2866,4.8217,0.0000,8.6990,18.4149,145.9171,0.9930,0.0000,3.0269,6.0000,18.0000,2zym
4.5400,92.8581,1500.3643,5.3568,5.8190,9.9653,14.0360,66.6231,1.0265,0.0000,0.0000,4.0000,2.0000,2zz1
4.0000,113.6603,1694.3320,3.6059,0.0000,6.0641,14.4794,145.0314,0.5820,0.0000,0.0000,8.0000,2.0000,3a1c
4.1200,106.2007,1504.7434,2.9774,0.0000,5.8964,11.2409,108.0384,0.7533,0.0000,1.1935,6.0000,2.0000,3a1d
2.6600,115.3618,1723.4680,2.6715,0.0000,5.6111,18.4923,150.7587,1.0257,0.0000,0.0000,8.0000,2.0000,3a1e
4.8300,118.3266,1187.7035,6.1397,0.0000,13.0574,7.6604,107.6850,0.9933,0.0000,1.0000,6.0000,3.0000,3a1s
9.0800,141.4662,2127.9202,3.4149,76.1549,3.3586,28.9402,247.2670,0.7832,3.8955,0.1095,11.0000,2.0000,3a2o
7.9600,166.5502,1955.6354,4.1742,10.4255,8.6186,13.4518,135.8988,1.0334,0.0000,0.4980,10.0000,5.0000,3a5y
7.2800,86.5033,1429.3917,3.3425,1.1244,7.1137,13.4913,86.0501,0.4311,0.0000,0.5782,4.0000,2.0000,3a6t
4.1500,52.2950,767.7083,1.3870,7.6320,2.8355,1.5842,10.6100,0.0123,0.0000,0.0000,5.0000,2.0000,3a9i
3.3000,91.6599,1754.9512,2.8905,8.6066,7.3332,31.8989,231.7734,1.8558,1.0000,0.0000,11.0000,2.0000,3aaq
4.5100,63.0944,940.7697,3.6208,3.0351,7.5379,3.5009,41.4242,0.4615,1.3169,0.6398,4.0000,1.0000,3aas
5.0500,93.4132,1337.3699,4.4231,6.3729,10.0261,10.2982,97.7083,0.7194,0.0000,1.2904,7.0000,2.0000,3aau
6.2200,132.3198,1657.0715,1.1754,65.3212,0.0000,5.8732,81.4863,0.0042,3.7069,0.0000,7.0000,0.0000,3acl
4.7600,76.7235,1400.2899,0.7703,93.6566,0.0000,5.5903,47.3954,0.0034,11.7808,0.0000,2.0000,1.0000,3acw
5.7000,100.1299,1428.8899,0.4009,119.8709,0.0000,11.9162,78.6423,0.0450,15.0294,0.0000,9.0000,0.0000,3acx
